Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
27668,,K,Cooper,"Integrated Research Facility at Fort Detrick (IRF-Frederick), Division of Clinical Research (DCR), National Institute of Allergy and Infectious Diseases (NIAID), National Institutes of Health (NIH), Fort Detrick, Frederick, MD 21702, USA.",USA,National Institute of Allergy and Infectious Diseases (NIAID)
27669,,J,Liang,"Integrated Research Facility at Fort Detrick (IRF-Frederick), Division of Clinical Research (DCR), National Institute of Allergy and Infectious Diseases (NIAID), National Institutes of Health (NIH), Fort Detrick, Frederick, MD 21702, USA.",USA,National Institute of Allergy and Infectious Diseases (NIAID)
27670,,JH,Kuhn,"Integrated Research Facility at Fort Detrick (IRF-Frederick), Division of Clinical Research (DCR), National Institute of Allergy and Infectious Diseases (NIAID), National Institutes of Health (NIH), Fort Detrick, Frederick, MD 21702, USA.",USA,National Institute of Allergy and Infectious Diseases (NIAID)
27671,,X,Zeng,"Pathology Division, United States Army Medical Research Institute of Infectious Diseases (USAMRIID), Fort Detrick, Frederick, MD 21702, USA.",USA,United States Army Medical Research Institute of Infectious Diseases (USAMRIID)
27672,,KA,Kuehl,"Pathology Division, United States Army Medical Research Institute of Infectious Diseases (USAMRIID), Fort Detrick, Frederick, MD 21702, USA.",USA,United States Army Medical Research Institute of Infectious Diseases (USAMRIID)
27673,,KM,Coffin,"Pathology Division, United States Army Medical Research Institute of Infectious Diseases (USAMRIID), Fort Detrick, Frederick, MD 21702, USA.",USA,United States Army Medical Research Institute of Infectious Diseases (USAMRIID)
27674,,J,Liu,"Pathology Division, United States Army Medical Research Institute of Infectious Diseases (USAMRIID), Fort Detrick, Frederick, MD 21702, USA.",USA,United States Army Medical Research Institute of Infectious Diseases (USAMRIID)
27675,,HS,Oh,"Armed Forces Medical Command, Seongnam-si 13590, Korea.",Korea,Unparsed
27676,,W,Seog,"Armed Forces Medical Command, Seongnam-si 13590, Korea.",Korea,Unparsed
27677,,BS,Choi,"Army Headquarters, Gyeryong-si 32800, Korea.",Korea,Unparsed
27678,,M,Sanchez-Lockhart,"Department of Pathology & Microbiology, University of Nebraska Medical Centre, Omaha, NE 68198, USA.",USA,University of Nebraska Medical Centre
27679,,G,Palacios,"Center for Genome Sciences, United States Army Medical Research Institute of Infectious Diseases (USAMRIID), Fort Detrick, Frederick, MD 21702, USA.",USA,United States Army Medical Research Institute of Infectious Diseases (USAMRIID)
27680,,ST,Jeong,"The 4th Research & Development Institute, Agency for Defense Development (ADD), Daejeon 34186, Korea.",Korea,The 4th Research & Development Institute
27681,,E,De Luca,"Department of Infectious Diseases, College of Veterinary Medicine, University of Georgia, Athens, GA, United States.",United States,University of Georgia
27682,,S,Álvarez-Narváez,"Department of Infectious Diseases, College of Veterinary Medicine, University of Georgia, Athens, GA, United States.",United States,University of Georgia
27683,,G,Maboni,"Department of Pathobiology, Ontario Veterinary College, University of Guelph, Guelph, ON, Canada.",Canada,University of Guelph
27684,,RP,Baptista,"Center for Tropical and Emerging Global Diseases, University of Georgia, Athens, GA, United States.",United States,University of Georgia
27685,,NM,Nemeth,"Southeastern Cooperative Wildlife Disease Study, Departments of Pathology and Population Health, College of Veterinary Medicine, University of Georgia, Athens, GA, United States.",United States,University of Georgia
27686,,KD,Niedringhaus,"Veterinary Medical Teaching Hospital, University of California, Davis, Davis, CA, United States.",United States,University of California
27687,,JT,Ladner,"U.S. Geological Survey, National Wildlife Health Center, Madison, WI, United States.",United States,Unparsed
27688,,JM,Lorch,"U.S. Geological Survey, National Wildlife Health Center, Madison, WI, United States.",United States,Unparsed
27689,,G,Koroleva,"Center for Genome Sciences, United States Army Medical Research Institute of Infectious Diseases, Frederick, MD, United States.",United States,United States Army Medical Research Institute of Infectious Diseases
27690,,S,Lovett,"Center for Genome Sciences, United States Army Medical Research Institute of Infectious Diseases, Frederick, MD, United States.",United States,United States Army Medical Research Institute of Infectious Diseases
27691,,GF,Palacios,"Center for Genome Sciences, United States Army Medical Research Institute of Infectious Diseases, Frederick, MD, United States.",United States,United States Army Medical Research Institute of Infectious Diseases
27692,,S,Sanchez,"Department of Infectious Diseases, College of Veterinary Medicine, University of Georgia, Athens, GA, United States.",United States,University of Georgia
27693,,DA,Caraballo,"Facultad de Ciencias Exactas y Naturales, Universidad de Buenos Aires, Buenos Aires C1053ABH, Argentina.",Argentina,Universidad de Buenos Aires
27694,,C,Lema,"Servicio de Neurovirosis, Administración Nacional de Laboratorios e Institutos de Salud (ANLIS), Instituto Nacional de Enfermedades Infecciosas, ""Dr. Carlos G. Malbrán"", Av. Vélez Sarsfield 563, Buenos Aires C1282AFF, Argentina.",Argentina,Administración Nacional de Laboratorios e Institutos de Salud (ANLIS)
27695,,L,Novaro,"DILAB, SENASA, Av. Paseo Colón 367, Buenos Aires C1063ACD, Argentina.",Argentina,Unparsed
27696,,F,Gury-Dohmen,"Instituto de Zoonosis ""Dr. Luis Pasteur"", Av. Díaz Vélez 4821, Buenos Aires C1405DCD, Argentina.",Argentina,"Instituto de Zoonosis ""Dr. Luis Pasteur"""
27697,,S,Russo,"DILAB, SENASA, Av. Paseo Colón 367, Buenos Aires C1063ACD, Argentina.",Argentina,Unparsed
27698,,FJ,Beltrán,"Instituto de Zoonosis ""Dr. Luis Pasteur"", Av. Díaz Vélez 4821, Buenos Aires C1405DCD, Argentina.",Argentina,"Instituto de Zoonosis ""Dr. Luis Pasteur"""
27699,,G,Palacios,"Department of Microbiology, Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA.",USA,Icahn School of Medicine at Mount Sinai
27700,,DM,Cisterna,"Servicio de Neurovirosis, Administración Nacional de Laboratorios e Institutos de Salud (ANLIS), Instituto Nacional de Enfermedades Infecciosas, ""Dr. Carlos G. Malbrán"", Av. Vélez Sarsfield 563, Buenos Aires C1282AFF, Argentina.",Argentina,Administración Nacional de Laboratorios e Institutos de Salud (ANLIS)
27701,,C,Zhao,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27702,,B,Wu,"Department of Neurosurgery, China-Japan Union Hospital of Jilin University, Changchun, 130000, Jilin, China.",China,China-Japan Union Hospital of Jilin University
27703,,J,Li,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27704,,Q,Jiang,"Mammalian NutriPhysioGenomics, Department of Animal Sciences and Division of Nutritional Sciences, University of Illinois, Urbana 61801.",Urbana,University of Illinois
27705,,JJ,Loor,"Mammalian NutriPhysioGenomics, Department of Animal Sciences and Division of Nutritional Sciences, University of Illinois, Urbana 61801.",Urbana,University of Illinois
27706,,M,Liu,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27707,,L,Chen,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27708,,Y,Zhu,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27709,,W,Gao,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27710,,X,Du,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27711,,Y,Song,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27712,,G,Liu,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China.",China,Jilin University
27713,,L,Lei,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China. Electronic address: jiluleilin@126.com.",China,Jilin University
27714,,X,Li,"State Key Laboratory for Diagnosis and Treatment of Severe Zoonotic Infectious Diseases, Key Laboratory for Zoonosis Research of the Ministry of Education, Institute of Zoonosis, and College of Veterinary Medicine, Jilin University, Changchun 130062, China. Electronic address: lixinwei100@126.com.",China,Jilin University
27715,,FL,Zhang,"College of Animal Science and Veterinary Medicine, Shandong Agricultural University, Tai'an, 271018, China.",China,Shandong Agricultural University
27716,,WD,Li,"Advanced Medical Research Institute, Shandong University, Jinan, Shandong, China.",China,Shandong University
27717,,G,Zhang,"College of Life Sciences, Key Laboratory of Animal Reproduction and Biotechnology in Universities of Shandong, Qingdao Agricultural University, Qingdao, 266109, China.",China,Key Laboratory of Animal Reproduction and Biotechnology in Universities of Shandong
27718,,M,Zhang,"College of Animal Science and Veterinary Medicine, Shandong Agricultural University, Tai'an, 271018, China.",China,Shandong Agricultural University
27719,,ZJ,Liu,"College of Animal Science and Technology, Nanjing Agricultural University, Nanjing, 210095, China.",China,Nanjing Agricultural University
27720,,KX,Zhu,"College of Life Sciences, Key Laboratory of Animal Reproduction and Biotechnology in Universities of Shandong, Qingdao Agricultural University, Qingdao, 266109, China.",China,Key Laboratory of Animal Reproduction and Biotechnology in Universities of Shandong
27721,,QC,Liu,"College of Life Sciences, Key Laboratory of Animal Reproduction and Biotechnology in Universities of Shandong, Qingdao Agricultural University, Qingdao, 266109, China.",China,Key Laboratory of Animal Reproduction and Biotechnology in Universities of Shandong
27722,,SE,Zhang,"Animal Husbandry General Station of Shandong Province, Jinan, 250010, China.",China,Unparsed
27723,,W,Shen,"College of Life Sciences, Key Laboratory of Animal Reproduction and Biotechnology in Universities of Shandong, Qingdao Agricultural University, Qingdao, 266109, China.",China,Key Laboratory of Animal Reproduction and Biotechnology in Universities of Shandong
27724,,XF,Zhang,"Qingdao Longming Cattle Industry Co., Ltd, Qingdao, China. zhangxf106@qau.edu.cn.",China,Unparsed
27725,,I,Wanigasuriya,"The Department of Medical Biology, The University of Melbourne, Parkville, Australia.",Australia,The University of Melbourne
27726,,SA,Kinkel,"The Department of Medical Biology, The University of Melbourne, Parkville, Australia.",Australia,The University of Melbourne
27727,,T,Beck,"The Department of Medical Biology, The University of Melbourne, Parkville, Australia.",Australia,The University of Melbourne
27728,,EA,Roper,"The School of Biomedical Sciences and Pharmacy, The University of Newcastle, Newcastle, Australia.",Australia,The University of Newcastle
27729,,K,Breslin,"The Department of Medical Biology, The University of Melbourne, Parkville, Australia.",Australia,The University of Melbourne
27730,,HJ,Lee,"The School of Biomedical Sciences and Pharmacy, The University of Newcastle, Newcastle, Australia.",Australia,The University of Newcastle
27731,,A,Keniry,"The Department of Medical Biology, The University of Melbourne, Parkville, Australia.",Australia,The University of Melbourne
27732,,ME,Ritchie,"The Department of Mathematics and Statistics, The University of Melbourne, Parkville, Australia.",Australia,The University of Melbourne
27733,,ME,Blewitt,"The Department of Medical Biology, The University of Melbourne, Parkville, Australia. blewitt@wehi.edu.au.",Australia,The University of Melbourne
27734,,Q,Gouil,"The Department of Medical Biology, The University of Melbourne, Parkville, Australia. gouil.q@wehi.edu.au.",Australia,The University of Melbourne
27735,,M,Nazari Ashani,"Department of Geospatial Information Systems, Faculty of Geodesy and Geomatics Engineering, K. N. Toosi University of Technology, Tehran, Iran.",Iran,K. N. Toosi University of Technology
27736,,AA,Alesheikh,"Department of Geospatial Information Systems, Faculty of Geodesy and Geomatics Engineering, K. N. Toosi University of Technology, Tehran, Iran.",Iran,K. N. Toosi University of Technology
27737,,Z,Neisani Samani,"Department of Geospatial Information Systems, Faculty of Geodesy and Geomatics Engineering, K. N. Toosi University of Technology, Tehran, Iran.",Iran,K. N. Toosi University of Technology
27738,,A,Lotfata,"Department of Pathology, Microbiology, and Immunology, School of Veterinary Medicine, University of California, Davis, USA.",USA,University of California
27739,,S,Bayat,"Department of Geomatics Engineering, University of Calgary, Calgary, AB, Canada.",Canada,University of Calgary
27740,,S,Alipour,"Department of Geospatial Information Systems, Faculty of Geodesy and Geomatics Engineering, K. N. Toosi University of Technology, Tehran, Iran.",Iran,K. N. Toosi University of Technology
27741,,B,Hoseini,"Department of Medical Informatics, Faculty of Medicine, Mashhad University of Medical Sciences, Mashhad, Iran. binyamin.hoseini@gmail.com.",Iran,Mashhad University of Medical Sciences
27742,,A,Oddsson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27743,,P,Sulem,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland. patrick.sulem@decode.is.",Iceland,Unparsed
27744,,G,Sveinbjornsson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27745,,GA,Arnadottir,"Faculty of Medicine, School of Health Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27746,,V,Steinthorsdottir,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27747,,GH,Halldorsson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27748,,BA,Atlason,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27749,,GR,Oskarsson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27750,,H,Helgason,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27751,,HS,Nielsen,"Department of Clinical Medicine, Faculty of Health, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
27752,,D,Westergaard,"Methods and Analysis, Statistics Denmark, Copenhagen, Denmark.",Denmark,Unparsed
27753,,JM,Karjalainen,"Institute for Molecular Medicine, Finland, University of Helsinki, Helsinki, Finland.",Finland,University of Helsinki
27754,,H,Katrinardottir,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27755,,R,Fridriksdottir,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27756,,BO,Jensson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27757,,V,Tragante,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27758,,E,Ferkingstad,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27759,,H,Jonsson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27760,,SA,Gudjonsson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27761,,D,Beyter,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27762,,KHS,Moore,"Department of Anthropology, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27763,,HB,Thordardottir,"Faculty of Medicine, School of Health Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27764,,S,Kristmundsdottir,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27765,,OA,Stefansson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27766,,S,Rantapää-Dahlqvist,"Department of Public Health and Clinical Medicine, Rheumatology, Umea University, Umea, Sweden.",Sweden,Umea University
27767,,IE,Sonderby,"KG Jebsen Centre for Neurodevelopmental disorders, University of Oslo, Oslo, Norway.",Norway,University of Oslo
27768,,M,Didriksen,"Department of Clinical Immunology, Copenhagen University Hospital, Rigshospitalet, Copenhagen, Denmark.",Denmark,Copenhagen University Hospital
27769,,P,Stridh,"Neuroimmunology Unit, Department of Clinical Neuroscience, Center of Molecular Medicine, Karolinska University Hospital, Karolinska Institutet, Stockholm, Sweden.",Sweden,Karolinska University Hospital
27770,,J,Haavik,"Bergen Center of Brain Plasticity, Division of Psychiatry, Haukeland University Hospital, Bergen, Norway.",Norway,Haukeland University Hospital
27771,,L,Tryggvadottir,"Faculty of Medicine, BMC, Laeknagardur, School of Health Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27772,,O,Frei,"Centre for Bioinformatics, Department of Informatics, University of Oslo, Oslo, Norway.",Norway,University of Oslo
27773,,GB,Walters,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27774,,I,Kockum,"Neuroimmunology Unit, Department of Clinical Neuroscience, Center of Molecular Medicine, Karolinska University Hospital, Karolinska Institutet, Stockholm, Sweden.",Sweden,Karolinska University Hospital
27775,,H,Hjalgrim,"Department of Epidemiology Research, Statens Serum Institut, Copenhagen, Denmark.",Denmark,Statens Serum Institut
27776,,TA,Olafsdottir,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27777,,G,Selbaek,"Faculty of Medicine, University of Oslo, Oslo, Norway.",Norway,University of Oslo
27778,,M,Nyegaard,"Deptartment of Health Science and Technology, Aalborg University, Aalborg, Denmark.",Denmark,Aalborg University
27779,,C,Erikstrup,"Department of Clinical Medicine, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
27780,,T,Brodersen,"Department of Clinical Immunology, Zealand University Hospital, Koge, Denmark.",Denmark,Zealand University Hospital
27781,,S,Saevarsdottir,"Faculty of Medicine, School of Health Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27782,,T,Olsson,"Neuroimmunology Unit, Department of Clinical Neuroscience, Center of Molecular Medicine, Karolinska University Hospital, Karolinska Institutet, Stockholm, Sweden.",Sweden,Karolinska University Hospital
27783,,KR,Nielsen,"Department of Clinical Immunology, Aalborg University Hospital, Aalborg, Denmark.",Denmark,Aalborg University Hospital
27784,,A,Haraldsson,"Children's Hospital Iceland, Landspitali University Hospital, Reykjavik, Iceland.",Iceland,Landspitali University Hospital
27785,,MT,Bruun,"Department of Clinical Immunology, Odense University Hospital, Odense, Denmark.",Denmark,Odense University Hospital
27786,,TF,Hansen,"Department of Neurology, Copenhagen University Hospital, Rigshospitalet, Glostrup, Denmark.",Denmark,Copenhagen University Hospital
27787,,T,Steingrimsdottir,"Faculty of Medicine, School of Health Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27788,,RL,Jacobsen,"Department of Clinical Immunology, Copenhagen University Hospital, Rigshospitalet, Copenhagen, Denmark.",Denmark,Copenhagen University Hospital
27789,,RT,Lie,"Centre for Fertility and Health, Norwegian Institute of Public Health, Oslo, Norway.",Norway,Norwegian Institute of Public Health
27790,,S,Djurovic,"KG Jebsen Centre for Neurodevelopmental disorders, University of Oslo, Oslo, Norway.",Norway,University of Oslo
27791,,L,Alfredsson,"Institute of Environmental Medicine, Karolinska Institutet, Stockholm, Sweden.",Sweden,Institute of Environmental Medicine
27792,,A,Lopez de Lapuente Portilla,"Hematology and Transfusion Medicine, Department of Laboratory Medicine, Lund, Sweden.",Sweden,Department of Laboratory Medicine
27793,,S,Brunak,"Novo Nordisk Foundation Center for Protein Research, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
27794,,P,Melsted,"School of Engineering and Natural Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27795,,BV,Halldorsson,"School of Science and Engineering, Reykjavik University, Reykjavik, Iceland.",Iceland,Reykjavik University
27796,,J,Saemundsdottir,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27797,,OT,Magnusson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27798,,L,Padyukov,"Department of Medicine, Solna, Karolinska Institutet, Stockholm, Sweden.",Sweden,Karolinska Institutet
27799,,K,Banasik,"Novo Nordisk Foundation Center for Protein Research, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
27800,,T,Rafnar,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27801,,J,Askling,"Department of Medicine, Solna, Karolinska Institutet, Stockholm, Sweden.",Sweden,Karolinska Institutet
27802,,L,Klareskog,"Department of Medicine, Solna, Karolinska Institutet, Stockholm, Sweden.",Sweden,Karolinska Institutet
27803,,OB,Pedersen,"Department of Clinical Immunology, Zealand University Hospital, Koge, Denmark.",Denmark,Zealand University Hospital
27804,,G,Masson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27805,,A,Havdahl,"PROMENTA Research Center, Department of Psychology, University of Oslo, Oslo, Norway.",Norway,University of Oslo
27806,,B,Nilsson,"Hematology and Transfusion Medicine, Department of Laboratory Medicine, Lund, Sweden.",Sweden,Department of Laboratory Medicine
27807,,OA,Andreassen,"Division of Mental Health and Addiction, Oslo University Hospital, Oslo, Norway.",Norway,Oslo University Hospital
27808,,M,Daly,"Broad Institute of MIT and Harvard, Cambridge, MA, USA.",USA,Broad Institute of MIT and Harvard
27809,,SR,Ostrowski,"Deptartment of Clinical Medicine, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
27810,,I,Jonsdottir,"Faculty of Medicine, School of Health Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27811,,H,Stefansson,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27812,,H,Holm,"deCODE genetics/Amgen, Inc., Reykjavik, Iceland.",Iceland,Unparsed
27813,,A,Helgason,"Department of Anthropology, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27814,,U,Thorsteinsdottir,"Faculty of Medicine, School of Health Sciences, University of Iceland, Reykjavik, Iceland.",Iceland,University of Iceland
27815,,K,Stefansson,"Faculty of Medicine, School of Health Sciences, University of Iceland, Reykjavik, Iceland. kstefans@decode.is.",Iceland,University of Iceland
27816,,DF,Gudbjartsson,"School of Science and Engineering, Reykjavik University, Reykjavik, Iceland.",Iceland,Reykjavik University
27817,,SS,Tazerji,"Young Researchers and Elites Club Science and Research Branch, Islamic Azad University; Tehran P.O. Box. 1477893855, Iran.",Iran,Islamic Azad University; Tehran P.O. Box. 1477893855
27818,,R,Nardini,"Istituto Zooprofilattico Sperimentale del Lazio e della Toscana ""M. Aleandri"", 00178 Rome, Italy.",Italy,Unparsed
27819,,M,Safdar,"Department of Breeding and Genetics, Cholistan University of Veterinary & Animal Sciences, Bahawalpur 63100, Pakistan.",Pakistan,Cholistan University of Veterinary & Animal Sciences
27820,,AA,Shehata,"Prophy-Institute for Applied Prophylaxis, 59159 Bönen, Germany.",Germany,Prophy-Institute for Applied Prophylaxis
27821,,PM,Duarte,"Postgraduate Program in Animal Bioscience, Federal Rural University of Pernambuco (UFRPE), Recife, Pernambuco 52171-900, Brazil.",Brazil,Federal Rural University of Pernambuco (UFRPE)
27822,,Z,Athanasakopoulou,"Faculty of Veterinary Science, University of Thessaly, 43100 Karditsa, Greece.",Greece,University of Thessaly
27823,,M,Sofia,"Faculty of Veterinary Science, University of Thessaly, 43100 Karditsa, Greece.",Greece,University of Thessaly
27824,,V,Skampardonis,"Faculty of Veterinary Science, University of Thessaly, 43100 Karditsa, Greece.",Greece,University of Thessaly
27825,,A,Giannakopoulos,"Faculty of Veterinary Science, University of Thessaly, 43100 Karditsa, Greece.",Greece,University of Thessaly
27826,,P,Birtsas,"Faculty of Forestry, Wood Science and Design, 43100 Karditsa, Greece.",Greece,Unparsed
27827,,K,Tsolakos,"Hunting Federation of Peloponnese, 26221 Patra, Greece.",Greece,Unparsed
27828,,V,Spyrou,"Faculty of Animal Science, University of Thessaly, 41110 Larissa, Greece.",Greece,University of Thessaly
27829,,DC,Chatzopoulos,"Faculty of Public and One Health, University of Thessaly, 43100 Karditsa, Greece.",Greece,University of Thessaly
27830,,M,Satra,"Faculty of Public and One Health, University of Thessaly, 43100 Karditsa, Greece.",Greece,University of Thessaly
27831,,V,Diamantopoulos,"Directorate of Public Health, Prefecture of Peloponnese, 22132 Tripoli, Greece.",Greece,Unparsed
27832,,S,Mpellou,"Bioefarmoges Eleftheriou LP-Integrated Mosquito Control, 19007 Marathon, Greece.",Greece,Unparsed
27833,,D,Galamatis,"Faculty of Animal Science, University of Thessaly, 41110 Larissa, Greece.",Greece,University of Thessaly
27834,,V,G Papatsiros,"Clinic of Medicine, Faculty of Veterinary Medicine, University of Thessaly, 43100 Karditsa, Greece.",Greece,University of Thessaly
27835,,C,Billinis,"Faculty of Veterinary Science, University of Thessaly, 43100 Karditsa, Greece.",Greece,University of Thessaly
27836,,E,Robinson,"Department of Microbiology and Cell Biology, Montana State University, 2155 Analysis Drive, Bozeman, MT 59718, USA.",USA,Montana State University
27837,,C,Schulein,"Department of Microbiology and Cell Biology, Montana State University, 2155 Analysis Drive, Bozeman, MT 59718, USA.",USA,Montana State University
27838,,BT,Jacobson,"Department of Microbiology and Cell Biology, Montana State University, 2155 Analysis Drive, Bozeman, MT 59718, USA.",USA,Montana State University
27839,,K,Jones,"Department of Microbiology and Cell Biology, Montana State University, 2155 Analysis Drive, Bozeman, MT 59718, USA.",USA,Montana State University
27840,,J,Sago,"Montana State Veterinary Diagnostic Laboratory, 1911 West Lincoln Street, Bozeman, MT 59718, USA.",USA,Montana State Veterinary Diagnostic Laboratory
27841,,V,Huber,"Division of Basic Biomedical Sciences, Sanford School of Medicine, University of South Dakota, Vermillion, SD 57069, USA.",USA,University of South Dakota
27842,,M,Jutila,"Department of Microbiology and Cell Biology, Montana State University, 2155 Analysis Drive, Bozeman, MT 59718, USA.",USA,Montana State University
27843,,D,Bimczok,"Department of Microbiology and Cell Biology, Montana State University, 2155 Analysis Drive, Bozeman, MT 59718, USA.",USA,Montana State University
27844,,A,Rynda-Apple,"Department of Microbiology and Cell Biology, Montana State University, 2155 Analysis Drive, Bozeman, MT 59718, USA.",USA,Montana State University
27845,,Y,Zhu,"School of Computer Science and Engineering, University of New South Wales, Sydney, NSW 2052, Australia.",Australia,University of New South Wales
27846,,M,Wang,"School of Engineering and Information Technology, University of New South Wales, Canberra, ACT 2612, Australia.",Australia,University of New South Wales
27847,,X,Yin,"School of Engineering and Information Technology, University of New South Wales, Canberra, ACT 2612, Australia.",Australia,University of New South Wales
27848,,J,Zhang,"School of Engineering and Information Technology, University of New South Wales, Canberra, ACT 2612, Australia.",Australia,University of New South Wales
27849,,E,Meijering,"School of Computer Science and Engineering, University of New South Wales, Sydney, NSW 2052, Australia.",Australia,University of New South Wales
27850,,J,Hu,"School of Engineering and Information Technology, University of New South Wales, Canberra, ACT 2612, Australia.",Australia,University of New South Wales
27851,,H,Khalid,"Center for Inflammation Research, The Queen's Medical Research Institute, Edinburgh BioQuarter, 47 Little France Crescent, Edinburgh EH16 4TJ, UK.",UK,The Queen's Medical Research Institute
27852,,A,van Hooij,"Department of Infectious Diseases, Leiden University Medical Center, 2333 ZA Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
27853,,TK,Connelley,"Division of Infection and Immunity, The Roslin Institute, University of Edinburgh, Easter Bush, Edinburgh EH25 9RG, UK.",UK,University of Edinburgh
