Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
2502,,Z,Yang,"College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2503,,X,Lu,"College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2504,,V,Marugan-Hernandez,"The Royal Veterinary College, University of London, London, United Kingdom.",United Kingdom,University of London
2505,,G,Jeremiah,"The Royal Veterinary College, University of London, London, United Kingdom.",United Kingdom,University of London
2506,,K,Aguiar-Martins,"The Royal Veterinary College, University of London, London, United Kingdom.",United Kingdom,University of London
2507,,A,Burrell,"Electron Microscopy Science Technology Platform, The Francis Crick Institute, London, United Kingdom.",United Kingdom,The Francis Crick Institute
2508,,S,Vaughan,"Department of Biological and Medical Sciences, Oxford Brookes University, Oxford, United Kingdom.",United Kingdom,Oxford Brookes University
2509,,D,Xia,"The Royal Veterinary College, University of London, London, United Kingdom.",United Kingdom,University of London
2510,,N,Randle,"Department of Infection Biology, Institute of Infection & Global Health, University of Liverpool, Liverpool, United Kingdom.",United Kingdom,University of Liverpool
2511,,F,Tomley,"The Royal Veterinary College, University of London, London, United Kingdom.",United Kingdom,University of London
2512,,J,Aparicio-Blanco,"Department of Pharmaceutics and Food Technology, Faculty of Pharmacy, Complutense University of Madrid, 28040, Madrid, Spain.",Spain,Complutense University of Madrid
2513,,N,Vishwakarma,"Department of Pharmacy, Gyan Ganga Institute of Technology and Sciences, Jabalpur, 482003, Madhya Pradesh, India.",India,Gyan Ganga Institute of Technology and Sciences
2514,,CM,Lehr,"Department of Pharmacy, Saarland University, Campus Building E8 1, 66123, Saarbrücken, Germany.",Germany,Saarland University
2515,,CA,Prestidge,"Centre for Pharmaceutical Innovation, Clinical and Health Sciences, University of South Australia, Adelaide, SA, 5000, Australia.",Australia,University of South Australia
2516,,N,Thomas,"Centre for Pharmaceutical Innovation, Clinical and Health Sciences, University of South Australia, Adelaide, SA, 5000, Australia.",Australia,University of South Australia
2517,,RJ,Roberts,"New England Biolab, 240 County Road, Ipswich, MA, 01938-2723, USA.",USA,Unparsed
2518,,CR,Thorn,"Biotherapeutics Pharmaceutical Research and Development, Pfizer, Inc., 1 Burtt Road, Andover, MA, 01810, USA. chelsea.thorn@pfizer.com.",USA,Unparsed
2519,,A,Melero,"Department of Pharmacy and Pharmaceutical Technology and Parasitology, Faculty of Pharmacy, University of Valencia, 46100, Burjassot, Spain. ana.melero@uv.es.",Spain,University of Valencia
2520,,BI,Cappellozza,"Nutricorp, Araras 13601-000, SP, Brazil.",Brazil,Unparsed
2521,,RF,Cooke,"Department of Animal Science, Texas A&M University, College Station, TX 77843, USA.",USA,Texas A&M University
2522,,KM,Harvey,"Prairie Research Unit, Mississippi State University, Prairie, MS 39756, USA.",USA,Mississippi State University
2523,,SO,Peters,"Department of Animal and Dairy Science, University of Georgia, Athens, GA, United States.",United States,University of Georgia
2524,,T,Hussain,"Department of Molecular Biology, Virtual University of Pakistan, Lahore, Pakistan.",Pakistan,Virtual University of Pakistan
2525,,AS,Adenaike,"Department of Animal Breeding and Genetics, Federal University of Agriculture, Abeokuta, Nigeria.",Nigeria,Federal University of Agriculture
2526,,J,Hazzard,"Department of Animal Science, Berry College, Mount Berry, GA, United States.",United States,Berry College
2527,,OB,Morenikeji,"Department of Biology, Hamilton College, Clinton, NY, United States.",United States,Hamilton College
2528,,M,De Donato,"Tecnologico de Monterrey, Escuela de Ingenieria y Ciencias, Queretaro, Mexico.",Mexico,Unparsed
2529,,S,Paul,"Tecnologico de Monterrey, Escuela de Ingenieria y Ciencias, Queretaro, Mexico.",Mexico,Unparsed
2530,,M,Babar,"Department of Molecular Biology, Virtual University of Pakistan, Lahore, Pakistan.",Pakistan,Virtual University of Pakistan
2531,,A,Yakubu,"Department of Animal Science, Nasarawa State University, Lafia, Nigeria.",Nigeria,Nasarawa State University
2532,,IG,Imumorin,"Department of Biological Sciences, First Technical University, Ibadan, Nigeria.",Nigeria,First Technical University
2533,,MJ,Hull,"Alliance for Research in Exercise, Nutrition and Activity (ARENA) Research Concentration, Allied Health & Human Performance, University of South Australia, Adelaide, SA 5000, Australia.",Australia,University of South Australia
2534,,KM,Gunn,"Department of Rural Health, Allied Health and Human Performance, University of South Australia, Adelaide, SA 5000, Australia.",Australia,University of South Australia
2535,,AE,Smith,"Alliance for Research in Exercise, Nutrition and Activity (ARENA) Research Concentration, Allied Health & Human Performance, University of South Australia, Adelaide, SA 5000, Australia.",Australia,University of South Australia
2536,,M,Jones,"School of Nursing & Midwifery, La Trobe University, Bundoora, Melbourne, VIC 3083, Australia.",Australia,La Trobe University
2537,,J,Dollman,"Alliance for Research in Exercise, Nutrition and Activity (ARENA) Research Concentration, Allied Health & Human Performance, University of South Australia, Adelaide, SA 5000, Australia.",Australia,University of South Australia
2538,,Y,Liang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety of Ministry of Education of China, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2539,,Q,Gao,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2540,,Q,Zhang,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2541,,AAI,Arbab,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2542,,M,Li,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2543,,Z,Yang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety of Ministry of Education of China, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2544,,,Karrow,"Center for Genetic Improvement of Livestock, Department of Animal Biosciences, University of Guelph, Guelph, ON N1G 2W1, Canada.",Canada,University of Guelph
2545,,Y,Mao,"Joint International Research Laboratory of Agriculture and Agri-Product Safety of Ministry of Education of China, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2546,,Y,Liang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety of Ministry of Education of China, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2547,,Q,Gao,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, Department of Animal Breeding and Production, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2548,,H,Wang,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, Department of Animal Breeding and Production, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2549,,M,Guo,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, Department of Animal Breeding and Production, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2550,,AAI,Arbab,"Biomedical Research Institute, Darfur University College, Nyala 63313, Sudan.",Sudan,Darfur University College
2551,,M,Nazar,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, Department of Animal Breeding and Production, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2552,,M,Li,"Key Laboratory for Animal Genetics, Breeding, Reproduction and Molecular Design of Jiangsu Province, Department of Animal Breeding and Production, College of Animal Science and Technology, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2553,,Z,Yang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety of Ministry of Education of China, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2554,,,Karrow,"Center for Genetic Improvement of Livestock, Department of Animal Biosciences, University of Guelph, Guelph, ON N1G 2W1, Canada.",Canada,University of Guelph
2555,,Y,Mao,"Joint International Research Laboratory of Agriculture and Agri-Product Safety of Ministry of Education of China, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2556,,C,Tang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2557,,Y,Liang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2558,,J,Guo,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2559,,M,Wang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2560,,M,Li,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2561,,H,Zhang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2562,,AAI,Arbab,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2563,,,Karrow,"Center for Genetic Improvement of Livestock, Department of Animal Biosciences, University of Guelph, Guelph, ON N1G 2W1, Canada.",Canada,University of Guelph
2564,,Z,Yang,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2565,,Y,Mao,"Joint International Research Laboratory of Agriculture and Agri-Product Safety, Yangzhou University, Yangzhou 225009, China.",China,Yangzhou University
2566,,S,Charital,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2567,,S,Shunmugam,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2568,,S,Dass,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2569,,AM,Alazzi,"Team Govin, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2570,,C-S,Arnold,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2571,,NJ,Katris,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2572,,S,Duley,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2573,,,Quansah,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2574,,F,Pierrel,"Université Grenoble Alpes, CNRS, Grenoble INP, TIMC-IMAG, Grenoble, France.",France,Université Grenoble Alpes
2575,,J,Govin,"Team Govin, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2576,,Y,Yamaryo-Botté,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2577,,CY,Botté,"Apicolipid Team, Institute for Advanced Biosciences, CNRS UMR5309, INSERM U1209, Université Grenoble Alpes, Grenoble, France.",France,Université Grenoble Alpes
2578,,JA,Rasmussen,"Center for Evolutionary Hologenomics, GLOBE Institute, Faculty of Health and Medical Sciences, Copenhagen, Denmark. jacob.rasmussen@bio.ku.dk.",Denmark,GLOBE Institute
2579,,KR,Villumsen,"Department of Veterinary and Animal Sciences, University of Copenhagen, Veterinary Clinical Microbiology, Copenhagen, Denmark.",Denmark,University of Copenhagen
2580,,M,Ernst,"Section for Clinical Mass Spectrometry, Danish Center for Neonatal Screening, Department of Congenital Disorders, Statens Serum Institut, 2300, Copenhagen, Denmark.",Denmark,Statens Serum Institut
2581,,M,Hansen,"Department of Environmental Science, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
2582,,T,Forberg,"BioMar Group, Trondheim, Norway.",Norway,Unparsed
2583,,S,Gopalakrishnan,"Center for Evolutionary Hologenomics, GLOBE Institute, Faculty of Health and Medical Sciences, Copenhagen, Denmark.",Denmark,GLOBE Institute
2584,,MTP,Gilbert,"University Museum NTNU, Trondheim, Norway.",Norway,University Museum NTNU
2585,,AM,Bojesen,"Department of Veterinary and Animal Sciences, University of Copenhagen, Veterinary Clinical Microbiology, Copenhagen, Denmark.",Denmark,University of Copenhagen
2586,,K,Kristiansen,"Institute of Metagenomics, Qingdao-Europe Advanced Institute for Life Sciences, Qingdao, China.",China,Institute of Metagenomics
2587,,MT,Limborg,"Center for Evolutionary Hologenomics, GLOBE Institute, Faculty of Health and Medical Sciences, Copenhagen, Denmark. morten.limborg@sund.ku.dk.",Denmark,GLOBE Institute
2588,,AB,Aziz,"International Vaccine Institute (IVI), Seoul 08800, Republic of Korea.",Republic of Korea,International Vaccine Institute (IVI)
2589,,J,Øverbø,"Norwegian Institute of Public Health (NIPH), Division of Infection Control and Environmental Health, 0213 Oslo, Norway.",Norway,Norwegian Institute of Public Health (NIPH)
2590,,S,Dudman,"Institute of Clinical Medicine, University of Oslo, 0315 Oslo, Norway.",Norway,University of Oslo
2591,,CH,Julin,"Norwegian Institute of Public Health (NIPH), Division of Infection Control and Environmental Health, 0213 Oslo, Norway.",Norway,Norwegian Institute of Public Health (NIPH)
2592,,YJG,Kwon,"Carnegie Mellon University, Pittsburgh, PA 15213, USA.",USA,Carnegie Mellon University
2593,,Y,Jahan,"Graduate School of Biomedical and Health Sciences, Hiroshima University, Hiroshima 734-0046, Japan.",Japan,Hiroshima University
2594,,M,Ali,"Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, MD 21205, USA.",USA,Johns Hopkins Bloomberg School of Public Health
2595,,JL,Dembinski,"Norwegian Institute of Public Health (NIPH), Division of Infection Control and Environmental Health, 0213 Oslo, Norway.",Norway,Norwegian Institute of Public Health (NIPH)
2596,,S,Utrilla-Trigo,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2597,,L,Jiménez-Cabello,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2598,,R,Alonso-Ravelo,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2599,,E,Calvo-Pinilla,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2600,,A,Marín-López,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2601,,S,Moreno,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2602,,G,Lorenzo,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2603,,J,Benavides,"Instituto de Ganadería de Montaña (CSIC-Universidad de León), 24346 León, Spain.",Spain,Instituto de Ganadería de Montaña (CSIC-Universidad de León)
2604,,S,Gilbert,"The Jenner Institute, University of Oxford, Oxford OX3 7DQ, UK.",UK,University of Oxford
2605,,A,Nogales,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2606,,J,Ortego,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2607,,L,Jiménez-Cabello,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2608,,S,Utrilla-Trigo,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2609,,E,Calvo-Pinilla,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2610,,S,Moreno,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2611,,A,Nogales,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2612,,J,Ortego,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA), Valdeolmos, 28130 Madrid, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA)
2613,,A,Marín-López,"Section of Infectious Diseases, Department of Internal Medicine, Yale University School of Medicine, New Haven, CT 06519, USA.",USA,Yale University School of Medicine
2614,,S,Utrilla-Trigo,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC), Valdeolmos, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC)
2615,,L,Jiménez-Cabello,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC), Valdeolmos, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC)
2616,,E,Calvo-Pinilla,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC), Valdeolmos, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC)
2617,,A,Marín-López,"Section of Infectious Diseases, Department of Internal Medicine, Yale University School of Medicine, New Haven, Connecticut, USA.",USA,Yale University School of Medicine
2618,,G,Lorenzo,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC), Valdeolmos, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC)
2619,,P,Sánchez-Cordón,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC), Valdeolmos, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC)
2620,,S,Moreno,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC), Valdeolmos, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC)
2621,,J,Benavides,"Instituto de Ganadería de Montaña (CSIC-Universidad de León), León, Spain.",Spain,Instituto de Ganadería de Montaña (CSIC-Universidad de León)
2622,,S,Gilbert,"The Jenner Institute, University of Oxford, Oxford, UK.",UK,University of Oxford
2623,,A,Nogales,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC), Valdeolmos, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC)
2624,,J,Ortego,"Centro de Investigación en Sanidad Animal (CISA), Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC), Valdeolmos, Spain.",Spain,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria (INIA-CSIC)
2625,,D,Salcedo-Tacuma,"Department of Physiology, College of Natural Sciences, Michigan State University, East Lansing, MI, 48824, USA.",USA,Michigan State University
2626,,J,Parales-Giron,"Department of Animal Science, College of Agriculture and Natural Resources, Michigan State University, East Lansing, MI, 48824, USA.",USA,Michigan State University
2627,,C,Prom,"Department of Animal Science, College of Agriculture and Natural Resources, Michigan State University, East Lansing, MI, 48824, USA.",USA,Michigan State University
2628,,M,Chirivi,"Department of Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing, MI, 48824, USA.",USA,Michigan State University
2629,,J,Laguna,"Department of Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing, MI, 48824, USA.",USA,Michigan State University
2630,,AL,Lock,"Department of Animal Science, College of Agriculture and Natural Resources, Michigan State University, East Lansing, MI, 48824, USA.",USA,Michigan State University
2631,,GA,Contreras,"Department of Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing, MI, 48824, USA. contre28@msu.edu.",USA,Michigan State University
2632,,CCF,Walker,"Department of Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing, MI 48824, USA.",USA,Michigan State University
2633,,LM,Sordillo,"Department of Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing, MI 48824, USA.",USA,Michigan State University
2634,,GA,Contreras,"Department of Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing, MI 48824, USA.",USA,Michigan State University
2635,,MN,Myers,"Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing 48824.",East Lansing,Michigan State University
2636,,U,Abou-Rjeileh,"Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing 48824.",East Lansing,Michigan State University
2637,,M,Chirivi,"Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing 48824.",East Lansing,Michigan State University
2638,,J,Parales-Girón,"Department of Animal Science, College of Agriculture and Natural Resources, Michigan State University, East Lansing 48824.",East Lansing,Michigan State University
2639,,AL,Lock,"Department of Animal Science, College of Agriculture and Natural Resources, Michigan State University, East Lansing 48824.",East Lansing,Michigan State University
2640,,J,Tam,"Obesity and Metabolism Laboratory, Institute for Drug Research, School of Pharmacy, Faculty of Medicine, the Hebrew University of Jerusalem, Jerusalem, Israel 9112001.",Israel,the Hebrew University of Jerusalem
2641,,M,Zachut,"Department of Ruminant Science, Institute of Animal Sciences, Volcani Institute, Rishon LeZion, Israel 7505101.",Israel,Institute of Animal Sciences
2642,,GA,Contreras,"Large Animal Clinical Sciences, College of Veterinary Medicine, Michigan State University, East Lansing 48824. Electronic address: contre28@msu.edu.",East Lansing,Michigan State University
2643,,B,Kalb,"Department of Pediatric Respiratory Medicine, Immunology and Critical Care Medicine, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Augustenburgplatz 1, 13353, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2644,,L,Meixner,"Department of Pediatric Respiratory Medicine, Immunology and Critical Care Medicine, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Augustenburgplatz 1, 13353, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2645,,V,Trendelenburg,"Department of Pediatric Respiratory Medicine, Immunology and Critical Care Medicine, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Augustenburgplatz 1, 13353, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2646,,N,Unterleider,"Department of Pediatric Respiratory Medicine, Immunology and Critical Care Medicine, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Augustenburgplatz 1, 13353, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2647,,J,Dobbertin-Welsch,"Department of Pediatric Respiratory Medicine, Immunology and Critical Care Medicine, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Augustenburgplatz 1, 13353, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2648,,S,Heller,"Department of Pediatric Respiratory Medicine, Immunology and Critical Care Medicine, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Augustenburgplatz 1, 13353, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2649,,S,Dölle-Bierke,"Division of Allergy and Immunology, Department of Dermatology, Venerology and Allergy, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2650,,S,Roll,"Institute of Epidemiology, Social Medicine and Health Economics, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2651,,S,Lau,"Department of Pediatric Respiratory Medicine, Immunology and Critical Care Medicine, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Augustenburgplatz 1, 13353, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2652,,YA,Lee,"Max Delbrück Center For Molecular Medicine in the Helmholtz Association, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2653,,F,Fauchère,"Si-M/""Der Simulierte Mensch"" a science framework of Technische Universität Berlin and Charité - Universitätsmedizin Berlin, Berlin, Germany.",Germany,"Si-M/""Der Simulierte Mensch"" a science framework of Technische Universität Berlin and Charité - Universitätsmedizin Berlin"
2654,,J,Braun,"Si-M/""Der Simulierte Mensch"" a science framework of Technische Universität Berlin and Charité - Universitätsmedizin Berlin, Berlin, Germany.",Germany,"Si-M/""Der Simulierte Mensch"" a science framework of Technische Universität Berlin and Charité - Universitätsmedizin Berlin"
2655,,M,Babina,"Division of Allergy and Immunology, Department of Dermatology, Venerology and Allergy, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany.",Germany,Charité - Universitätsmedizin Berlin
2656,,S,Altrichter,"Universitätsklinikum für Dermatologie und Venerologie, Kepler Uniklinikum Linz, Linz, Austria.",Austria,Universitätsklinikum für Dermatologie und Venerologie
