Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
5118,,L,Yu,"School of Pharmaceutical Sciences, Nanjing Tech University, Nanjing 210037, China.",China,Nanjing Tech University
5119,,L,Li,"School of Life Science and Technology, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5120,,J,Liu,"MeDiC Program, The Research Institute of McGill University Health Centre, Division of Endocrinology and Metabolism, Department of Medicine, McGill University, Montreal, QC H3A 0G4, Canada.",Canada,The Research Institute of McGill University Health Centre
5121,,H,Sun,"School of Life Science and Technology, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5122,,X,Li,"School of Life Science and Technology, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5123,,H,Xiao,"School of Life Science and Technology, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5124,,MO,Alfred,"Institute of Primate Research, End of Karen Road, Karen, Nairobi P.O. Box 24481-00502, Kenya.",Kenya,Institute of Primate Research
5125,,M,Wang,"State Key Laboratory of Nature Medicines, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5126,,X,Wu,"State Key Laboratory of Nature Medicines, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5127,,Y,Gao,"Suzhou Institute of Advanced Study in Public Health, Gusu School, Nanjing Medical University, Suzhou 210029, China.",China,Nanjing Medical University
5128,,C,Luo,"State Key Laboratory of Nature Medicines, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5129,,L,Yu,"School of Pharmaceutical Sciences, Nanjing Tech University, Nanjing 210037, China.",China,Nanjing Tech University
5130,,L,Li,"School of Life Science and Technology, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5131,,J,Liu,"MeDiC Program, The Research Institute of McGill University Health Centre, Division of Endocrinology and Metabolism, Department of Medicine, McGill University, Montreal, QC H3A 0G4, Canada.",Canada,The Research Institute of McGill University Health Centre
5132,,H,Sun,"School of Life Science and Technology, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5133,,X,Li,"School of Life Science and Technology, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5134,,H,Xiao,"School of Life Science and Technology, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5135,,MO,Alfred,"Institute of Primate Research, End of Karen Road, Karen, Nairobi P.O. Box 24481-00502, Kenya.",Kenya,Institute of Primate Research
5136,,M,Wang,"State Key Laboratory of Nature Medicines, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5137,,X,Wu,"State Key Laboratory of Nature Medicines, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5138,,Y,Gao,"Suzhou Institute of Advanced Study in Public Health, Gusu School, Nanjing Medical University, Suzhou 210029, China.",China,Nanjing Medical University
5139,,C,Luo,"State Key Laboratory of Nature Medicines, China Pharmaceutical University, Nanjing 210009, China.",China,China Pharmaceutical University
5140,,H,Zheng,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5141,,J,Ma,"Bijie lnstitution of Agricultural Science, Bijie 551700, China.",China,Unparsed
5142,,W,Huang,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5143,,H,Di,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5144,,X,Xia,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5145,,W,Ma,"Bijie lnstitution of Agricultural Science, Bijie 551700, China.",China,Unparsed
5146,,J,Ma,"Bijie lnstitution of Agricultural Science, Bijie 551700, China.",China,Unparsed
5147,,J,Yang,"Bijie lnstitution of Agricultural Science, Bijie 551700, China.",China,Unparsed
5148,,X,Li,"Vegetable Germplasm Innovation and Variety Improvement Key Laboratory of Sichuan, Chengdu 610300, China.",China,Vegetable Germplasm Innovation and Variety Improvement Key Laboratory of Sichuan
5149,,H,Lian,"School of Agriculture and Horticulture, Chengdu Agricultural College, Chengdu 611130, China.",China,Chengdu Agricultural College
5150,,Z,Huang,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5151,,Y,Tang,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5152,,Y,Zheng,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5153,,H,Li,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5154,,F,Zhang,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5155,,B,Sun,"College of Horticulture, Sichuan Agricultural University, Chengdu 611130, China.",China,Sichuan Agricultural University
5156,,AK,Shanker,"ICAR-Central Research Institute for Dryland Agriculture, Saidabad P.O., Santoshnagar, Hyderabad 500059, India.",India,ICAR-Central Research Institute for Dryland Agriculture
5157,,D,Gunnapaneni,"ICAR-Central Research Institute for Dryland Agriculture, Saidabad P.O., Santoshnagar, Hyderabad 500059, India.",India,ICAR-Central Research Institute for Dryland Agriculture
5158,,D,Bhanu,"ICAR-Central Research Institute for Dryland Agriculture, Saidabad P.O., Santoshnagar, Hyderabad 500059, India.",India,ICAR-Central Research Institute for Dryland Agriculture
5159,,M,Vanaja,"ICAR-Central Research Institute for Dryland Agriculture, Saidabad P.O., Santoshnagar, Hyderabad 500059, India.",India,ICAR-Central Research Institute for Dryland Agriculture
5160,,NJ,Lakshmi,"ICAR-Central Research Institute for Dryland Agriculture, Saidabad P.O., Santoshnagar, Hyderabad 500059, India.",India,ICAR-Central Research Institute for Dryland Agriculture
5161,,SK,Yadav,"ICAR-Central Research Institute for Dryland Agriculture, Saidabad P.O., Santoshnagar, Hyderabad 500059, India.",India,ICAR-Central Research Institute for Dryland Agriculture
5162,,M,Prabhakar,"ICAR-Central Research Institute for Dryland Agriculture, Saidabad P.O., Santoshnagar, Hyderabad 500059, India.",India,ICAR-Central Research Institute for Dryland Agriculture
5163,,VK,Singh,"ICAR-Central Research Institute for Dryland Agriculture, Saidabad P.O., Santoshnagar, Hyderabad 500059, India.",India,ICAR-Central Research Institute for Dryland Agriculture
5164,,P,Richter,"Leibniz Institute for Food Systems Biology at the Technical University of Munich, Lise-M eitner-Straße 34, 85354Freising, Germany.",Germany,Leibniz Institute for Food Systems Biology at the Technical University of Munich
5165,,K,Sebald,"Leibniz Institute for Food Systems Biology at the Technical University of Munich, Lise-M eitner-Straße 34, 85354Freising, Germany.",Germany,Leibniz Institute for Food Systems Biology at the Technical University of Munich
5166,,K,Fischer,"Chair of Livestock Biotechnology, TUM School of Life Sciences, Technical University of Munich, Liesel-Beckmann-Straße 1, 85354Freising, Germany.",Germany,Technical University of Munich
5167,,M,Behrens,"Leibniz Institute for Food Systems Biology at the Technical University of Munich, Lise-M eitner-Straße 34, 85354Freising, Germany.",Germany,Leibniz Institute for Food Systems Biology at the Technical University of Munich
5168,,A,Schnieke,"Chair of Livestock Biotechnology, TUM School of Life Sciences, Technical University of Munich, Liesel-Beckmann-Straße 1, 85354Freising, Germany.",Germany,Technical University of Munich
5169,,V,Somoza,"Department of Physiological Chemistry, Faculty of Chemistry, University of Vienna, Josef-Holaubek-Platz 2 (UZA II), 1090Wien, Austria.",Austria,University of Vienna
5170,,E,Varone,"Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Milan, Italy.",Italy,Unparsed
5171,,A,Chernorudskiy,"Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Milan, Italy.",Italy,Unparsed
5172,,A,Cherubini,"Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Milan, Italy.",Italy,Unparsed
5173,,A,Cattaneo,"Proteomics/MS Facility, Cogentech SRL Benefit Corporation, Milan, Italy.",Italy,Unparsed
5174,,A,Bachi,"IFOM-FIRC Institute of Molecular Oncology, Milan, Italy.",Italy,IFOM-FIRC Institute of Molecular Oncology
5175,,S,Fumagalli,"Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Milan, Italy.",Italy,Unparsed
5176,,G,Erol,"Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Milan, Italy.",Italy,Unparsed
5177,,M,Gobbi,"Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Milan, Italy.",Italy,Unparsed
5178,,MJ,Lenardo,"Molecular Development of the Immune System Section, Laboratory of Immune System Biology, And Clinical Genomics Program, Division of Intramural Research, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD, USA.",USA,National Institute of Allergy and Infectious Diseases
5179,,N,Borgese,"CNR Neuroscience Institute, c/o University of Milano Bicocca, Vedano al Lambro (MB), Italy.",Italy,c/o University of Milano Bicocca
5180,,E,Zito,"Istituto di Ricerche Farmacologiche Mario Negri IRCCS, Milan, Italy; Department of Biomolecular Sciences, University of Urbino Carlo Bo, Italy. Electronic address: ester.zito@marionegri.it.",Italy,University of Urbino Carlo Bo
5181,,L,Chunyan,"College of Agriculture/The Key Laboratory of Oasis Eco-agriculture, Xinjiang Production and Construction Group, Shihezi University, Shihezi, Xinjiang, P.R. China.",,Shihezi University
5182,,Z,Xiangchi,"College of Agriculture/The Key Laboratory of Oasis Eco-agriculture, Xinjiang Production and Construction Group, Shihezi University, Shihezi, Xinjiang, P.R. China.",,Shihezi University
5183,,L,Chao,"College of Agriculture/The Key Laboratory of Oasis Eco-agriculture, Xinjiang Production and Construction Group, Shihezi University, Shihezi, Xinjiang, P.R. China.",,Shihezi University
5184,,L,Cheng,"College of Agriculture/The Key Laboratory of Oasis Eco-agriculture, Xinjiang Production and Construction Group, Shihezi University, Shihezi, Xinjiang, P.R. China.",,Shihezi University
5185,,Y,Ye,"Zhejiang Institute of Subtropical Crops, Wenzhou 325005, China.",China,Zhejiang Institute of Subtropical Crops
5186,,S,Wen,"Zhejiang Institute of Subtropical Crops, Wenzhou 325005, China.",China,Zhejiang Institute of Subtropical Crops
5187,,J,Ying,"Zhejiang Institute of Subtropical Crops, Wenzhou 325005, China.",China,Zhejiang Institute of Subtropical Crops
5188,,Y,Cai,"Zhejiang Institute of Subtropical Crops, Wenzhou 325005, China.",China,Zhejiang Institute of Subtropical Crops
5189,,R,Qian,"Zhejiang Institute of Subtropical Crops, Wenzhou 325005, China.",China,Zhejiang Institute of Subtropical Crops
5190,,C,Qiu,"State Key Laboratory of Tree Genetics and Breeding, Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5191,,J,Chen,"State Key Laboratory of Tree Genetics and Breeding, Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5192,,W,Wu,"State Key Laboratory of Tree Genetics and Breeding, Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5193,,B,Liao,"State Key Laboratory of Tree Genetics and Breeding, Co-Innovation Center for Sustainable Forestry in Southern China, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5194,,X,Zheng,"National Germplasm Bank of Chinese Fir at Fujian Yangkou Forest Farm, Nanping 353211, China.",China,Unparsed
5195,,Y,Li,"National Germplasm Bank of Chinese Fir at Fujian Yangkou Forest Farm, Nanping 353211, China.",China,Unparsed
5196,,J,Huang,"Jinling Institute of Technology, Nanjing 211169, China.",China,Jinling Institute of Technology
5197,,J,Shi,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5198,,Z,Hao,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5199,,S,He,"College of Landscape Architecture, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5200,,L,Xu,"College of Landscape Architecture, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5201,,W,Wu,"College of Landscape Architecture, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5202,,J,Zhang,"College of Landscape Architecture, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5203,,Z,Hao,"College of Landscape Architecture, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5204,,L,Lu,"College of Landscape Architecture, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5205,,J,Shi,"College of Landscape Architecture, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5206,,J,Chen,"College of Landscape Architecture, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5207,,Y,Yang,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5208,,J,Yin,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5209,,L,Zhu,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5210,,L,Xu,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5211,,W,Wu,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5212,,Y,Lu,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5213,,J,Chen,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5214,,J,Shi,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5215,,Z,Hao,"Key Laboratory of Forest Genetics and Biotechnology of Ministry of Education, Nanjing Forestry University, Nanjing 210037, China.",China,Nanjing Forestry University
5216,,C,Gong,"State Key Laboratory of Crop Stress Biology for Arid Areas, College of Plant Protection, Northwest A&F University, Yangling 712100, China.",China,Northwest A&F University
5217,,D,Xu,"State Key Laboratory of Crop Stress Biology for Arid Areas, College of Plant Protection, Northwest A&F University, Yangling 712100, China.",China,Northwest A&F University
5218,,D,Sun,"State Key Laboratory of Crop Stress Biology for Arid Areas, College of Plant Protection, Northwest A&F University, Yangling 712100, China.",China,Northwest A&F University
5219,,X,Zhang,"State Key Laboratory of Crop Stress Biology for Arid Areas, College of Plant Protection, Northwest A&F University, Yangling 712100, China.",China,Northwest A&F University
5220,,S,Yersin,"Department of Fundamental Microbiology, University of Lausanne, 1015, Lausanne, Switzerland.",Switzerland,University of Lausanne
5221,,JR,Garneau,"Department of Fundamental Microbiology, University of Lausanne, 1015, Lausanne, Switzerland.",Switzerland,University of Lausanne
5222,,PHH,Schneeberger,"University of Basel, Petersplatz 1, 4001, Basel, Switzerland.",Switzerland,University of Basel
5223,,KA,Osman,"Jigjiga University, Jigjiga, Ethiopia.",Ethiopia,Jigjiga University
5224,,CI,Cercamondi,"Department of Health Sciences and Technology, ETHZ, Rämistrasse 101, 8092, Zurich, Switzerland.",Switzerland,Unparsed
5225,,AM,Muhummed,"Human and Animal Health Unit, Swiss Tropical and Public Health Institute, Kreuzstrasse 2, 4123, Allschwil, Switzerland.",Switzerland,Swiss Tropical and Public Health Institute
5226,,R,Tschopp,"Armauer Hansen Research Institute, Jimma Road, 1005, Addis Ababa, Ethiopia.",Ethiopia,Armauer Hansen Research Institute
5227,,J,Zinsstag,"Human and Animal Health Unit, Swiss Tropical and Public Health Institute, Kreuzstrasse 2, 4123, Allschwil, Switzerland.",Switzerland,Swiss Tropical and Public Health Institute
5228,,P,Vonaesch,"Department of Fundamental Microbiology, University of Lausanne, 1015, Lausanne, Switzerland. pascale.vonaesch@unil.ch.",Switzerland,University of Lausanne
5229,,T,Chaya,"Delaware Biotechnology Institute, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
5230,,A,Banerjee,"Delaware Biotechnology Institute, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
5231,,BD,Rutter,"Department of Biology, Indiana University, Bloomington, IN 47405, USA.",USA,Indiana University
5232,,D,Adekanye,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
5233,,J,Ross,"Delaware Biotechnology Institute, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
5234,,G,Hu,"The Laboratory for Biomolecular Structures, Brookhaven National Laboratory, Upton, NY 11973, USA.",USA,The Laboratory for Biomolecular Structures
5235,,RW,Innes,"Department of Biology, Indiana University, Bloomington, IN 47405, USA.",USA,Indiana University
5236,,JL,Caplan,"Department of Biological Sciences, University of Delaware, Newark, DE 19716, USA.",USA,University of Delaware
5237,,D,Jarrige,"Génétique Moléculaire, Génomique, Microbiologie (GMGM), Université de Strasbourg, UMR 7156 CNRS, Strasbourg, France.",France,Université de Strasbourg
5238,,S,Haridas,"Lawrence Berkeley National Laboratory, U.S. Department of Energy Joint Genome Institute, Berkeley, CA 94720, USA.",USA,U.S. Department of Energy Joint Genome Institute
5239,,C,Bleykasten-Grosshans,"Génétique Moléculaire, Génomique, Microbiologie (GMGM), Université de Strasbourg, UMR 7156 CNRS, Strasbourg, France.",France,Université de Strasbourg
5240,,M,Joly,"Université Clermont Auvergne, Clermont Auvergne Institut National Polytechnique (INP), Centre National de la Recherche Scientifique (CNRS), Institut de Chimie de Clermont-Ferrand (ICCF), 63000 Clermont-Ferrand, France.",France,Université Clermont Auvergne
5241,,T,Nadalig,"Génétique Moléculaire, Génomique, Microbiologie (GMGM), Université de Strasbourg, UMR 7156 CNRS, Strasbourg, France.",France,Université de Strasbourg
5242,,M,Sancelme,"Université Clermont Auvergne, Clermont Auvergne Institut National Polytechnique (INP), Centre National de la Recherche Scientifique (CNRS), Institut de Chimie de Clermont-Ferrand (ICCF), 63000 Clermont-Ferrand, France.",France,Université Clermont Auvergne
5243,,S,Vuilleumier,"Génétique Moléculaire, Génomique, Microbiologie (GMGM), Université de Strasbourg, UMR 7156 CNRS, Strasbourg, France.",France,Université de Strasbourg
5244,,IV,Grigoriev,"Department of Plant and Microbial Biology, University of California Berkeley, Berkeley, CA 94720, USA.",USA,University of California Berkeley
5245,,P,Amato,"Université Clermont Auvergne, Clermont Auvergne Institut National Polytechnique (INP), Centre National de la Recherche Scientifique (CNRS), Institut de Chimie de Clermont-Ferrand (ICCF), 63000 Clermont-Ferrand, France.",France,Université Clermont Auvergne
5246,,F,Bringel,"Génétique Moléculaire, Génomique, Microbiologie (GMGM), Université de Strasbourg, UMR 7156 CNRS, Strasbourg, France.",France,Université de Strasbourg
5247,,C,Yang,"Key Laboratory of Resource Biology and Biotechnology in Western China, Ministry of Education, Provincial Key Laboratory of Biotechnology, College of Life Sciences, Northwest University, Xi'an 710069, China.",China,Northwest University
5248,,Z,Guan,"Key Laboratory of Resource Biology and Biotechnology in Western China, Ministry of Education, Provincial Key Laboratory of Biotechnology, College of Life Sciences, Northwest University, Xi'an 710069, China.",China,Northwest University
5249,,X,Pang,"Key Laboratory of Resource Biology and Biotechnology in Western China, Ministry of Education, Provincial Key Laboratory of Biotechnology, College of Life Sciences, Northwest University, Xi'an 710069, China.",China,Northwest University
5250,,Z,Tan,"Institute of Hematology, School of Medicine, Northwest University, Xi'an 710069, China.",China,Northwest University
5251,,X,Yang,"Department of Breast Surgery, Tumor Hospital of Shaanxi Province, Xi'an 710069, China.",China,Unparsed
5252,,X,Li,"Institute of Hematology, School of Medicine, Northwest University, Xi'an 710069, China.",China,Northwest University
5253,,F,Guan,"Key Laboratory of Resource Biology and Biotechnology in Western China, Ministry of Education, Provincial Key Laboratory of Biotechnology, College of Life Sciences, Northwest University, Xi'an 710069, China.",China,Northwest University
5254,,S,Kilaru,"Biosciences, University of Exeter, Stocker Road, EX4 4QD, Exeter, UK.",UK,University of Exeter
5255,,E,Fantozzi,"Biosciences, University of Exeter, Stocker Road, EX4 4QD, Exeter, UK.",UK,University of Exeter
5256,,S,Cannon,"Biosciences, University of Exeter, Stocker Road, EX4 4QD, Exeter, UK.",UK,University of Exeter
5257,,M,Schuster,"Biosciences, University of Exeter, Stocker Road, EX4 4QD, Exeter, UK.",UK,University of Exeter
5258,,TM,Chaloner,"Biosciences, University of Exeter, Stocker Road, EX4 4QD, Exeter, UK.",UK,University of Exeter
5259,,C,Guiu-Aragones,"Biosciences, University of Exeter, Stocker Road, EX4 4QD, Exeter, UK.",UK,University of Exeter
5260,,SJ,Gurr,"University of Utrecht, Padualaan 8, Utrecht, 3584 CH, The Netherlands.",The Netherlands,University of Utrecht
5261,,G,Steinberg,"University of Utrecht, Padualaan 8, Utrecht, 3584 CH, The Netherlands. G.Steinberg@exeter.ac.uk.",The Netherlands,University of Utrecht
5262,,X,Weng,"Department of Integrative Biology, University of Texas at Austin, Austin, TX, USA.",USA,University of Texas at Austin
5263,,T,Haque,"Department of Integrative Biology, University of Texas at Austin, Austin, TX, USA.",USA,University of Texas at Austin
5264,,L,Zhang,"Department of Integrative Biology, University of Texas at Austin, Austin, TX, USA.",USA,University of Texas at Austin
5265,,S,Razzaque,"Department of Integrative Biology, University of Texas at Austin, Austin, TX, USA.",USA,University of Texas at Austin
5266,,JT,Lovell,"HudsonAlpha Institute for Biotechnology, Huntsville, AL, USA.",USA,HudsonAlpha Institute for Biotechnology
5267,,JD,Palacio-Mejía,"Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA, Centro de Investigación Tibaitatá. Kilómetro 14 vía Mosquera-Bogotá, Mosquera. Código postal 250047, Colombia.",Colombia,Unparsed
5268,,P,Duberney,"Kika de la Garza Plant Materials Center, USDA-NRCS, Kingsville, TX, USA.",USA,Unparsed
5269,,J,Lloyd-Reilley,"Kika de la Garza Plant Materials Center, USDA-NRCS, Kingsville, TX, USA.",USA,Unparsed
5270,,J,Bonnette,"Department of Integrative Biology, University of Texas at Austin, Austin, TX, USA.",USA,University of Texas at Austin
5271,,TE,Juenger,"Department of Integrative Biology, University of Texas at Austin, Austin, TX, USA.",USA,University of Texas at Austin
5272,,Z,Zhong,"Chongqing Key Laboratory of Plant Resource Conservation and Germplasm Innovation, Integrative Science Center of Germplasm Creation in Western China (Chongqing) Science City, School of Life Sciences, Southwest University, 400715, Chongqing, China.",China,Southwest University
5273,,G,Liu,"Jiangsu Co-Innovation Center for Modern Production Technology of Grain Crops, Yangzhou University, 225012, Yangzhou, China.",China,Yangzhou University
5274,,Z,Tang,"Department of Biotechnology, School of Life Sciences and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, 610054, Chengdu, China.",China,University of Electronic Science and Technology of China
5275,,S,Xiang,"Department of Biotechnology, School of Life Sciences and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, 610054, Chengdu, China.",China,University of Electronic Science and Technology of China
5276,,L,Yang,"Vegetable Germplasm Innovation and Variety Improvement Key Laboratory of Sichuan Province, 610066, Chengdu, China.",China,Vegetable Germplasm Innovation and Variety Improvement Key Laboratory of Sichuan Province
5277,,L,Huang,"Department of Biotechnology, School of Life Sciences and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, 610054, Chengdu, China.",China,University of Electronic Science and Technology of China
5278,,Y,He,"Department of Biotechnology, School of Life Sciences and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, 610054, Chengdu, China.",China,University of Electronic Science and Technology of China
5279,,T,Fan,"Department of Biotechnology, School of Life Sciences and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, 610054, Chengdu, China.",China,University of Electronic Science and Technology of China
5280,,S,Liu,"Department of Biotechnology, School of Life Sciences and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, 610054, Chengdu, China.",China,University of Electronic Science and Technology of China
5281,,X,Zheng,"Chongqing Key Laboratory of Plant Resource Conservation and Germplasm Innovation, Integrative Science Center of Germplasm Creation in Western China (Chongqing) Science City, School of Life Sciences, Southwest University, 400715, Chongqing, China.",China,Southwest University
5282,,T,Zhang,"Jiangsu Co-Innovation Center for Modern Production Technology of Grain Crops, Yangzhou University, 225012, Yangzhou, China.",China,Yangzhou University
5283,,Y,Qi,"Institute for Bioscience and Biotechnology Research, University of Maryland, Rockville, MD, 20850, USA. Yiping@umd.edu.",USA,University of Maryland
5284,,J,Huang,"Department of Biotechnology, School of Life Sciences and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, 610054, Chengdu, China. hj@uestc.edu.cn.",China,University of Electronic Science and Technology of China
5285,,Y,Zhang,"Chongqing Key Laboratory of Plant Resource Conservation and Germplasm Innovation, Integrative Science Center of Germplasm Creation in Western China (Chongqing) Science City, School of Life Sciences, Southwest University, 400715, Chongqing, China. zhangyong916@uestc.edu.cn.",China,Southwest University
5286,,S,You,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
5287,,Z,Zhao,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
5288,,X,Yu,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
5289,,S,Zhu,"State Key Laboratory of Crop Gene Resources and Breeding, Institute of Crop Science, Chinese Academy of Agricultural Sciences (CAAS), Beijing, 100081, China.",China,Institute of Crop Science
5290,,J,Wang,"State Key Laboratory of Crop Gene Resources and Breeding, Institute of Crop Science, Chinese Academy of Agricultural Sciences (CAAS), Beijing, 100081, China.",China,Institute of Crop Science
5291,,D,Lei,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
5292,,J,Zhou,"Yunnan Seed Laboratory/Yunnan Key Laboratory for Rice Genetic Improvement, Food Crops Research Institute, Yunnan Academy of Agricultural Sciences (YAAS), Kunming, 650200, P. R. China.",,Food Crops Research Institute
5293,,J,Li,"Yunnan Seed Laboratory/Yunnan Key Laboratory for Rice Genetic Improvement, Food Crops Research Institute, Yunnan Academy of Agricultural Sciences (YAAS), Kunming, 650200, P. R. China.",,Food Crops Research Institute
5294,,H,Chen,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
5295,,Y,Xiao,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
5296,,W,Chen,"State Key Laboratory of Crop Gene Resources and Breeding, Institute of Crop Science, Chinese Academy of Agricultural Sciences (CAAS), Beijing, 100081, China.",China,Institute of Crop Science
5297,,Q,Wang,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
5298,,J,Lu,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
5299,,K,Chen,"State Key Laboratory for Crop Genetics & Germplasm Enhancement and Utilization, Nanjing Agricultural University, Zhongshan Biological Breeding Laboratory, Nanjing, 210095, China.",China,Nanjing Agricultural University
