Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
23037,,P,Gálfi,"Department of Pharmacology and Toxicology, University of Veterinary Medicine, István utca 2., H-1078 Budapest, Hungary.",Hungary,University of Veterinary Medicine
23038,,Z,Neogrády,"Division of Biochemistry, Department of Physiology and Biochemistry, University of Veterinary Medicine, István utca 2., H-1078 Budapest, Hungary.",Hungary,University of Veterinary Medicine
23039,,G,Mátis,"Division of Biochemistry, Department of Physiology and Biochemistry, University of Veterinary Medicine, István utca 2., H-1078 Budapest, Hungary.",Hungary,University of Veterinary Medicine
23040,,J,Chen,"MOE Joint International Research Laboratory of Animal Health and Food Safety, College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China.",China,Nanjing Agricultural University
23041,,HX,Song,"MOE Joint International Research Laboratory of Animal Health and Food Safety, College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China.",China,Nanjing Agricultural University
23042,,JH,Hu,"Guizhou Provincial Center for Disease Control and Prevention, Guiyang, China.",China,Unparsed
23043,,JS,Bai,"MOE Joint International Research Laboratory of Animal Health and Food Safety, College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China.",China,Nanjing Agricultural University
23044,,XH,Li,"MOE Joint International Research Laboratory of Animal Health and Food Safety, College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China.",China,Nanjing Agricultural University
23045,,RC,Sun,"MOE Joint International Research Laboratory of Animal Health and Food Safety, College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China.",China,Nanjing Agricultural University
23046,,BQ,Zhao,"MOE Joint International Research Laboratory of Animal Health and Food Safety, College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China.",China,Nanjing Agricultural University
23047,,MZ,Li,"MOE Joint International Research Laboratory of Animal Health and Food Safety, College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China.",China,Nanjing Agricultural University
23048,,B,Zhou,"MOE Joint International Research Laboratory of Animal Health and Food Safety, College of Veterinary Medicine, Nanjing Agricultural University, Nanjing, China.",China,Nanjing Agricultural University
23049,,B,Brown,"Academic Researcher, London NW7 4AU, UK.",UK,Unparsed
23050,,V,Ojha,"Independent Researcher, Ayodhya 224001, India.",India,Unparsed
23051,,I,Fricke,"Independent Immunologist and Researcher, 311995 Lamspringe, Germany.",Germany,Unparsed
23052,,SA,Al-Sheboul,"Department of Medical Microbiology, International School of Medicine, Medipol University-Istanbul, Istanbul 34810, Turkey.",Turkey,Medipol University-Istanbul
23053,,C,Imarogbe,"UKHSA, Rosalind Franklin Laboratory, UK.",UK,Rosalind Franklin Laboratory
23054,,T,Gravier,"Independent Researcher, MPH, San Francisco, CA 94131, USA.",USA,Unparsed
23055,,M,Green,"Independent Researcher, Perth 6065, Australia.",Australia,Unparsed
23056,,L,Peterson,"Senior Epidemiologist, Murray, KY 42071, USA.",USA,Unparsed
23057,,IP,Koutsaroff,"Technology Freelancer, Otsu, Osaka 520-0817, Japan.",Japan,Unparsed
23058,,A,Demir,"Faculty of Medicine, Afyonkarahisar University, Istanbul 03030, Turkey.",Turkey,Afyonkarahisar University
23059,,J,Andrieu,"Faculté de Médecine, Aix-Marseille University, 13005 Marseille, France.",France,Aix-Marseille University
23060,,CY,Leow,"School of Pharmaceutical Sciences, Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23061,,CH,Leow,"Institute for Research in Molecular Medicine, (INFORMM), Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23062,,B,Brown,"Academic Researcher, London NW7 4AU, UK.",UK,Unparsed
23063,,V,Ojha,"Independent Researcher, Ayodhya 224001, India.",India,Unparsed
23064,,I,Fricke,"Independent Immunologist and Researcher, 311995 Lamspringe, Germany.",Germany,Unparsed
23065,,SA,Al-Sheboul,"Department of Medical Microbiology, International School of Medicine, Medipol University-Istanbul, Istanbul 34810, Turkey.",Turkey,Medipol University-Istanbul
23066,,C,Imarogbe,"UKHSA, Rosalind Franklin Laboratory, UK.",UK,Rosalind Franklin Laboratory
23067,,T,Gravier,"Independent Researcher, MPH, San Francisco, CA 94131, USA.",USA,Unparsed
23068,,M,Green,"Independent Researcher, Perth 6065, Australia.",Australia,Unparsed
23069,,L,Peterson,"Senior Epidemiologist, Murray, KY 42071, USA.",USA,Unparsed
23070,,IP,Koutsaroff,"Technology Freelancer, Otsu, Osaka 520-0817, Japan.",Japan,Unparsed
23071,,A,Demir,"Faculty of Medicine, Afyonkarahisar University, Istanbul 03030, Turkey.",Turkey,Afyonkarahisar University
23072,,J,Andrieu,"Faculté de Médecine, Aix-Marseille University, 13005 Marseille, France.",France,Aix-Marseille University
23073,,CY,Leow,"School of Pharmaceutical Sciences, Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23074,,CH,Leow,"Institute for Research in Molecular Medicine, (INFORMM), Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23075,,B,Brown,"Academic Researcher, London NW7 4AU, UK.",UK,Unparsed
23076,,V,Ojha,"Independent Researcher, Ayodhya 224001, India.",India,Unparsed
23077,,I,Fricke,"Independent Immunologist and Researcher, 311995 Lamspringe, Germany.",Germany,Unparsed
23078,,SA,Al-Sheboul,"Department of Medical Microbiology, International School of Medicine, Medipol University-Istanbul, Istanbul 34810, Turkey.",Turkey,Medipol University-Istanbul
23079,,C,Imarogbe,"UKHSA, Rosalind Franklin Laboratory, UK.",UK,Rosalind Franklin Laboratory
23080,,T,Gravier,"Independent Researcher, MPH, San Francisco, CA 94131, USA.",USA,Unparsed
23081,,M,Green,"Independent Researcher, Perth 6065, Australia.",Australia,Unparsed
23082,,L,Peterson,"Senior Epidemiologist, Murray, KY 42071, USA.",USA,Unparsed
23083,,IP,Koutsaroff,"Technology Freelancer, Otsu, Osaka 520-0817, Japan.",Japan,Unparsed
23084,,A,Demir,"Faculty of Medicine, Afyonkarahisar University, Istanbul 03030, Turkey.",Turkey,Afyonkarahisar University
23085,,J,Andrieu,"Faculté de Médecine, Aix-Marseille University, 13005 Marseille, France.",France,Aix-Marseille University
23086,,CY,Leow,"School of Pharmaceutical Sciences, Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23087,,CH,Leow,"Institute for Research in Molecular Medicine, (INFORMM), Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23088,,B,Brown,"Academic Researcher, London NW7 4AU, UK.",UK,Unparsed
23089,,V,Ojha,"Independent Researcher, Ayodhya 224001, India.",India,Unparsed
23090,,I,Fricke,"Independent Immunologist and Researcher, 311995 Lamspringe, Germany.",Germany,Unparsed
23091,,SA,Al-Sheboul,"Department of Medical Microbiology, International School of Medicine, Medipol University-Istanbul, Istanbul 34810, Turkey.",Turkey,Medipol University-Istanbul
23092,,C,Imarogbe,"UKHSA, Rosalind Franklin Laboratory, UK.",UK,Rosalind Franklin Laboratory
23093,,T,Gravier,"Independent Researcher, MPH, San Francisco, CA 94131, USA.",USA,Unparsed
23094,,M,Green,"Independent Researcher, Perth 6065, Australia.",Australia,Unparsed
23095,,L,Peterson,"Senior Epidemiologist, Murray, KY 42071, USA.",USA,Unparsed
23096,,IP,Koutsaroff,"Technology Freelancer, Otsu, Osaka 520-0817, Japan.",Japan,Unparsed
23097,,A,Demir,"Faculty of Medicine, Afyonkarahisar University, Istanbul 03030, Turkey.",Turkey,Afyonkarahisar University
23098,,J,Andrieu,"Faculté de Médecine, Aix-Marseille University, 13005 Marseille, France.",France,Aix-Marseille University
23099,,CY,Leow,"School of Pharmaceutical Sciences, Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23100,,CH,Leow,"Institute for Research in Molecular Medicine, (INFORMM), Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23101,,B,Brown,"Academic Researcher, London NW7 4AU, UK.",UK,Unparsed
23102,,V,Ojha,"Independent Researcher, Ayodhya 224001, India.",India,Unparsed
23103,,I,Fricke,"Independent Immunologist and Researcher, 311995 Lamspringe, Germany.",Germany,Unparsed
23104,,SA,Al-Sheboul,"Department of Medical Microbiology, International School of Medicine, Medipol University-Istanbul, Istanbul 34810, Turkey.",Turkey,Medipol University-Istanbul
23105,,C,Imarogbe,"UKHSA, Rosalind Franklin Laboratory, UK.",UK,Rosalind Franklin Laboratory
23106,,T,Gravier,"Independent Researcher, MPH, San Francisco, CA 94131, USA.",USA,Unparsed
23107,,M,Green,"Independent Researcher, Perth 6065, Australia.",Australia,Unparsed
23108,,L,Peterson,"Senior Epidemiologist, Murray, KY 42071, USA.",USA,Unparsed
23109,,IP,Koutsaroff,"Technology Freelancer, Otsu, Osaka 520-0817, Japan.",Japan,Unparsed
23110,,A,Demir,"Faculty of Medicine, Afyonkarahisar University, Istanbul 03030, Turkey.",Turkey,Afyonkarahisar University
23111,,J,Andrieu,"Faculté de Médecine, Aix-Marseille University, 13005 Marseille, France.",France,Aix-Marseille University
23112,,CY,Leow,"School of Pharmaceutical Sciences, Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23113,,CH,Leow,"Institute for Research in Molecular Medicine, (INFORMM), Universiti Sains Malaysia, USM, Penang 11800, Malaysia.",Malaysia,Universiti Sains Malaysia
23114,,M,Skwarczynski,"School of Chemistry and Molecular Bioscience, The University of Queensland, Brisbane, QLD 4072, Australia.",Australia,The University of Queensland
23115,,S,Bashiri,"School of Chemistry and Molecular Bioscience, The University of Queensland, Brisbane, QLD 4072, Australia.",Australia,The University of Queensland
23116,,Y,Yuan,"Centre for Superbug Solutions, Institute for Molecular Bioscience, The University of Queensland, Brisbane, QLD 4072, Australia.",Australia,The University of Queensland
23117,,ZM,Ziora,"Centre for Superbug Solutions, Institute for Molecular Bioscience, The University of Queensland, Brisbane, QLD 4072, Australia.",Australia,The University of Queensland
23118,,O,Nabil,"Department of Bioengineering, Graduate School of Engineering, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-8656, Japan.",Japan,The University of Tokyo
23119,,K,Masuda,"Department of Bioengineering, Graduate School of Engineering, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-8656, Japan.",Japan,The University of Tokyo
23120,,M,Khongkow,"National Nanotechnology Center (NANOTEC), National Science and Technology Development Agency (NSTDA), 111 Thailand Science Park, Phahonyothin Road, Klong 1, Klong Luang 12120, Pathumthani, Thailand.",Thailand,Unparsed
23121,,N,Rimsueb,"National Nanotechnology Center (NANOTEC), National Science and Technology Development Agency (NSTDA), 111 Thailand Science Park, Phahonyothin Road, Klong 1, Klong Luang 12120, Pathumthani, Thailand.",Thailand,Unparsed
23122,,H,Cabral,"Department of Bioengineering, Graduate School of Engineering, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-8656, Japan.",Japan,The University of Tokyo
23123,,U,Ruktanonchai,"National Nanotechnology Center (NANOTEC), National Science and Technology Development Agency (NSTDA), 111 Thailand Science Park, Phahonyothin Road, Klong 1, Klong Luang 12120, Pathumthani, Thailand.",Thailand,Unparsed
23124,,MAT,Blaskovich,"Centre for Superbug Solutions, Institute for Molecular Bioscience, The University of Queensland, Brisbane, QLD 4072, Australia.",Australia,The University of Queensland
23125,,I,Toth,"School of Pharmacy, The University of Queensland, Brisbane, QLD 4072, Australia.",Australia,The University of Queensland
23126,,K,Mone,"School of Veterinary Medicine and Biomedical Sciences, University of Nebraska-Lincoln, Lincoln, NE 68583, USA.",USA,University of Nebraska-Lincoln
23127,,N,Lasrado,"Center for Virology and Vaccine Research, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA 02115, USA.",USA,Harvard Medical School
23128,,M,Sur,"School of Veterinary Medicine and Biomedical Sciences, University of Nebraska-Lincoln, Lincoln, NE 68583, USA.",USA,University of Nebraska-Lincoln
23129,,J,Reddy,"School of Veterinary Medicine and Biomedical Sciences, University of Nebraska-Lincoln, Lincoln, NE 68583, USA.",USA,University of Nebraska-Lincoln
23130,,K,Mone,"School of Veterinary Medicine and Biomedical Sciences, University of Nebraska-Lincoln, Lincoln, NE 68583, USA.",USA,University of Nebraska-Lincoln
23131,,N,Lasrado,"Center for Virology and Vaccine Research, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA 02115, USA.",USA,Harvard Medical School
23132,,M,Sur,"School of Veterinary Medicine and Biomedical Sciences, University of Nebraska-Lincoln, Lincoln, NE 68583, USA.",USA,University of Nebraska-Lincoln
23133,,J,Reddy,"School of Veterinary Medicine and Biomedical Sciences, University of Nebraska-Lincoln, Lincoln, NE 68583, USA.",USA,University of Nebraska-Lincoln
23134,,C,Ledesma-Feliciano,"PharmaJet, 400 Corporate Circle, Unit N, Golden, CO 80401, USA.",USA,Unparsed
23135,,R,Chapman,"Division of Medical Virology, Department of Pathology, University of Cape Town, Cape Town 7925, South Africa.",South Africa,University of Cape Town
23136,,JW,Hooper,"Molecular Virology Branch, Virology Division, United States Army Medical Research Institute of Infectious Diseases, Fort Detrick, Frederick, MD 21702, USA.",USA,United States Army Medical Research Institute of Infectious Diseases
23137,,K,Elma,"PharmaJet, 400 Corporate Circle, Unit N, Golden, CO 80401, USA.",USA,Unparsed
23138,,D,Zehrung,"PharmaJet, 400 Corporate Circle, Unit N, Golden, CO 80401, USA.",USA,Unparsed
23139,,MB,Brennan,"ZabBio, Inc., 11760 Sorrento Valley Road, San Diego, CA 92121, USA.",USA,Unparsed
23140,,EK,Spiegel,"PharmaJet, 400 Corporate Circle, Unit N, Golden, CO 80401, USA.",USA,Unparsed
23141,,C,Ledesma-Feliciano,"PharmaJet, 400 Corporate Circle, Unit N, Golden, CO 80401, USA.",USA,Unparsed
23142,,R,Chapman,"Division of Medical Virology, Department of Pathology, University of Cape Town, Cape Town 7925, South Africa.",South Africa,University of Cape Town
23143,,JW,Hooper,"Molecular Virology Branch, Virology Division, United States Army Medical Research Institute of Infectious Diseases, Fort Detrick, Frederick, MD 21702, USA.",USA,United States Army Medical Research Institute of Infectious Diseases
23144,,K,Elma,"PharmaJet, 400 Corporate Circle, Unit N, Golden, CO 80401, USA.",USA,Unparsed
23145,,D,Zehrung,"PharmaJet, 400 Corporate Circle, Unit N, Golden, CO 80401, USA.",USA,Unparsed
23146,,MB,Brennan,"ZabBio, Inc., 11760 Sorrento Valley Road, San Diego, CA 92121, USA.",USA,Unparsed
23147,,EK,Spiegel,"PharmaJet, 400 Corporate Circle, Unit N, Golden, CO 80401, USA.",USA,Unparsed
23148,,AB,Soroka,"Life Sciences Research Center, Moscow Institute of Physics and Technology, National Research University, 141700 Dolgoprudniy, Russia.",Russia,National Research University
23149,,SG,Feoktistova,"Life Sciences Research Center, Moscow Institute of Physics and Technology, National Research University, 141700 Dolgoprudniy, Russia.",Russia,National Research University
23150,,ON,Mityaeva,"Life Sciences Research Center, Moscow Institute of Physics and Technology, National Research University, 141700 Dolgoprudniy, Russia.",Russia,National Research University
23151,,PY,Volchkov,"Life Sciences Research Center, Moscow Institute of Physics and Technology, National Research University, 141700 Dolgoprudniy, Russia.",Russia,National Research University
23152,,H,Turlewicz-Podbielska,"Department of Preclinical Sciences and Infectious Diseases, Poznan University of Life Sciences, Wolynska 35, 60-637 Poznan, Poland.",Poland,Poznan University of Life Sciences
23153,,A,Augustyniak,"Department of Preclinical Sciences and Infectious Diseases, Poznan University of Life Sciences, Wolynska 35, 60-637 Poznan, Poland.",Poland,Poznan University of Life Sciences
23154,,M,Pomorska-Mól,"Department of Preclinical Sciences and Infectious Diseases, Poznan University of Life Sciences, Wolynska 35, 60-637 Poznan, Poland.",Poland,Poznan University of Life Sciences
23155,,A,Augustyniak,"Department of Preclinical Sciences and Infectious Diseases, Poznan University of Life Sciences, Wolynska 35, 60-637 Poznan, Poland.",Poland,Poznan University of Life Sciences
23156,,M,Pomorska-Mól,"Department of Preclinical Sciences and Infectious Diseases, Poznan University of Life Sciences, Wolynska 35, 60-637 Poznan, Poland.",Poland,Poznan University of Life Sciences
23157,,T,Manzoor,"Division of Animal Biotechnology, Faculty of Veterinary Sciences & Animal Husbandry, SKUAST-Kashmir, Srinagar, 190006, India.",India,Unparsed
23158,,A,Saleem,"Division of Animal Biotechnology, Faculty of Veterinary Sciences & Animal Husbandry, SKUAST-Kashmir, Srinagar, 190006, India.",India,Unparsed
23159,,N,Farooq,"Division of Animal Biotechnology, Faculty of Veterinary Sciences & Animal Husbandry, SKUAST-Kashmir, Srinagar, 190006, India.",India,Unparsed
23160,,LA,Dar,"Division of Animal Biotechnology, Faculty of Veterinary Sciences & Animal Husbandry, SKUAST-Kashmir, Srinagar, 190006, India.",India,Unparsed
23161,,J,Nazir,"Division of Animal Biotechnology, Faculty of Veterinary Sciences & Animal Husbandry, SKUAST-Kashmir, Srinagar, 190006, India.",India,Unparsed
23162,,S,Saleem,"Division of Animal Biotechnology, Faculty of Veterinary Sciences & Animal Husbandry, SKUAST-Kashmir, Srinagar, 190006, India.",India,Unparsed
23163,,S,Ismail,"Government Degree College, Khanabal Kashmir, India.",India,Government Degree College
23164,,MB,Gugjoo,"Veterinary Clinical Services Complex, Faculty of Veterinary Sciences & Animal Husbandry, SKUAST-Kashmir, Srinagar, India.",India,Unparsed
23165,,PA,Shiekh,"Centre for Biomedical Engineering, Indian Institute of Technology-Delhi, New Delhi, 110016, India. sparvaiz@cbme.iitd.ac.in.",India,Indian Institute of Technology-Delhi
23166,,SM,Ahmad,"Division of Animal Biotechnology, Faculty of Veterinary Sciences & Animal Husbandry, SKUAST-Kashmir, Srinagar, 190006, India. mudasirbio@gmail.com.",India,Unparsed
23167,,SL,Becker,"Department of Animal Science, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
23168,,DC,Humphrey,"Department of Animal Science, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
23169,,LA,Karriker,"Swine Medicine Education Center, College of Veterinary Medicine, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
23170,,JT,Brown,"Swine Medicine Education Center, College of Veterinary Medicine, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
23171,,KJ,Skoland,"Swine Medicine Education Center, College of Veterinary Medicine, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
23172,,LL,Greiner,"Department of Animal Science, Iowa State University, Ames, IA 50011, USA.",USA,Iowa State University
23173,,TP,Peacock,"Department of Infectious Diseases, Imperial College London, London, United Kingdom.",United Kingdom,Imperial College London
23174,,OC,Swann,"Department of Infectious Diseases, Imperial College London, London, United Kingdom.",United Kingdom,Imperial College London
23175,,HA,Salvesen,"The Roslin Institute and Royal (Dick) School of Veterinary Studies, University of Edinburgh, Edinburgh, United Kingdom.",United Kingdom,University of Edinburgh
23176,,E,Staller,"Department of Infectious Diseases, Imperial College London, London, United Kingdom.",United Kingdom,Imperial College London
23177,,PB,Leung,"Department of Infectious Diseases, Imperial College London, London, United Kingdom.",United Kingdom,Imperial College London
23178,,DH,Goldhill,"Department of Infectious Diseases, Imperial College London, London, United Kingdom.",United Kingdom,Imperial College London
23179,,H,Zhou,"State Key Laboratory of Agricultural Microbiology, College of Veterinary Medicine, Huazhong Agricultural University, Wuhan, Hubei, People's Republic of China.",,Huazhong Agricultural University
23180,,SG,Lillico,"The Roslin Institute and Royal (Dick) School of Veterinary Studies, University of Edinburgh, Edinburgh, United Kingdom.",United Kingdom,University of Edinburgh
23181,,CBA,Whitelaw,"The Roslin Institute and Royal (Dick) School of Veterinary Studies, University of Edinburgh, Edinburgh, United Kingdom.",United Kingdom,University of Edinburgh
23182,,JS,Long,"Department of Infectious Diseases, Imperial College London, London, United Kingdom.",United Kingdom,Imperial College London
23183,,WS,Barclay,"Department of Infectious Diseases, Imperial College London, London, United Kingdom w.barclay@imperial.ac.uk.",United Kingdom w,Imperial College London
23184,,TP,Peacock,"Department of Infectious Diseases, St Marys Medical School, Imperial College London, UK.",UK,Imperial College London
23185,,R,Penrice-Randal,"Institute of Infection, Veterinary and Ecology Sciences, University of Liverpool, UK.",UK,University of Liverpool
23186,,JA,Hiscox,"A*STAR Infectious Diseases Laboratories (A*STAR ID Labs), Agency for Science, Technology and Research (A*STAR), Singapore.",Singapore,Unparsed
23187,,WS,Barclay,"Department of Infectious Diseases, St Marys Medical School, Imperial College London, UK.",UK,Imperial College London
23188,,K,Ettayebi,"Department of Molecular Virology and Microbiology, Baylor College of Medicinegrid.39382.33 (BCM), Houston, Texas, USA.",USA,Baylor College of Medicinegrid.39382.33 (BCM)
23189,,W,Salmen,"Department of Molecular Virology and Microbiology, Baylor College of Medicinegrid.39382.33 (BCM), Houston, Texas, USA.",USA,Baylor College of Medicinegrid.39382.33 (BCM)
23190,,K,Imai,"Department of Frontier Science for Advanced Environment, Graduate School of Environmental Studies, Tohoku University, Miyagi, Japan.",Japan,Tohoku University
23191,,A,Hagi,"Naruto Research Institute, Research and Development Center, Otsuka Pharmaceutical Factory, Inc., Naruto, Tokushima, Japan.",Japan,Naruto Research Institute
23192,,FH,Neill,"Department of Molecular Virology and Microbiology, Baylor College of Medicinegrid.39382.33 (BCM), Houston, Texas, USA.",USA,Baylor College of Medicinegrid.39382.33 (BCM)
23193,,RL,Atmar,"Department of Medicine, BCM, Houston, Texas, USA.",USA,Unparsed
23194,,BVV,Prasad,"The Verna and Marrs McLean Department of Biochemistry and Molecular Biology, Baylor College of Medicinegrid.39382.33, Houston, Texas, USA.",USA,Baylor College of Medicinegrid.39382.33
23195,,MK,Estes,"Department of Medicine, BCM, Houston, Texas, USA.",USA,Unparsed
23196,,L,Hu,"Verna and Marrs McLean Department of Biochemistry and Molecular Biology, Baylor College of Medicine, Houston, TX, USA. lhu@bcm.edu.",USA,Baylor College of Medicine
23197,,W,Salmen,"Verna and Marrs McLean Department of Biochemistry and Molecular Biology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23198,,B,Sankaran,"Berkeley Center for Structural Biology, Molecular Biophysics and Integrated Bioimaging, Lawrence Berkeley Laboratory, Berkeley, CA, USA.",USA,Lawrence Berkeley Laboratory
23199,,Y,Lasanajak,"Emory Glycomics and Molecular Interactions Core (EGMIC), Emory University School of Medicine, Atlanta, GA, USA.",USA,Emory University School of Medicine
23200,,DF,Smith,"Emory Glycomics and Molecular Interactions Core (EGMIC), Emory University School of Medicine, Atlanta, GA, USA.",USA,Emory University School of Medicine
23201,,SE,Crawford,"Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23202,,MK,Estes,"Department of Medicine, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23203,,BVV,Prasad,"Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, USA. vprasad@bcm.edu.",USA,Baylor College of Medicine
23204,,BV,Ayyar,"Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23205,,K,Ettayebi,"Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23206,,W,Salmen,"Verna and Marrs McLean Department of Biochemistry and Molecular Biology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23207,,UC,Karandikar,"Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23208,,FH,Neill,"Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23209,,VR,Tenge,"Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23210,,SE,Crawford,"Department of Molecular Virology and Microbiology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23211,,E,Bieberich,"Department of Physiology, University of Kentucky, Lexington, KY 40506 and VAMC, Lexington, KY, 40502, USA.",USA,University of Kentucky
23212,,BVV,Prasad,"Verna and Marrs McLean Department of Biochemistry and Molecular Biology, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23213,,RL,Atmar,"Department of Medicine, Baylor College of Medicine, Houston, TX, USA.",USA,Baylor College of Medicine
23214,,MK,Estes,"Department of Medicine, Baylor College of Medicine, Houston, TX, USA. mestes@bcm.edu.",USA,Baylor College of Medicine
23215,,E,Russ,"Armed Forces Radiobiology Research Institute, Uniformed Services University of the Health Sciences, Bethesda, MD, 20814, USA.",USA,Uniformed Services University of the Health Sciences
23216,,OO,Fatanmi,"Armed Forces Radiobiology Research Institute, Uniformed Services University of the Health Sciences, Bethesda, MD, 20814, USA.",USA,Uniformed Services University of the Health Sciences
23217,,SY,Wise,"Armed Forces Radiobiology Research Institute, Uniformed Services University of the Health Sciences, Bethesda, MD, 20814, USA.",USA,Uniformed Services University of the Health Sciences
23218,,AD,Carpenter,"Armed Forces Radiobiology Research Institute, Uniformed Services University of the Health Sciences, Bethesda, MD, 20814, USA.",USA,Uniformed Services University of the Health Sciences
23219,,M,Maniar,"Palm Pharmaceuticals, Inc, 46750 Sentinel Drive, Fremont, CA, 94539, USA.",USA,Unparsed
23220,,S,Iordanskiy,"Armed Forces Radiobiology Research Institute, Uniformed Services University of the Health Sciences, Bethesda, MD, 20814, USA. sergey.iordanskiy@usuhs.edu.",USA,Uniformed Services University of the Health Sciences
23221,,VK,Singh,"Division of Radioprotectants, Department of Pharmacology and Molecular Therapeutics, F. Edward Hébert School of Medicine, 4301 Jones Bridge Road, Bethesda, MD, 20814-2712, USA. vijay.singh@usuhs.edu.",USA,F. Edward Hébert School of Medicine
23222,,W,Wang,"Hainan Yazhou Bay Seed Laboratory, Sanya, Hainan, 572025, P. R. China.",,Hainan Yazhou Bay Seed Laboratory
23223,,W,Li,"Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, 455000, P. R. China.",,Institute of Cotton Research
23224,,Z,Wen,"State Key Laboratory of Veterinary Biotechnology, Harbin Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Harbin, Heilongjiang, 150069, P. R. China.",,Harbin Veterinary Research Institute
23225,,C,Wang,"State Key Laboratory of Veterinary Biotechnology, Harbin Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Harbin, Heilongjiang, 150069, P. R. China.",,Harbin Veterinary Research Institute
23226,,W,Liu,"Institute for Hepatology, National Clinical Research Center for Infectious Disease, Shenzhen Third People's Hospital, The Second Affiliated Hospital, School of Medicine, Southern University of Science and Technology, Shenzhen, Guangdong, 518112, P. R. China.",,Southern University of Science and Technology
23227,,Y,Zhang,"Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, 455000, P. R. China.",,Institute of Cotton Research
23228,,J,Liu,"Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, 455000, P. R. China.",,Institute of Cotton Research
23229,,T,Ding,"Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, 455000, P. R. China.",,Institute of Cotton Research
23230,,L,Shuai,"State Key Laboratory of Veterinary Biotechnology, Harbin Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Harbin, Heilongjiang, 150069, P. R. China.",,Harbin Veterinary Research Institute
23231,,G,Zhong,"State Key Laboratory of Veterinary Biotechnology, Harbin Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Harbin, Heilongjiang, 150069, P. R. China.",,Harbin Veterinary Research Institute
23232,,Z,Bu,"State Key Laboratory of Veterinary Biotechnology, Harbin Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Harbin, Heilongjiang, 150069, P. R. China.",,Harbin Veterinary Research Institute
