Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
4771,,GM,Becker,"Animal, Veterinary, and Food Science Department, University of Idaho, Moscow, ID 83843, USA.",USA,University of Idaho
4772,,GE,Chibisa,"Animal, Veterinary, and Food Science Department, University of Idaho, Moscow, ID 83843, USA.",USA,University of Idaho
4773,,GK,Murdoch,"Department of Animal Sciences, Washington State University, Pullman, WA 99163, USA.",USA,Washington State University
4774,,KE,Korolowicz,"Department of Microbiology & Immunology, Georgetown University Medical Center, Washington, DC 20057, USA.",USA,Georgetown University Medical Center
4775,,M,Suresh,"Department of Microbiology & Immunology, Georgetown University Medical Center, Washington, DC 20057, USA.",USA,Georgetown University Medical Center
4776,,B,Li,"Department of Microbiology & Immunology, Georgetown University Medical Center, Washington, DC 20057, USA.",USA,Georgetown University Medical Center
4777,,X,Huang,"Department of Microbiology & Immunology, Georgetown University Medical Center, Washington, DC 20057, USA.",USA,Georgetown University Medical Center
4778,,C,Yon,"Department of Microbiology & Immunology, Georgetown University Medical Center, Washington, DC 20057, USA.",USA,Georgetown University Medical Center
4779,,BV,Kallakury,"Department of Pathology, Georgetown University Medical Center, Washington, DC 20057, USA.",USA,Georgetown University Medical Center
4780,,KP,Lee,"ImmuneMed, Inc., Chuncheon BioTown, Soyanggang ro 32, Chuncheon-si 24232, Gangwon-do, Korea.",Korea,Unparsed
4781,,S,Park,"ImmuneMed, Inc., Chuncheon BioTown, Soyanggang ro 32, Chuncheon-si 24232, Gangwon-do, Korea.",Korea,Unparsed
4782,,YW,Kim,"ImmuneMed, Inc., Chuncheon BioTown, Soyanggang ro 32, Chuncheon-si 24232, Gangwon-do, Korea.",Korea,Unparsed
4783,,S,Menne,"Department of Microbiology & Immunology, Georgetown University Medical Center, Washington, DC 20057, USA.",USA,Georgetown University Medical Center
4784,,AS,Obozina,"Moscow Institute of Physics and Technology, 141701 Dolgoprudny, Russia.",Russia,Moscow Institute of Physics and Technology
4785,,EN,Komedchikova,"Moscow Institute of Physics and Technology, 141701 Dolgoprudny, Russia.",Russia,Moscow Institute of Physics and Technology
4786,,OA,Kolesnikova,"Moscow Institute of Physics and Technology, 141701 Dolgoprudny, Russia.",Russia,Moscow Institute of Physics and Technology
4787,,AM,Iureva,"Moscow Institute of Physics and Technology, 141701 Dolgoprudny, Russia.",Russia,Moscow Institute of Physics and Technology
4788,,VL,Kovalenko,"Moscow Institute of Physics and Technology, 141701 Dolgoprudny, Russia.",Russia,Moscow Institute of Physics and Technology
4789,,FA,Zavalko,"Moscow Institute of Physics and Technology, 141701 Dolgoprudny, Russia.",Russia,Moscow Institute of Physics and Technology
4790,,TV,Rozhnikova,"Moscow Institute of Physics and Technology, 141701 Dolgoprudny, Russia.",Russia,Moscow Institute of Physics and Technology
4791,,ED,Tereshina,"Moscow Institute of Physics and Technology, 141701 Dolgoprudny, Russia.",Russia,Moscow Institute of Physics and Technology
4792,,EN,Mochalova,"Nanobiomedicine Division, Sirius University of Science and Technology, 354340 Sochi, Russia.",Russia,Sirius University of Science and Technology
4793,,VO,Shipunova,"Nanobiomedicine Division, Sirius University of Science and Technology, 354340 Sochi, Russia.",Russia,Sirius University of Science and Technology
4794,,C,Onyilagha,"National Centre for Foreign Animal Disease, Canadian Food Inspection Agency, Winnipeg, MB R3E 3M4, Canada.",Canada,Unparsed
4795,,K,Nguyen,"National Centre for Foreign Animal Disease, Canadian Food Inspection Agency, Winnipeg, MB R3E 3M4, Canada.",Canada,Unparsed
4796,,PD,Luka,"Virology Division, National Veterinary Research Institute, P.M.B 01, Vom 930001, Plateau, Nigeria.",Nigeria,National Veterinary Research Institute
4797,,U,Hussaini,"Virology Division, National Veterinary Research Institute, P.M.B 01, Vom 930001, Plateau, Nigeria.",Nigeria,National Veterinary Research Institute
4798,,A,Adedeji,"Virology Division, National Veterinary Research Institute, P.M.B 01, Vom 930001, Plateau, Nigeria.",Nigeria,National Veterinary Research Institute
4799,,T,Odoom,"Accra Laboratory, Veterinary Services Directorate, Accra P.O. Box M161, Ghana.",Ghana,Accra Laboratory
4800,,A,Ambagala,"Department of Comparative Biology, Faculty of Veterinary Medicine, University of Calgary, Calgary, AB T2N 1N4, Canada.",Canada,University of Calgary
4801,,,Martino,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4802,,E,Picardi,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4803,,E,Ciani,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4804,,AM,D'Erchia,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4805,,L,Bogliolo,"Department of Veterinary Medicine, University of Sassari, Via Vienna n. 2, 07100 Sassari, Italy.",Italy,University of Sassari
4806,,F,Ariu,"Department of Veterinary Medicine, University of Sassari, Via Vienna n. 2, 07100 Sassari, Italy.",Italy,University of Sassari
4807,,A,Mastrorocco,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4808,,L,Temerario,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4809,,L,Mansi,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4810,,V,Palumbo,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4811,,G,Pesole,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4812,,ME,Dell'Aquila,"Department of Biosciences, Biotechnologies & Environment, University of Bari Aldo Moro, Via Edoardo Orabona, 70125 Bari, Italy.",Italy,University of Bari Aldo Moro
4813,,JH,Chen,"Graduate Institute of Toxicology, College of Medicine, National Taiwan University, No.1 Jen Ai road section 1, Taipei, 100, Taiwan.",Taiwan,National Taiwan University
4814,,CH,Wu,"Graduate Institute of Toxicology, College of Medicine, National Taiwan University, No.1 Jen Ai road section 1, Taipei, 100, Taiwan.",Taiwan,National Taiwan University
4815,,JR,Jheng,"Department of Internal Medicine, College of Medicine, National Taiwan University, Taipei, Taiwan.",Taiwan,National Taiwan University
4816,,CT,Chao,"Department of Internal Medicine, College of Medicine, National Taiwan University, Taipei, Taiwan.",Taiwan,National Taiwan University
4817,,JW,Huang,"Department of Internal Medicine, College of Medicine, National Taiwan University, Taipei, Taiwan.",Taiwan,National Taiwan University
4818,,KY,Hung,"Department of Internal Medicine, College of Medicine, National Taiwan University, Taipei, Taiwan.",Taiwan,National Taiwan University
4819,,SH,Liu,"Graduate Institute of Toxicology, College of Medicine, National Taiwan University, No.1 Jen Ai road section 1, Taipei, 100, Taiwan.",Taiwan,National Taiwan University
4820,,CK,Chiang,"Center for Biotechnology, National Taiwan University, Taipei, Taiwan. ckchiang@ntu.edu.tw.",Taiwan,National Taiwan University
4821,,H,Tariq,"Department of Biotechnology, Quaid-i-Azam University, Islamabad, Pakistan.",Pakistan,Quaid-i-Azam University
4822,,S,Batool,"Department of Biotechnology, Quaid-i-Azam University, Islamabad, Pakistan.",Pakistan,Quaid-i-Azam University
4823,,S,Asif,"Department of Biosciences, COMSATS University, Islamabad, Pakistan.",Pakistan,COMSATS University
4824,,M,Ali,"Center for Biotechnology and Microbiology, University of Swat, Swat, Pakistan.",Pakistan,University of Swat
4825,,BH,Abbasi,"Department of Biotechnology, Quaid-i-Azam University, Islamabad, Pakistan.",Pakistan,Quaid-i-Azam University
4826,,M,Faghani,"Department of Anatomy, School of Medicine, Guilan University of Medical Sciences, Rasht, Iran.",Iran,Guilan University of Medical Sciences
4827,,S,Saedi,"Department of Anatomy, School of Medicine, Guilan University of Medical Sciences, Rasht, Iran.",Iran,Guilan University of Medical Sciences
4828,,K,Khanaki,"Medical Biotechnology Research Center, School of Paramedicine, Guilan University of Medical Sciences, Rasht, Iran.",Iran,Guilan University of Medical Sciences
4829,,F,Mohammadghasemi,"Cellular & Molecular Research Center, Department Of Anatomy, School of Medicine, Guilan University of Medical Sciences, Rasht, Iran. parsahistolab@gmail.com.",Iran,Guilan University of Medical Sciences
4830,,Y,Xu,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4831,,M,Ye,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4832,,Y,Zhang,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4833,,S,Sun,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4834,,J,Luo,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4835,,S,Jiang,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4836,,J,Zhang,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4837,,X,Liu,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4838,,Q,Shao,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4839,,Q,Cao,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4840,,W,Zheng,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4841,,F,Meurens,"Department of Veterinary Microbiology and Immunology, Western College of Veterinary Medicine, University of Saskatchewan, Saskatoon, SK S7N 5E2, Canada.",Canada,University of Saskatchewan
4842,,N,Chen,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4843,,J,Zhu,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4844,,D,Ao,"School of Pharmaceutical, Changzhou University, Changzhou 213164, China.",China,Changzhou University
4845,,X,Liu,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4846,,S,Jiang,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4847,,Y,Xu,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4848,,W,Zheng,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4849,,N,Chen,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4850,,F,Meurens,"Department of Veterinary Microbiology and Immunology, Western College of Veterinary Medicine, University of Saskatchewan, Saskatoon, SK S7N 5E2, Canada.",Canada,University of Saskatchewan
4851,,J,Zhu,"Jiangsu Co-Innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou 225009, China.",China,Unparsed
4852,,B,Ray,"Department of Chemistry, The University of Burdwan, Burdwan 713104, West Bengal, India.",India,The University of Burdwan
4853,,I,Ali,"Department of Chemistry, The University of Burdwan, Burdwan 713104, West Bengal, India.",India,The University of Burdwan
4854,,S,Jana,"Department of Chemistry, The University of Burdwan, Burdwan 713104, West Bengal, India.",India,The University of Burdwan
4855,,S,Mukherjee,"Department of Chemistry, The University of Burdwan, Burdwan 713104, West Bengal, India.",India,The University of Burdwan
4856,,S,Pal,"Department of Chemistry, The University of Burdwan, Burdwan 713104, West Bengal, India.",India,The University of Burdwan
4857,,S,Ray,"Department of Chemistry, The University of Burdwan, Burdwan 713104, West Bengal, India.",India,The University of Burdwan
4858,,M,Schütz,"Institute for Clinical and Molecular Virology, Friedrich-Alexander University (FAU) of Erlangen-Nürnberg, 91054 Erlangen, Germany.",Germany,Friedrich-Alexander University (FAU) of Erlangen-Nürnberg
4859,,M,Marschall,"Institute for Clinical and Molecular Virology, Friedrich-Alexander University (FAU) of Erlangen-Nürnberg, 91054 Erlangen, Germany.",Germany,Friedrich-Alexander University (FAU) of Erlangen-Nürnberg
4860,,Y,Liao,"Life Science and Engineering College, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4861,,S,Guo,"Life Science and Engineering College, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4862,,G,Liu,"Life Science and Engineering College, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4863,,Z,Qiu,"Life Science and Engineering College, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4864,,J,Wang,"Key Laboratory of Biotechnology & Bioengineering of State Ethnic Affairs Commission, Biomedical Research Center, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4865,,D,Yang,"Key Laboratory of Biotechnology & Bioengineering of State Ethnic Affairs Commission, Biomedical Research Center, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4866,,X,Tian,"Key Laboratory of Biotechnology & Bioengineering of State Ethnic Affairs Commission, Biomedical Research Center, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4867,,Z,Qiao,"Key Laboratory of Biotechnology & Bioengineering of State Ethnic Affairs Commission, Biomedical Research Center, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4868,,Z,Ma,"Key Laboratory of Biotechnology & Bioengineering of State Ethnic Affairs Commission, Biomedical Research Center, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4869,,Z,Liu,"Key Laboratory of Biotechnology & Bioengineering of State Ethnic Affairs Commission, Biomedical Research Center, Northwest Minzu University, Lanzhou 730030, China.",China,Northwest Minzu University
4870,,H,Slika,"Department of Neurosurgery, Johns Hopkins University School of Medicine, Baltimore, MD 21287, USA.",USA,Johns Hopkins University School of Medicine
4871,,Z,Karimov,"Faculty of Medicine, Ege University, 35100 Izmir, Turkey.",Turkey,Ege University
4872,,P,Alimonti,"School of Medicine, Vita-Salute San Raffaele University, 20132 Milan, Italy.",Italy,Vita-Salute San Raffaele University
4873,,T,Abou-Mrad,"Department of Neurosurgery, University of Illinois at Chicago, Chicago, IL 60612, USA.",USA,University of Illinois at Chicago
4874,,E,De Fazio,"School of Medicine, Vita-Salute San Raffaele University, 20132 Milan, Italy.",Italy,Vita-Salute San Raffaele University
4875,,S,Alomari,"Department of Neurosurgery, Johns Hopkins University School of Medicine, Baltimore, MD 21287, USA.",USA,Johns Hopkins University School of Medicine
4876,,B,Tyler,"Department of Neurosurgery, Johns Hopkins University School of Medicine, Baltimore, MD 21287, USA.",USA,Johns Hopkins University School of Medicine
4877,,L,Guo,"Department of Emergency Medicine, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, 610041, China.",China,Sichuan University
4878,,S,Lin,"Department of Emergency Medicine, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, 610041, China.",China,Sichuan University
4879,,Z,Chen,"Department of Emergency Medicine, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, 610041, China.",China,Sichuan University
4880,,Y,Cao,"Disaster Medicine Center, West China Hospital, Sichuan University, Chengdu, Sichuan, 610041, China.",China,Sichuan University
4881,,B,He,"Department of Emergency Medicine, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, 610041, China. hb40400387@163.com.",China,Sichuan University
4882,,G,Lu,"Department of Emergency Medicine, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, 610041, China. lugw@scu.edu.cn.",China,Sichuan University
4883,,K,Yang,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4884,,Y,Xue,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4885,,H,Niu,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4886,,C,Shi,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4887,,M,Cheng,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4888,,J,Wang,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4889,,B,Zou,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4890,,J,Wang,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4891,,T,Niu,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4892,,M,Bao,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4893,,W,Yang,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4894,,D,Zhao,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4895,,Y,Jiang,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4896,,G,Yang,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China.",China,Jilin Agricultural University
4897,,Y,Zeng,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China. zengyan@jlau.edu.cn.",China,Jilin Agricultural University
4898,,X,Cao,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China. inc@jlau.edu.cn.",China,Jilin Agricultural University
4899,,C,Wang,"Key Laboratory of Animal Production and Product Quality Safety of Ministry of Education, Jilin Agricultural University, Changchun, China. wangchunfeng@jlau.edu.cn.",China,Jilin Agricultural University
4900,,J,Li,"Institute of Animal Nutrition, Northeast Agricultural University, Harbin, 150030, P. R. China.",,Northeast Agricultural University
4901,,Q,Li,"Institute of Animal Nutrition, Northeast Agricultural University, Harbin, 150030, P. R. China.",,Northeast Agricultural University
4902,,Q,Wu,"Institute of Animal Nutrition, Northeast Agricultural University, Harbin, 150030, P. R. China.",,Northeast Agricultural University
4903,,N,Gao,"Institute of Animal Nutrition, Northeast Agricultural University, Harbin, 150030, P. R. China.",,Northeast Agricultural University
4904,,Z,Wang,"Institute of Animal Nutrition, Northeast Agricultural University, Harbin, 150030, P. R. China.",,Northeast Agricultural University
4905,,Y,Yang,"Institute of Animal Nutrition, Northeast Agricultural University, Harbin, 150030, P. R. China.",,Northeast Agricultural University
4906,,A,Shan,"Institute of Animal Nutrition, Northeast Agricultural University, Harbin, 150030, P. R. China. asshan@neau.edu.cn.",,Northeast Agricultural University
4907,,S,Jamwal,"Animal Biotechnology Centre, ICAR-National Dairy Research Institute, Karnal, India.",India,ICAR-National Dairy Research Institute
4908,,S,Ansari,"Animal Biotechnology Centre, ICAR-National Dairy Research Institute, Karnal, India.",India,ICAR-National Dairy Research Institute
4909,,D,Malakar,"Animal Biotechnology Centre, ICAR-National Dairy Research Institute, Karnal, India.",India,ICAR-National Dairy Research Institute
4910,,JK,Kaushik,"Animal Biotechnology Centre, ICAR-National Dairy Research Institute, Karnal, India.",India,ICAR-National Dairy Research Institute
4911,,S,Kumar,"Animal Biotechnology Centre, ICAR-National Dairy Research Institute, Karnal, India. kumarsudershan@gmail.com.",India,ICAR-National Dairy Research Institute
4912,,AK,Mohanty,"Indian Council of Agricultural Research-Indian Veterinary Research Institute, Mukteshwar, India. ashokmohanty1@gmail.com.",India,Indian Council of Agricultural Research-Indian Veterinary Research Institute
4913,,X,Liao,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4914,,D,Cai,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4915,,J,Liu,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4916,,H,Hu,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4917,,R,You,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4918,,Z,Pan,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4919,,S,Chen,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4920,,K,Xu,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4921,,W,Dai,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4922,,S,Zhang,"Fujian Institute of Hematology, Fujian Provincial Key Laboratory on Hematology, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China.",China,Fujian Medical University Union Hospital
4923,,X,Lin,"Key Laboratory of Gastrointestinal Cancer (Fujian Medical University), Ministry of Education, 350122, Fuzhou, Fujian, China. xlin@fjmu.edu.cn.",China,Key Laboratory of Gastrointestinal Cancer (Fujian Medical University)
4924,,H,Huang,"Central Laboratory, Fujian Medical University Union Hospital, 350001, Fuzhou, Fujian, China. huanghuif@fjmu.edu.cn.",China,Fujian Medical University Union Hospital
4925,,HJ,Park,"Department of Biomedical Science, CHA Stem Cell Institute, CHA University, 335 Pangyo-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, 13488, Korea. pphj0105@hanmail.net.",Korea,CHA University
4926,,A,Han,"Department of Biomedical Science, CHA Stem Cell Institute, CHA University, 335 Pangyo-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, 13488, Korea.",Korea,CHA University
4927,,JY,Kim,"Department of Biomedical Science, CHA Stem Cell Institute, CHA University, 335 Pangyo-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, 13488, Korea.",Korea,CHA University
4928,,J,Choi,"Department of Biomedical Science, CHA Stem Cell Institute, CHA University, 335 Pangyo-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, 13488, Korea.",Korea,CHA University
4929,,HS,Bae,"Toolgen Inc., 219 Gasan Digital 1-ro, Geumcheon-gu, Seoul, 08594, Korea.",Korea,Unparsed
4930,,GB,Cho,"Toolgen Inc., 219 Gasan Digital 1-ro, Geumcheon-gu, Seoul, 08594, Korea.",Korea,Unparsed
4931,,H,Shin,"Toolgen Inc., 219 Gasan Digital 1-ro, Geumcheon-gu, Seoul, 08594, Korea.",Korea,Unparsed
4932,,EJ,Shin,"Toolgen Inc., 219 Gasan Digital 1-ro, Geumcheon-gu, Seoul, 08594, Korea.",Korea,Unparsed
4933,,KI,Lee,"Toolgen Inc., 219 Gasan Digital 1-ro, Geumcheon-gu, Seoul, 08594, Korea.",Korea,Unparsed
4934,,S,Kim,"Toolgen Inc., 219 Gasan Digital 1-ro, Geumcheon-gu, Seoul, 08594, Korea.",Korea,Unparsed
4935,,JY,Lee,"Toolgen Inc., 219 Gasan Digital 1-ro, Geumcheon-gu, Seoul, 08594, Korea. jy.lee2@toolgen.com.",Korea,Unparsed
4936,,J,Song,"iPS Bio, Inc., 3F, 16 Daewangpangyo-ro 712 Beon-gil, Bundang-gu, Seongnam-si, Gyeonggi-do, 13522, Korea. jsong5873@gmail.com.",Korea,Unparsed
4937,,L,Wang,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4938,,Y,Chen,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4939,,J,Wei,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4940,,F,Guo,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4941,,L,Li,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4942,,Z,Han,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4943,,Z,Wang,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4944,,H,Zhu,"Center of Reproductive Medicine & Center of Prenatal Diagnosis, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4945,,X,Zhang,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4946,,Z,Li,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4947,,X,Dai,"National-Local Joint Engineering Laboratory of Animal Models for Human Disease, First Hospital, Jilin University, Changchun, China.",China,Jilin University
4948,,M,Zhang,"Key Laboratory of Organ Regeneration and Transplantation of Ministry of Education, The First Hospital of Jilin University, Changchun, Jilin, China.",China,The First Hospital of Jilin University
4949,,Y,Zhai,"Key Laboratory of Organ Regeneration and Transplantation of Ministry of Education, The First Hospital of Jilin University, Changchun, Jilin, China.",China,The First Hospital of Jilin University
4950,,X,An,"Key Laboratory of Organ Regeneration and Transplantation of Ministry of Education, The First Hospital of Jilin University, Changchun, Jilin, China.",China,The First Hospital of Jilin University
4951,,Q,Li,"Key Laboratory of Organ Regeneration and Transplantation of Ministry of Education, The First Hospital of Jilin University, Changchun, Jilin, China.",China,The First Hospital of Jilin University
4952,,D,Zhang,"Key Laboratory of Organ Regeneration and Transplantation of Ministry of Education, The First Hospital of Jilin University, Changchun, Jilin, China.",China,The First Hospital of Jilin University
4953,,Y,Zhou,"Key Laboratory of Organ Regeneration and Transplantation of Ministry of Education, The First Hospital of Jilin University, Changchun, Jilin, China.",China,The First Hospital of Jilin University
4954,,S,Zhang,"Key Laboratory of Organ Regeneration and Transplantation of Ministry of Education, The First Hospital of Jilin University, Changchun, Jilin, China.",China,The First Hospital of Jilin University
4955,,X,Dai,"Key Laboratory of Organ Regeneration and Transplantation of Ministry of Education, The First Hospital of Jilin University, Changchun, Jilin, China.",China,The First Hospital of Jilin University
