Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
1292,,AN,Peña,"Translational Tissue Engineering Center, Wilmer Eye Institute and the Department of Biomedical Engineering, Johns Hopkins University, Baltimore, MD, USA.",USA,Johns Hopkins University
1293,,RL,Blosser,"Bloomberg~Kimmel Institute for Cancer Immunotherapy, Sidney Kimmel Comprehensive Cancer Center, Johns Hopkins University School of Medicine, Baltimore, MD, USA.",USA,Johns Hopkins University School of Medicine
1294,,GD,Rosson,"Division of Plastic Surgery, Department of Surgery, Johns Hopkins University, Baltimore, MD, USA.",USA,Johns Hopkins University
1295,,JH,Elisseeff,"Translational Tissue Engineering Center, Wilmer Eye Institute and the Department of Biomedical Engineering, Johns Hopkins University, Baltimore, MD, USA.",USA,Johns Hopkins University
1296,,JSK,Yuen,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1297,,AJ,Stout,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1298,,NS,Kawecki,"Department of Bioengineering, University of California Los Angeles, 410 Westwood Plaza, Los Angeles, CA, 90095, USA; Department of Integrative Biology & Physiology, University of California Los Angeles, Terasaki Life Sciences Building, 610 Charles E. Young Drive South, Los Angeles, CA, 90095, USA.",USA,University of California Los Angeles
1299,,SM,Letcher,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1300,,SK,Theodossiou,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1301,,JM,Cohen,"W. M. Keck Science Department, Pitzer College, 925 N Mills Ave, Claremont, CA, 91711, USA.",USA,Pitzer College
1302,,BM,Barrick,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1303,,MK,Saad,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1304,,NR,Rubio,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1305,,JA,Pietropinto,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1306,,H,DiCindio,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1307,,SW,Zhang,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA.",USA,Tufts University
1308,,AC,Rowat,"Department of Bioengineering, University of California Los Angeles, 410 Westwood Plaza, Los Angeles, CA, 90095, USA; Department of Integrative Biology & Physiology, University of California Los Angeles, Terasaki Life Sciences Building, 610 Charles E. Young Drive South, Los Angeles, CA, 90095, USA.",USA,University of California Los Angeles
1309,,DL,Kaplan,"Biomedical Engineering Department, Tissue Engineering Resource Center, Tufts University, 4 Colby St, Medford, MA, 02155, USA. Electronic address: david.kaplan@tufts.edu.",USA,Tufts University
1310,,Y,Shichiri-Negoro,"Department of Removable Partial Prosthodontics, Graduate School, Tokyo Medical and Dental University (TMDU), Tokyo, Japan.",Japan,Tokyo Medical and Dental University (TMDU)
1311,,C,Tsutsumi-Arai,"Department of Oral Medicine and Stomatology, Tsurumi University School of Dental Medicine, Yokohama, Kanagawa, Japan.",Japan,Tsurumi University School of Dental Medicine
1312,,Y,Arai,"Department of Removable Partial Prosthodontics, Graduate School, Tokyo Medical and Dental University (TMDU), Tokyo, Japan.",Japan,Tokyo Medical and Dental University (TMDU)
1313,,K,Satomura,"Department of Oral Medicine and Stomatology, Tsurumi University School of Dental Medicine, Yokohama, Kanagawa, Japan.",Japan,Tsurumi University School of Dental Medicine
1314,,S,Arakawa,"Department of Lifetime Oral Health Care Science, Graduate School of Medical and Dental Sciences, Tokyo Medical and Dental University (TMDU), Tokyo, Japan.",Japan,Tokyo Medical and Dental University (TMDU)
1315,,N,Wakabayashi,"Department of Removable Partial Prosthodontics, Graduate School, Tokyo Medical and Dental University (TMDU), Tokyo, Japan.",Japan,Tokyo Medical and Dental University (TMDU)
1316,,SJ,Mascuch,"School of Biological Sciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1317,,S,Fakhretaha-Aval,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1318,,JC,Bowman,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA; Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1319,,MTH,Ma,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1320,,G,Thomas,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1321,,B,Bommarius,"Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA; School of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Petit Institute for Bioengineering and Biosciences
1322,,C,Ito,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1323,,L,Zhao,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA; Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1324,,GP,Newnam,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1325,,KR,Matange,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1326,,HR,Thapa,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1327,,B,Barlow,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1328,,RK,Donegan,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1329,,,Nguyen,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1330,,EG,Saccuzzo,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1331,,CT,Obianyor,"School of Chemical and Biomolecular Engineering, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1332,,SC,Karunakaran,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1333,,P,Pollet,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1334,,B,Rothschild-Mancinelli,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1335,,S,Mestre-Fos,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1336,,R,Guth-Metzler,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1337,,AV,Bryksin,"Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Petit Institute for Bioengineering and Biosciences
1338,,AS,Petrov,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1339,,M,Hazell,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1340,,CB,Ibberson,"School of Biological Sciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1341,,PI,Penev,"School of Biological Sciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1342,,RG,Mannino,"Wallace H. Coulter Department of Biomedical Engineering, Georgia Institute of Technology and Emory University, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology and Emory University
1343,,WA,Lam,"Wallace H. Coulter Department of Biomedical Engineering, Georgia Institute of Technology and Emory University, Atlanta, Georgia, USA; Institute for Electronics and Nanotechnology, Georgia Institute of Technology, Atlanta, Georgia, USA; Aflac Cancer and Blood Disorders Center, Children's Healthcare of Atlanta, Atlanta, Georgia, USA; Department of Pediatrics, Emory University School of Medicine, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology and Emory University
1344,,AJ,Garcia,"Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA; School of Mechanical Engineering, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Petit Institute for Bioengineering and Biosciences
1345,,J,Kubanek,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA; Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1346,,V,Agarwal,"School of Biological Sciences, Georgia Institute of Technology, Atlanta, Georgia, USA; School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA; Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1347,,NV,Hud,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA; Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1348,,JB,Glass,"Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA; School of Earth and Atmospheric Sciences, Georgia Institute of Technology, Atlanta, Georgia, USA. Electronic address: covid-test-support@gatech.edu.",USA,Petit Institute for Bioengineering and Biosciences
1349,,LD,Williams,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA; Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1350,,RL,Lieberman,"School of Chemistry and Biochemistry, Georgia Institute of Technology, Atlanta, Georgia, USA; Petit Institute for Bioengineering and Biosciences, Georgia Institute of Technology, Atlanta, Georgia, USA.",USA,Georgia Institute of Technology
1351,,X,Fan,"Department of Anatomy and Embryology, Leiden University Medical Center, Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
1352,,I,Moustakas,"Sequencing Analysis Support Core, Department of Biomedical Data Sciences, Leiden University Medical Center, Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
1353,,V,Torrens-Juaneda,"Department of Anatomy and Embryology, Leiden University Medical Center, Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
1354,,Q,Lei,"Center for Reproductive Medicine, Reproductive Biology Laboratory, Amsterdam Reproduction and Development Research Institute, Amsterdam University Medical Centers, Location AMC, Amsterdam, the Netherlands.",the Netherlands,Amsterdam University Medical Centers
1355,,G,Hamer,"Center for Reproductive Medicine, Reproductive Biology Laboratory, Amsterdam Reproduction and Development Research Institute, Amsterdam University Medical Centers, Location AMC, Amsterdam, the Netherlands.",the Netherlands,Amsterdam University Medical Centers
1356,,LA,Louwe,"Department of Gynaecology, Leiden University Medical Center, Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
1357,,GSK,Pilgram,"Department of Gynaecology, Leiden University Medical Center, Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
1358,,K,Szuhai,"Department of Cell and Chemical Biology, Leiden University Medical Center, Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
1359,,R,Matorras,"IVIRMA, IVI Bilbao, Bilbao, Spain; Human Reproduction Unit, Cruces University Hospital, Bilbao, Spain; Department of Obstetrics and Gynecology, Basque Country University, Spain; Biocruces Bizkaia Health Research Institute, Bilbao, Spain.",Spain,Cruces University Hospital
1360,,C,Eguizabal,"Biocruces Bizkaia Health Research Institute, Cell Therapy, Stem Cells and Tissues Group, Barakaldo, Spain.",Spain,Biocruces Bizkaia Health Research Institute
1361,,LV,Westerlaken,"Department of Gynaecology, Leiden University Medical Center, Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
1362,,H,Mei,"Sequencing Analysis Support Core, Department of Biomedical Data Sciences, Leiden University Medical Center, Leiden, The Netherlands.",The Netherlands,Leiden University Medical Center
1363,,SM,Chuva de Sousa Lopes,"Department for Reproductive Medicine, Ghent University Hospital, Ghent, Belgium.",Belgium,Ghent University Hospital
1364,,D,Glon,"Université Paris-Saclay, CEA, CNRS, Institute for Integrative Biology of the Cell (I2BC), Gif-sur-Yvette, France.",France,Université Paris-Saclay
1365,,G,Vilmen,"CRSA, Centre de Recherche Saint-Antoine, UMR-S 938, INSERM, Sorbonne Université, Paris, France.",France,Sorbonne Université
1366,,D,Perdiz,"INSERM UMR-S 1193, Université Paris-Saclay, Châtenay-Malabry, France.",France,Université Paris-Saclay
1367,,E,Hernandez,"Université Paris-Saclay, CEA, CNRS, Institute for Integrative Biology of the Cell (I2BC), Gif-sur-Yvette, France.",France,Université Paris-Saclay
1368,,G,Beauclair,"Université Paris-Saclay, CEA, CNRS, Institute for Integrative Biology of the Cell (I2BC), Gif-sur-Yvette, France.",France,Université Paris-Saclay
1369,,F,Quignon,"Sorbonne Université, CNRS UMR 144, Institut Curie Centre de Recherche, Paris, France.",France,Sorbonne Université
1370,,C,Berlioz-Torrent,"Université de Paris, Institut Cochin, INSERM, CNRS, Paris, France.",France,Université de Paris
1371,,V,Maréchal,"CRSA, Centre de Recherche Saint-Antoine, UMR-S 938, INSERM, Sorbonne Université, Paris, France.",France,Sorbonne Université
1372,,C,Poüs,"Biochimie-Hormonologie, APHP, Hôpitaux Universitaires Paris-Saclay, Site Antoine Béclère, Clamart, France.",France,Hôpitaux Universitaires Paris-Saclay
1373,,M,Lussignol,"Université Paris-Saclay, CEA, CNRS, Institute for Integrative Biology of the Cell (I2BC), Gif-sur-Yvette, France.",France,Université Paris-Saclay
1374,,A,Esclatine,"Université Paris-Saclay, CEA, CNRS, Institute for Integrative Biology of the Cell (I2BC), Gif-sur-Yvette, France.",France,Université Paris-Saclay
1375,,H,Feng,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1376,,X,Wang,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1377,,J,Zhang,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1378,,K,Zhang,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1379,,W,Zou,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1380,,K,Zhang,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1381,,L,Wang,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1382,,Z,Guo,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1383,,Z,Qiu,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1384,,G,Wang,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1385,,R,Xin,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1386,,J,Li,"Engineering and Technology Research Center of Traditional Chinese Veterinary Medicine of Gansu Province, Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences, Lanzhou, China.",China,Lanzhou Institute of Husbandry and Pharmaceutical Sciences of Chinese Academy of Agricultural Sciences
1387,,L,Queirós-Reis,"Abel Salazar Institute of Biomedical Sciences (ICBAS), University of Porto, 4050-313 Porto, Portugal.",Portugal,University of Porto
1388,,P,Gomes da Silva,"LEPABE-Laboratory for Process Engineering, Environment, Biotechnology and Energy, Faculty of Engineering, University of Porto, 4200-465 Porto, Portugal.",Portugal,University of Porto
1389,,J,Gonçalves,"Institute of Sustainable Processes, University of Valladolid, 47011 Valladolid, Spain.",Spain,University of Valladolid
1390,,A,Brancale,"Cardiff School of Pharmacy and Pharmaceutical Sciences, Cardiff University, Cardiff CF10 3NB, UK.",UK,Cardiff University
1391,,M,Bassetto,"Department of Chemistry, Faculty of Science and Engineering, Swansea University, Swansea SA2 8PP, UK.",UK,Swansea University
1392,,JR,Mesquita,"Epidemiology Research Unit (EPIunit), Institute of Public Health, University of Porto, 4050-091 Porto, Portugal.",Portugal,University of Porto
1393,,L,Fan,"School of Materials Science and Engineering and National Engineering Research Center for Tissue Restoration and Reconstruction, South China University of Technology, No. 381, Wushan Road, Tianhe District, Guangzhou, 510641, China.",China,South China University of Technology
1394,,C,Liu,"Department of Orthopedic Surgery, The First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, 310003, China.",China,Zhejiang University School of Medicine
1395,,X,Chen,"Guangdong Provincial Key Laboratory of Malignant Tumor Epigenetics and Gene Regulation, Department of Medical Oncology, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, No. 107, Yanjiang West Road, Yuexiu District, Guangzhou, Guangzhou, 510120, China.",China,Sun Yat-sen University
1396,,L,Zheng,"Laboratory Medicine Center, Nanfang Hospital, Southern Medical University, No. 1838, Guangzhou Avenue North, Baiyun District, Guangzhou, Guangdong, 510515, China.",China,Southern Medical University
1397,,Y,Zou,"Department of Radiology, the Third Affiliated Hospital of Sun Yat-sen University, No. 600, Tianhe Road, Tianhe District, Guangzhou, 510630, China.",China,the Third Affiliated Hospital of Sun Yat-sen University
1398,,H,Wen,"Department of Radiology, the Third Affiliated Hospital of Sun Yat-sen University, No. 600, Tianhe Road, Tianhe District, Guangzhou, 510630, China.",China,the Third Affiliated Hospital of Sun Yat-sen University
1399,,P,Guan,"Department of Pediatric Orthopedic, Center for Orthopedic Surgery, The Third Affiliated Hospital of Southern Medical University, No.183, Zhongshan Avenue West, Guangzhou, 510515, China.",China,The Third Affiliated Hospital of Southern Medical University
1400,,F,Lu,"School of Preclinical Medicine, Beijing University of Chinese Medicine, No.11, North Third Ring East Road, Chaoyang District, Beijing, 100029, China.",China,Beijing University of Chinese Medicine
1401,,Y,Luo,"School of Chemical Engineering and Light Industry, Guangdong University of Technology, No.100, Waihuan West Road, Panyu District, Guangzhou, 510006, China.",China,Guangdong University of Technology
1402,,G,Tan,"School of Chemical Engineering and Light Industry, Guangdong University of Technology, No.100, Waihuan West Road, Panyu District, Guangzhou, 510006, China.",China,Guangdong University of Technology
1403,,P,Yu,"School of Materials Science and Engineering and National Engineering Research Center for Tissue Restoration and Reconstruction, South China University of Technology, No. 381, Wushan Road, Tianhe District, Guangzhou, 510641, China.",China,South China University of Technology
1404,,D,Chen,"Laboratory of Bone Tissue Engineering, Beijing Research Institute of Orthopaedics and Traumatology, Beijing JiShuiTan Hospital, No.31, Xinjiekou East Street, Xicheng District, Beijing, 100035, China.",China,Beijing Research Institute of Orthopaedics and Traumatology
1405,,C,Deng,"School of Materials Science and Engineering and National Engineering Research Center for Tissue Restoration and Reconstruction, South China University of Technology, No. 381, Wushan Road, Tianhe District, Guangzhou, 510641, China.",China,South China University of Technology
1406,,Y,Sun,"Department of Pediatric Orthopedic, Center for Orthopedic Surgery, The Third Affiliated Hospital of Southern Medical University, No.183, Zhongshan Avenue West, Guangzhou, 510515, China.",China,The Third Affiliated Hospital of Southern Medical University
1407,,L,Zhou,"Guangzhou Key Laboratory of Spine Disease Prevention and Treatment, Department of Spine Surgery, The Third Affiliated Hospital, Guangzhou Medical University, No. 63, Duobao Road, Liwan District, Guangzhou, 510150, China.",China,Guangzhou Medical University
1408,,C,Ning,"School of Materials Science and Engineering and National Engineering Research Center for Tissue Restoration and Reconstruction, South China University of Technology, No. 381, Wushan Road, Tianhe District, Guangzhou, 510641, China.",China,South China University of Technology
1409,,OY,Djihinto,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1410,,AA,Medjigbodo,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1411,,ARA,Gangbadja,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1412,,HM,Saizonou,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1413,,HO,Lagnika,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1414,,D,Nanmede,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1415,,L,Djossou,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1416,,R,Bohounton,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1417,,PM,Sovegnon,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1418,,MJ,Fanou,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1419,,R,Agonhossou,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1420,,R,Akoton,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1421,,W,Mousse,"Tropical Infectious Diseases Research Centre (TIDRC), University of Abomey-Calavi, Cotonou, Benin.",Benin,University of Abomey-Calavi
1422,,LS,Djogbénou,"Regional Institute of Public Health, University of Abomey-Calavi, Ouidah, Benin.",Benin,University of Abomey-Calavi
1423,,L,Samonig,"Department of Biosciences, Bioanalytical Research Labs, University of Salzburg, A-5020 Salzburg, Austria.",Austria,University of Salzburg
1424,,A,Loipetzberger,"Department of Biosciences, Cancer Cluster Salzburg, Molecular Cancer and Stem Cell Research, University of Salzburg, A-5020 Salzburg, Austria.",Austria,University of Salzburg
1425,,C,Blöchl,"Department of Biosciences, Bioanalytical Research Labs, University of Salzburg, A-5020 Salzburg, Austria.",Austria,University of Salzburg
1426,,M,Rurik,"Institute for Bioinformatics and Medical Informatics, University of Tübingen, Sand 14, 72076 Tübingen, Germany.",Germany,University of Tübingen
1427,,O,Kohlbacher,"Quantitative Biology Center, University of Tübingen, Auf der Morgenstelle 10, 72076 Tübingen, Germany.",Germany,University of Tübingen
1428,,F,Aberger,"Department of Biosciences, Cancer Cluster Salzburg, University of Salzburg, A-5020 Salzburg, Austria.",Austria,University of Salzburg
1429,,CG,Huber,"Department of Biosciences, Cancer Cluster Salzburg, University of Salzburg, A-5020 Salzburg, Austria.",Austria,University of Salzburg
1430,,S,Peddio,"Department of Biomedical Sciences (DiSB), University Campus, Monserrato, 09042 Cagliari, Italy.",Italy,University Campus
1431,,S,Lorrai,"Department of Biomedical Sciences (DiSB), University Campus, Monserrato, 09042 Cagliari, Italy.",Italy,University Campus
1432,,A,Padiglia,"Department of Life and Environmental Sciences (DiSVA), University Campus, Monserrato, 09042 Cagliari, Italy.",Italy,University Campus
1433,,FB,Cannea,"Department of Life and Environmental Sciences (DiSVA), University Campus, Monserrato, 09042 Cagliari, Italy.",Italy,University Campus
1434,,T,Dettori,"Department of Biomedical Sciences (DiSB), University Campus, Monserrato, 09042 Cagliari, Italy.",Italy,University Campus
1435,,V,Cristiglio,"Institut Laue-Langevin, 38042 Grenoble, France.",France,Institut Laue-Langevin
1436,,L,Genovese,"CEA/MEM/L-Sim, University Grenoble Alpes, 38044 Grenoble, France.",France,University Grenoble Alpes
1437,,P,Zucca,"Department of Biomedical Sciences (DiSB), University Campus, Monserrato, 09042 Cagliari, Italy.",Italy,University Campus
1438,,A,Rescigno,"Department of Biomedical Sciences (DiSB), University Campus, Monserrato, 09042 Cagliari, Italy.",Italy,University Campus
1439,,C,Landi,"Department of Life Sciences, University of Siena, 53100 Siena, Italy.",Italy,University of Siena
1440,,G,Liberatori,"Department of Physical, Earth and Environmental Sciences, University of Siena, 53100 Siena, Italy.",Italy,University of Siena
1441,,P,Cotugno,"Department of Biology, University of Bari Aldo Moro, 70121 Bari, Italy.",Italy,University of Bari Aldo Moro
1442,,L,Sturba,"Department of Physical, Earth and Environmental Sciences, University of Siena, 53100 Siena, Italy.",Italy,University of Siena
1443,,ML,Vannuccini,"Department of Physical, Earth and Environmental Sciences, University of Siena, 53100 Siena, Italy.",Italy,University of Siena
1444,,F,Massari,"Department of Biology, University of Bari Aldo Moro, 70121 Bari, Italy.",Italy,University of Bari Aldo Moro
1445,,DV,Miniero,"Department of Biology, University of Bari Aldo Moro, 70121 Bari, Italy.",Italy,University of Bari Aldo Moro
1446,,A,Tursi,"Department of Biology, University of Bari Aldo Moro, 70121 Bari, Italy.",Italy,University of Bari Aldo Moro
1447,,E,Shaba,"Department of Life Sciences, University of Siena, 53100 Siena, Italy.",Italy,University of Siena
