Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
5699,,E,Murani,"Leibniz Institute for Farm Animal Biology (FBN), Institute of Genome Biology, Genomics Unit, Wilhelm-Stahl-Allee 2, 18196 Dummerstorf, Germany.",Germany,Leibniz Institute for Farm Animal Biology (FBN)
5700,,JC,Cheng,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China. jungchien.cheng@gmail.com.",China,The First Affiliated Hospital of Zhengzhou University
5701,,L,Fang,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5702,,Y,Li,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5703,,S,Wang,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5704,,Y,Li,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5705,,Y,Yan,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5706,,Q,Jia,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5707,,Z,Wu,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5708,,Z,Wang,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5709,,X,Han,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China.",China,The First Affiliated Hospital of Zhengzhou University
5710,,YP,Sun,"Center for Reproductive Medicine, Henan Key Laboratory of Reproduction and Genetics, The First Affiliated Hospital of Zhengzhou University, 450052, Zhengzhou, China. syp2008@vip.sina.com.",China,The First Affiliated Hospital of Zhengzhou University
5711,,A,Daverey,"Department of Neurosurgery, University of Nebraska Medical Center, Omaha, NE, USA.",USA,University of Nebraska Medical Center
5712,,K,Dutta,"Department of Biotechnology and Medical Engineering, National Institute of Technology, Rourkela, India.",India,National Institute of Technology
5713,,S,Joshi,"Oil & Gas Research Center, Central Analytical and Applied Research Unit, Sultan Qaboos University, Muscat, Oman.",Oman,Sultan Qaboos University
5714,,A,Daverey,"School of Biological Sciences, Doon University, Dehradun, India.",India,Doon University
5715,,I,Cooper,"School of Psychology, Reichman University, Herzliya 46150, Israel.",Israel,Reichman University
5716,,K,Cohen-Kashi Malina,"Department of Neurobiology, Weizmann Institute of Science, Rehovot 76100, Israel.",Israel,Weizmann Institute of Science
5717,,Y,Levin,"The Nancy and Stephen Grand Israel National Center for Personalized Medicine, de Botton Institute for Protein Profiling, Weizmann Institute of Science, Rehovot 76100, Israel.",Israel,de Botton Institute for Protein Profiling
5718,,A,Gabashvili,"The Nancy and Stephen Grand Israel National Center for Personalized Medicine, de Botton Institute for Protein Profiling, Weizmann Institute of Science, Rehovot 76100, Israel.",Israel,de Botton Institute for Protein Profiling
5719,,B,Mohar,"Department of Neurobiology, Weizmann Institute of Science, Rehovot 76100, Israel.",Israel,Weizmann Institute of Science
5720,,A,Cagnotto,"Department of Molecular Biochemistry and Pharmacology, IRCCS-Istituto di Ricerche Farmacologiche ""Mario Negri"", Via Mario Negri 2, 20156 Milano, Italy.",Italy,Unparsed
5721,,M,Salmona,"Department of Molecular Biochemistry and Pharmacology, IRCCS-Istituto di Ricerche Farmacologiche ""Mario Negri"", Via Mario Negri 2, 20156 Milano, Italy.",Italy,Unparsed
5722,,VI,Teichberg,"Department of Neurobiology, Weizmann Institute of Science, Rehovot 76100, Israel.",Israel,Weizmann Institute of Science
5723,,L,Zhou,"College of Biology and Food Engineering, Anyang Institute of Technology, Anyang, 455000, Henan, People's Republic of China.",,Anyang Institute of Technology
5724,,K,Lian,"Henan Joint International Research Laboratory of Veterinary Biologics Research and Application, Anyang, 455000, Henan, People's Republic of China.",,Henan Joint International Research Laboratory of Veterinary Biologics Research and Application
5725,,M,Wang,"College of Biology and Food Engineering, Anyang Institute of Technology, Anyang, 455000, Henan, People's Republic of China.",,Anyang Institute of Technology
5726,,X,Jing,"College of Biology and Food Engineering, Anyang Institute of Technology, Anyang, 455000, Henan, People's Republic of China.",,Anyang Institute of Technology
5727,,Y,Zhang,"Taihang Mountain Forest Pests Observation and Research Station of Henan Province, Linzhou, 456550, Henan, People's Republic of China.",,Unparsed
5728,,J,Cao,"College of Food Science and Technology, Shanxi Agricultural University, Taigu, 030801, Shanxi, People's Republic of China. caojinling7928@163.com.",,Shanxi Agricultural University
5729,,RH,Gellman,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",USA,Stanford University School of Medicine
5730,,MR,Olm,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",USA,Stanford University School of Medicine
5731,,N,Terrapon,"Architecture et Fonction des Macromolécules Biologiques, INRAE, CNRS, Aix-Marseille Université, Marseille, France.",France,Aix-Marseille Université
5732,,F,Enam,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",USA,Stanford University School of Medicine
5733,,SK,Higginbottom,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",USA,Stanford University School of Medicine
5734,,JL,Sonnenburg,"Center for Human Microbiome Studies, Stanford University School of Medicine, Stanford, CA, USA.",USA,Stanford University School of Medicine
5735,,ED,Sonnenburg,"Department of Microbiology and Immunology, Stanford University School of Medicine, Stanford, CA, USA.",USA,Stanford University School of Medicine
5736,,R,Wang,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5737,,W,Li,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5738,,H,Dai,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5739,,M,Zhu,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5740,,L,Li,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5741,,G,Si,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5742,,Y,Bai,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5743,,H,Wu,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5744,,X,Hu,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China.",,China Agricultural University
5745,,Y,Xing,"State Key Laboratory for Agrobiotechnology, College of Biological Sciences, China Agricultural University, Beijing, P.R. China. ymxing@cau.edu.cn.",,China Agricultural University
5746,,T,Tan,"Development Center of Science and Technology, Ministry of Agriculture and Rural Affairs, Beijing, People's Republic of China.",,Unparsed
5747,,Z,Song,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5748,,W,Li,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5749,,R,Wang,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5750,,M,Zhu,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5751,,Z,Liang,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5752,,Y,Bai,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5753,,Q,Wang,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5754,,H,Wu,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5755,,X,Hu,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China.",,China Agricultural University
5756,,Y,Xing,"State Key Laboratory of Animal Biotech Breeding, College of Biological Science, China Agricultural University, Beijing, People's Republic of China. ymxing@cau.edu.cn.",,China Agricultural University
5757,,LC,Gierse,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5758,,A,Meene,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5759,,D,Schultz,"Institute of Biochemistry, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5760,,T,Schwaiger,"Friedrich-Loeffler-Institutgrid.417834.d, Greifswald-Insel Riems, Greifswald, Germany.",Germany,Friedrich-Loeffler-Institutgrid.417834.d
5761,,C,Schröder,"Friedrich-Loeffler-Institutgrid.417834.d, Greifswald-Insel Riems, Greifswald, Germany.",Germany,Friedrich-Loeffler-Institutgrid.417834.d
5762,,P,Mücke,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5763,,D,Zühlke,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5764,,T,Hinzke,"Institute of Marine Biotechnology e.V., Greifswald, Germany.",Germany,Institute of Marine Biotechnology e.V.
5765,,H,Wang,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5766,,K,Methling,"Institute of Biochemistry, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5767,,B,Kreikemeyer,"Institute for Medical Microbiology, Virology and Hygiene, Rostock University Medical Centre, Rostock, Germany.",Germany,Rostock University Medical Centre
5768,,J,Bernhardt,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5769,,D,Becher,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5770,,TC,Mettenleiter,"Friedrich-Loeffler-Institutgrid.417834.d, Greifswald-Insel Riems, Greifswald, Germany.",Germany,Friedrich-Loeffler-Institutgrid.417834.d
5771,,M,Lalk,"Institute of Biochemistry, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5772,,T,Urich,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5773,,K,Riedel,"Institute of Microbiology, University of Greifswaldgrid.5603.0, Greifswald, Germany.",Germany,University of Greifswaldgrid.5603.0
5774,,M,Rodriguez,"Wake Forest Institute for Regenerative Medicine, Fetal Research and Therapy Program, Wake Forest School of Medicine (WFSOM), Winston Salem, NC, USA.",USA,Wake Forest Institute for Regenerative Medicine
5775,,B,Trevisan,"Wake Forest Institute for Regenerative Medicine, Fetal Research and Therapy Program, Wake Forest School of Medicine (WFSOM), Winston Salem, NC, USA.",USA,Wake Forest Institute for Regenerative Medicine
5776,,RM,Ramamurthy,"Wake Forest Institute for Regenerative Medicine, Fetal Research and Therapy Program, Wake Forest School of Medicine (WFSOM), Winston Salem, NC, USA.",USA,Wake Forest Institute for Regenerative Medicine
5777,,SK,George,"Wake Forest Institute for Regenerative Medicine, Fetal Research and Therapy Program, Wake Forest School of Medicine (WFSOM), Winston Salem, NC, USA.",USA,Wake Forest Institute for Regenerative Medicine
5778,,J,Diaz,"Wake Forest Institute for Regenerative Medicine, Fetal Research and Therapy Program, Wake Forest School of Medicine (WFSOM), Winston Salem, NC, USA.",USA,Wake Forest Institute for Regenerative Medicine
5779,,J,Alexander,"Aflac Cancer and Blood Disorders Center, Children's Healthcare of Atlanta and Department of Pediatrics, Emory University, Atlanta, GA, USA.",USA,Emory University
5780,,D,Meares,"Special Hematology Laboratory, Wake Forest School of Medicine, Winston Salem, NC, USA.",USA,Special Hematology Laboratory
5781,,DJ,Schwahn,"Preclinical Development, Wave Life Sciences, Lexington, MA, USA.",USA,Unparsed
5782,,DR,Quilici,"The Mick Hitchcock Ph.D. Nevada Proteomics Center, University of Nevada Reno, Reno, NV, USA.",USA,University of Nevada Reno
5783,,J,Figueroa,"Center for Research in Obstetrics and Gynecology, WFSOM, Winston Salem, NC, USA.",USA,Unparsed
5784,,M,Gautreaux,"HLA/Immunogenetics and Immunodiagnostics Laboratories, Winston Salem, NC, USA.",USA,Unparsed
5785,,A,Farland,"Special Hematology Laboratory, Wake Forest School of Medicine, Winston Salem, NC, USA.",USA,Special Hematology Laboratory
5786,,A,Atala,"Wake Forest Institute for Regenerative Medicine, Fetal Research and Therapy Program, Wake Forest School of Medicine (WFSOM), Winston Salem, NC, USA.",USA,Wake Forest Institute for Regenerative Medicine
5787,,CB,Doering,"Aflac Cancer and Blood Disorders Center, Children's Healthcare of Atlanta and Department of Pediatrics, Emory University, Atlanta, GA, USA.",USA,Emory University
5788,,HT,Spencer,"Aflac Cancer and Blood Disorders Center, Children's Healthcare of Atlanta and Department of Pediatrics, Emory University, Atlanta, GA, USA.",USA,Emory University
5789,,CD,Porada,"Wake Forest Institute for Regenerative Medicine, Fetal Research and Therapy Program, Wake Forest School of Medicine (WFSOM), Winston Salem, NC, USA.",USA,Wake Forest Institute for Regenerative Medicine
5790,,G,Almeida-Porada,"Wake Forest Institute for Regenerative Medicine, Fetal Research and Therapy Program, Wake Forest School of Medicine (WFSOM), Winston Salem, NC, USA. galmeida@wakehealth.edu.",USA,Wake Forest Institute for Regenerative Medicine
5791,,V,Fontaine,"Sorbonne Université, INSERM, CNRS, Institut de la Vision, 17 Rue Moreau, 75012 Paris, France.",France,Sorbonne Université
5792,,C,Balducci,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5793,,L,Dinan,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5794,,E,Monteiro,"Sorbonne Université, INSERM, CNRS, Institut de la Vision, 17 Rue Moreau, 75012 Paris, France.",France,Sorbonne Université
5795,,T,Boumedine,"Sorbonne Université, INSERM, CNRS, Institut de la Vision, 17 Rue Moreau, 75012 Paris, France.",France,Sorbonne Université
5796,,M,Fournié,"Sorbonne Université, INSERM, CNRS, Institut de la Vision, 17 Rue Moreau, 75012 Paris, France.",France,Sorbonne Université
5797,,V,Nguyen,"Sorbonne Université, INSERM, CNRS, Institut de la Vision, 17 Rue Moreau, 75012 Paris, France.",France,Sorbonne Université
5798,,L,Guibout,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5799,,J,Clatot,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5800,,M,Latil,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5801,,S,Veillet,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5802,,JA,Sahel,"Department of Ophthalmology, School of Medicine, The University of Pittsburgh, Pittsburgh, PA 15213, USA.",USA,The University of Pittsburgh
5803,,R,Lafont,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5804,,PJ,Dilda,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5805,,S,Camelo,"Biophytis, Sorbonne Université, BC9, 4 Place Jussieu, 75005 Paris, France.",France,Sorbonne Université
5806,,JA,Schulz,"Department of Pharmaceutical Sciences, College of Pharmacy (J.A.S., B.B.), Sanders-Brown Center on Aging and Department of Pharmacology and Nutritional Sciences, College of Medicine (A.M.S.H.), University of Kentucky, Lexington, Kentucky.",Kentucky,University of Kentucky
5807,,AMS,Hartz,"Department of Pharmaceutical Sciences, College of Pharmacy (J.A.S., B.B.), Sanders-Brown Center on Aging and Department of Pharmacology and Nutritional Sciences, College of Medicine (A.M.S.H.), University of Kentucky, Lexington, Kentucky.",Kentucky,University of Kentucky
5808,,B,Bauer,"Department of Pharmaceutical Sciences, College of Pharmacy (J.A.S., B.B.), Sanders-Brown Center on Aging and Department of Pharmacology and Nutritional Sciences, College of Medicine (A.M.S.H.), University of Kentucky, Lexington, Kentucky bjoern.bauer@uky.edu.",Kentucky bjoern,University of Kentucky
5809,,H,Jing,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China. Electronic address: lhsjhy@126.com.",China,Henan University of Animal Husbandry and Economy
5810,,Y,Song,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China.",China,Henan University of Animal Husbandry and Economy
5811,,H,Li,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China.",China,Henan University of Animal Husbandry and Economy
5812,,E,Duan,"College of Biological Engineering, Henan University of Technology, Zhengzhou, 450001, China.",China,Henan University of Technology
5813,,J,Liu,"College of Animal & Veterinary Sciences, Southwest Minzu University, Chengdu, 610041, China.",China,Southwest Minzu University
5814,,W,Ke,"State Key Laboratory of Agricultural Microbiology, College of Veterinary Medicine, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
5815,,R,Tao,"State Key Laboratory of Agricultural Microbiology, College of Veterinary Medicine, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
5816,,Y,Li,"State Key Laboratory of Agricultural Microbiology, College of Veterinary Medicine, Huazhong Agricultural University, Wuhan, 430070, China.",China,Huazhong Agricultural University
5817,,P,Zhao,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China.",China,Henan University of Animal Husbandry and Economy
5818,,J,Wang,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China.",China,Henan University of Animal Husbandry and Economy
5819,,S,Cao,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China.",China,Henan University of Animal Husbandry and Economy
5820,,H,Wang,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China.",China,Henan University of Animal Husbandry and Economy
5821,,Y,Sun,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China.",China,Henan University of Animal Husbandry and Economy
5822,,Y,Zhang,"Key Laboratory of Veterinary Biological Products, College of Veterinary Medicine, Henan University of Animal Husbandry and Economy, Zhengzhou, 450046, China.",China,Henan University of Animal Husbandry and Economy
5823,,R,Sesti-Costa,"Hematology and Hemotherapy Center, UNICAMP, Campinas, SP, Brazil Rua Carlos Chagas, 480. 13083-878.",,Unparsed
5824,,PMM,de Moraes-Vieira,"Department of Genetics, Evolution, Microbiology and Immunology, Institute of Biology, University of Campinas, Campinas, Brazil.",Brazil,University of Campinas
5825,,L,Cervantes-Barragan,"Department of Microbiology and Immunology, Emory University, School of Medicine, Atlanta, GA, USA.",USA,Emory University
5826,,X,Li,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5827,,Y,Yang,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5828,,L,Li,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5829,,M,Ren,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5830,,M,Zhou,"Institute of Animal Husbandry and Veterinary Medicine, Anhui Academy of Agricultural Sciences, Hefei 230041, China.",China,Institute of Animal Husbandry and Veterinary Medicine
5831,,S,Li,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5832,,C,Zhao,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5833,,S,Chen,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5834,,Y,Han,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5835,,F,Zhang,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5836,,M,Ren,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5837,,Q,Hu,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5838,,P,Ye,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5839,,X,Li,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5840,,E,Jin,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5841,,S,Li,"Anhui Province Key Laboratory of Animal Nutritional Regulation and Health, No. 9 Donghua Road, Fengyang County, Chuzhou 233100, China.",China,Anhui Province Key Laboratory of Animal Nutritional Regulation and Health
5842,,M,Schroyen,"Precision Livestock and Nutrition Laboratory, Teaching and Research Centre (TERRA), Gembloux AgroBioTech, University of Liège, Passage des Déportes 2, 5030, Gembloux, Belgium.",Belgium,University of Liège
5843,,J,Leblois,"Association Wallonne de l'Elevage asbl (AWÉ), Champs Elysées 4, 5590, Ciney, Belgium.",Belgium,Unparsed
5844,,J,Uerlings,"Precision Livestock and Nutrition Laboratory, Teaching and Research Centre (TERRA), Gembloux AgroBioTech, University of Liège, Passage des Déportes 2, 5030, Gembloux, Belgium.",Belgium,University of Liège
5845,,B,Li,"Precision Livestock and Nutrition Laboratory, Teaching and Research Centre (TERRA), Gembloux AgroBioTech, University of Liège, Passage des Déportes 2, 5030, Gembloux, Belgium.",Belgium,University of Liège
5846,,EA,Sureda,"Precision Livestock and Nutrition Laboratory, Teaching and Research Centre (TERRA), Gembloux AgroBioTech, University of Liège, Passage des Déportes 2, 5030, Gembloux, Belgium.",Belgium,University of Liège
5847,,S,Massart,"Laboratory of Urban and Integrated PhytoPathology, Teaching and Research Centre (TERRA), Gembloux AgroBioTech, University of Liège, 5030, Gembloux, Belgium.",Belgium,University of Liège
5848,,J,Wavreille,"Production and Sectors Department, Walloon Agricultural Research Centre (CRA-W), 5030, Gembloux, Belgium.",Belgium,Gembloux
5849,,J,Bindelle,"Precision Livestock and Nutrition Laboratory, Teaching and Research Centre (TERRA), Gembloux AgroBioTech, University of Liège, Passage des Déportes 2, 5030, Gembloux, Belgium.",Belgium,University of Liège
5850,,N,Everaert,"Precision Livestock and Nutrition Laboratory, Teaching and Research Centre (TERRA), Gembloux AgroBioTech, University of Liège, Passage des Déportes 2, 5030, Gembloux, Belgium. nadia.everaert@uliege.be.",Belgium,University of Liège
5851,,A,Frias-De-Diego,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",United States,North Carolina State University
5852,,M,Jara,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",United States,North Carolina State University
5853,,BM,Pecoraro,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",United States,North Carolina State University
5854,,E,Crisci,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC, United States.",United States,North Carolina State University
5855,,A,Frias-De-Diego,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC 27607, USA.",USA,North Carolina State University
5856,,JM,Gilbertie,"Department of Biomedical Affairs and Research, Edward Via College of Osteopathic Medicine, Blacksburg, VA 24060, USA.",USA,Edward Via College of Osteopathic Medicine
5857,,F,Scholle,"Department of Biological Sciences, North Carolina State University, Raleigh, NC 27695, USA.",USA,North Carolina State University
5858,,S,Dejarnette,"Department of Biological Sciences, North Carolina State University, Raleigh, NC 27695, USA.",USA,North Carolina State University
5859,,E,Crisci,"Department of Population Health and Pathobiology, College of Veterinary Medicine, North Carolina State University, Raleigh, NC 27607, USA.",USA,North Carolina State University
5860,,Y,Yuan,"Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education, Chongqing, People's Republic of China.",,Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education
5861,,X,Zhang,"Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education, Chongqing, People's Republic of China.",,Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education
5862,,Y,Zhan,"Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education, Chongqing, People's Republic of China.",,Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education
5863,,S,Tang,"Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education, Chongqing, People's Republic of China.",,Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education
5864,,P,Deng,"Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education, Chongqing, People's Republic of China.",,Chongqing Municipal Key Laboratory of Oral Biomedical Engineering of Higher Education
