Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
24381,,X,Ba,"Department of Veterinary Medicine, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
24382,,M,Matuszewska,"Department of Medicine, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
24383,,L,Kalmar,"Department of Veterinary Medicine, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
24384,,J,Fan,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University College of Veterinary Medicine, Wuhan, China.",China,Huazhong Agricultural University College of Veterinary Medicine
24385,,G,Zou,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University College of Veterinary Medicine, Wuhan, China.",China,Huazhong Agricultural University College of Veterinary Medicine
24386,,D,Corander,"Department of Biochemistry, Faculty of Science and Engineering, Åbo Akademi University, Turku, Finland.",Finland,Åbo Akademi University
24387,,CL,Raisen,"Department of Veterinary Medicine, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
24388,,S,Li,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University College of Veterinary Medicine, Wuhan, China.",China,Huazhong Agricultural University College of Veterinary Medicine
24389,,L,Li,"International Research Centre for Animal Diseases (MOST), Wuhan, China.",China,Unparsed
24390,,LA,Weinert,"Department of Veterinary Medicine, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
24391,,AW,Tucker,"Department of Veterinary Medicine, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
24392,,AJ,Grant,"Department of Veterinary Medicine, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
24393,,R,Zhou,"International Research Centre for Animal Diseases (MOST), Wuhan, China.",China,Unparsed
24394,,MA,Holmes,"Department of Veterinary Medicine, University of Cambridge, Cambridge, United Kingdom.",United Kingdom,University of Cambridge
24395,,S,Fritzwanker,"Department of Pharmacology and Toxicology, Jena University Hospital-Friedrich Schiller University Jena, Jena, Germany.",Germany,Jena University Hospital-Friedrich Schiller University Jena
24396,,L,Moulédous,"Research Center on Animal Cognition, Center for Integrative Biology, CNRS, UPS, Toulouse University, Toulouse, France.",France,Toulouse University
24397,,C,Mollereau,"Institut de Pharmacologie et de Biologie Structurale (IPBS), CNRS, UPS, Université de Toulouse, Toulouse, France.",France,Université de Toulouse
24398,,C,Froment,"Institut de Pharmacologie et de Biologie Structurale (IPBS), CNRS, UPS, Université de Toulouse, Toulouse, France.",France,Université de Toulouse
24399,,O,Burlet-Schiltz,"Institut de Pharmacologie et de Biologie Structurale (IPBS), CNRS, UPS, Université de Toulouse, Toulouse, France.",France,Université de Toulouse
24400,,F,Effah,"Pharmacology Section, St George's University of London, London, UK.",UK,St George's University of London
24401,,A,Bailey,"Pharmacology Section, St George's University of London, London, UK.",UK,St George's University of London
24402,,M,Spetea,"Department of Pharmaceutical Chemistry, Institute of Pharmacy and Center for Molecular Biosciences Innsbruck (CMBI), University of Innsbruck, Innsbruck, Austria.",Austria,University of Innsbruck
24403,,RK,Reinscheid,"Department of Pharmacology and Toxicology, Jena University Hospital-Friedrich Schiller University Jena, Jena, Germany.",Germany,Jena University Hospital-Friedrich Schiller University Jena
24404,,S,Schulz,"Department of Pharmacology and Toxicology, Jena University Hospital-Friedrich Schiller University Jena, Jena, Germany. stefan.schulz@med.uni-jena.de.",Germany,Jena University Hospital-Friedrich Schiller University Jena
24405,,A,Kliewer,"Department of Pharmacology and Toxicology, Jena University Hospital-Friedrich Schiller University Jena, Jena, Germany. andrea.kliewer@med.uni-jena.de.",Germany,Jena University Hospital-Friedrich Schiller University Jena
24406,,S,Thompson,"School of Health Sciences, University of Manchester, Manchester M13 9PL, UK.",UK,University of Manchester
24407,,JC,Meyer,"South African Vaccination and Immunisation Centre, Sefako Makgatho Health Sciences University, Molotlegi Street, Pretoria 0208, South Africa.",South Africa,Sefako Makgatho Health Sciences University
24408,,RJ,Burnett,"Department of Virology, School of Medicine, Sefako Makgatho Health Sciences University, Molotlegi Street, Pretoria 0208, South Africa.",South Africa,Sefako Makgatho Health Sciences University
24409,,SM,Campbell,"Department of Public Health Pharmacy and Management, School of Pharmacy, Sefako Makgatho Health Sciences University, Molotlegi Street, Pretoria 0208, South Africa.",South Africa,Sefako Makgatho Health Sciences University
24410,,S,Šafranko,"Faculty of Food Technology Osijek, University of Osijek, Franje Kuhača 18, 31000 Osijek, Croatia.",Croatia,University of Osijek
24411,,D,Šubarić,"Faculty of Food Technology Osijek, University of Osijek, Franje Kuhača 18, 31000 Osijek, Croatia.",Croatia,University of Osijek
24412,,I,Jerković,"Department of Organic Chemistry, Faculty of Chemistry and Technology, University of Split, Ruđera Boškovića 35, 21000 Split, Croatia.",Croatia,University of Split
24413,,S,Jokić,"Faculty of Food Technology Osijek, University of Osijek, Franje Kuhača 18, 31000 Osijek, Croatia.",Croatia,University of Osijek
24414,,M,Gòdia,"Centre for Research in Agricultural Genomics (CRAG) CSIC-IRTA-UAB-UB, Campus UAB, 08193, Cerdanyola del Vallès, Catalonia, Spain. Electronic address: marta.godia@cragenomica.es.",Spain,Unparsed
24415,,Y,Ramayo-Caldas,"Animal Breeding and Genetics Program, Institute for Research and Technology in Food and Agriculture (IRTA), Torre Marimon, 08140, Caldes de Montbui, Catalonia, Spain; GABI, INRA, AgroParisTech, Université Paris-Saclay, UMR, 1313, Jouy-en-Josas, France. Electronic address: yuliaxis.ramayo@irta.cat.",France,Université Paris-Saclay
24416,,LM,Zingaretti,"Centre for Research in Agricultural Genomics (CRAG) CSIC-IRTA-UAB-UB, Campus UAB, 08193, Cerdanyola del Vallès, Catalonia, Spain. Electronic address: laura.zingaretti@cragenomica.es.",Spain,Unparsed
24417,,L,Darwich,"Departament de Sanitat i d'Anatomia Animals, Universitat Autònoma de Barcelona, 08193 Bellaterra, Catalonia, Spain; IRTA, Centre de Recerca en Sanitat Animal (CReSA, IRTA-UAB), Campus de la Universitat Autònoma de Barcelona, 08193, Bellaterra, Catalonia, Spain. Electronic address: Laila.darwich@uab.cat.",Spain,Universitat Autònoma de Barcelona
24418,,S,López,"Department of condensed matter physics, Faculty of Physics, Universitat de Barcelona, Barcelona, Cataloina, 08028, Spain. Electronic address: samantha.lopezm94@gmail.com.",Spain,Universitat de Barcelona
24419,,JE,Rodríguez-Gil,"Department of Animal Medicine and Surgery, School of Veterinary Sciences, Universitat Autonoma de Barcelona, 08193, Cerdanyola del Vallès, Catalonia, Spain. Electronic address: JuanEnrique.Rodriguez@uab.cat.",Spain,Universitat Autonoma de Barcelona
24420,,M,Yeste,"Biotechnology of Animal and Human Reproduction (TechnoSperm), Unit of Cell Biology, Department of Biology, Institute of Food and Agricultural Technology, Faculty of Sciences, University of Girona, E-17003 Girona, Catalonia, Spain. Electronic address: marc.yeste@udg.edu.",Spain,University of Girona
24421,,A,Sánchez,"Centre for Research in Agricultural Genomics (CRAG) CSIC-IRTA-UAB-UB, Campus UAB, 08193, Cerdanyola del Vallès, Catalonia, Spain; Departament de Ciència Animal i dels Aliments, School of Veterinary Sciences, Universitat Autonoma de Barcelona, 08193, Cerdanyola del Vallès, Catalonia, Spain. Electronic address: armand.sanchez@uab.cat.",Spain,Universitat Autonoma de Barcelona
24422,,A,Clop,"Centre for Research in Agricultural Genomics (CRAG) CSIC-IRTA-UAB-UB, Campus UAB, 08193, Cerdanyola del Vallès, Catalonia, Spain; Consejo Superior de Investigaciones Científicas (CSIC), 08003, Barcelona, Catalonia, Spain. Electronic address: alex.clop@cragenomica.es.",Spain,Unparsed
24423,,Y,Ramayo-Caldas,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, 08140, Caldes de Montbui, Spain. yuliaxis.ramayo@irta.cat.",Spain,Institute of Agrifood Research and Technology (IRTA)
24424,,F,Prenafeta-Boldú,"GIRO, IRTA, Torre Marimon, 08140, Caldes de Montbui, Spain.",Spain,Unparsed
24425,,LM,Zingaretti,"Centre for Research in Agricultural Genomics, CSIC-IRTA-UAB-UB Consortium, Bellaterra, Spain.",Spain,Unparsed
24426,,O,Gonzalez-Rodriguez,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, 08140, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24427,,A,Dalmau,"Animal Welfare Subprogram, IRTA, 17121, Monells, Spain.",Spain,Unparsed
24428,,R,Quintanilla,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, 08140, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24429,,M,Ballester,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, 08140, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24430,,A,Reverter,"CSIRO Agriculture and Food, St. Lucia, Brisbane, Queensland, 4067, Australia.",Australia,Unparsed
24431,,M,Ballester,"Animal Breeding and Genetics Program, IRTA, Torre Marimón, 08140 Caldes de Montbui, Barcelona, Spain.",Spain,Unparsed
24432,,PA,Alexandre,"CSIRO Agriculture and Food, St. Lucia, Brisbane, Queensland, 4067, Australia.",Australia,Unparsed
24433,,E,Mármol-Sánchez,"Centre for Research in Agricultural Genomics (CRAG), CSIC-IRTA-UAB-UB, Universitat Autònoma de Barcelona, 08193, Bellaterra, Spain.",Spain,Universitat Autònoma de Barcelona
24434,,A,Dalmau,"Animal Welfare Subprogram, IRTA, 17121 Monells, Girona, Spain.",Spain,Unparsed
24435,,R,Quintanilla,"Animal Breeding and Genetics Program, IRTA, Torre Marimón, 08140 Caldes de Montbui, Barcelona, Spain.",Spain,Unparsed
24436,,Y,Ramayo-Caldas,"Animal Breeding and Genetics Program, IRTA, Torre Marimón, 08140 Caldes de Montbui, Barcelona, Spain. yuliaxis.ramayo@irta.cat.",Spain,Unparsed
24437,,M,Gòdia,"Animal Genomics Group, Centre for Research in Agricultural Genomics (CRAG) CSIC-IRTA-UAB-UB, Campus UAB, Cerdanyola del Vallès, 08193, Barcelona, Catalonia, Spain.",Spain,Unparsed
24438,,A,Reverter,"CSIRO Agriculture and Food, Queensland Bioscience Precinct, 306 Carmody Rd., St. Lucia, Brisbane, QLD, 4067, Australia.",Australia,Unparsed
24439,,R,González-Prendes,"Animal Breeding and Genomics, Wageningen University & Research, 6708PB, Wageningen, The Netherlands.",The Netherlands,Wageningen University & Research
24440,,Y,Ramayo-Caldas,"Animal Breeding and Genetics Program, Institute for Research and Technology in Food and Agriculture (IRTA), Torre Marimon, 08140, Caldes de Montbui, Catalonia, Spain.",Spain,Institute for Research and Technology in Food and Agriculture (IRTA)
24441,,A,Castelló,"Unit of Animal Science, Department of Animal and Food Science, Autonomous University of Barcelona, Cerdanyola del Vallès, 08193, Barcelona, Catalonia, Spain.",Spain,Autonomous University of Barcelona
24442,,JE,Rodríguez-Gil,"Unit of Animal Reproduction, Department of Animal Medicine and Surgery, Autonomous University of Barcelona, Cerdanyola del Vallès, 08193, Barcelona, Catalonia, Spain.",Spain,Autonomous University of Barcelona
24443,,A,Sánchez,"Unit of Animal Science, Department of Animal and Food Science, Autonomous University of Barcelona, Cerdanyola del Vallès, 08193, Barcelona, Catalonia, Spain.",Spain,Autonomous University of Barcelona
24444,,A,Clop,"Consejo Superior de Investigaciones Científicas (CSIC), 08003, Barcelona, Catalonia, Spain. alex.clop@cragenomica.es.",Spain,Unparsed
24445,,M,Ballester,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24446,,T,Jové-Juncà,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24447,,A,Pascual,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24448,,S,López-Serrano,"Institute of Agrifood Research and Technology (IRTA), Programa de Sanitat Animal, Centre de Recerca en Sanitat Animal (CReSA), Universitat Autònoma de Barcelona (UAB), Bellaterra, Catalonia, Spain.",Spain,Universitat Autònoma de Barcelona (UAB)
24449,,D,Crespo-Piazuelo,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24450,,C,Hernández-Banqué,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24451,,O,González-Rodríguez,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24452,,Y,Ramayo-Caldas,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24453,,R,Quintanilla,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology (IRTA), Torre Marimon, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology (IRTA)
24454,,Y,Ramayo-Caldas,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology
24455,,D,Crespo-Piazuelo,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology
24456,,J,Morata,"Centro Nacional de Análisis Genómico, Centre for Genomic Regulation, Barcelona Institute of Science and Technology, Barcelona, Spain.",Spain,Barcelona Institute of Science and Technology
24457,,O,González-Rodríguez,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology
24458,,C,Sebastià,"Animal and Food Science Department, Autonomous University of Barcelona, Bellaterra, Spain.",Spain,Autonomous University of Barcelona
24459,,A,Castello,"Animal and Food Science Department, Autonomous University of Barcelona, Bellaterra, Spain.",Spain,Autonomous University of Barcelona
24460,,A,Dalmau,"Animal Welfare Program, Institute of Agrifood Research and Technology, Girona, Spain.",Spain,Institute of Agrifood Research and Technology
24461,,S,Ramos-Onsins,"Plant and Animal Genomics Program, Centre for Research in Agricultural Genomics, Consejo Superior de Investigaciones Científicas (CSIC)-Institute of Agrifood Research and Technology-Autonomous University of Barcelona-UB, Bellaterra, Spain.",Spain,Consejo Superior de Investigaciones Científicas (CSIC)-Institute of Agrifood Research and Technology-Autonomous University of Barcelona-UB
24462,,KG,Alexiou,"Plant and Animal Genomics Program, Centre for Research in Agricultural Genomics, Consejo Superior de Investigaciones Científicas (CSIC)-Institute of Agrifood Research and Technology-Autonomous University of Barcelona-UB, Bellaterra, Spain.",Spain,Consejo Superior de Investigaciones Científicas (CSIC)-Institute of Agrifood Research and Technology-Autonomous University of Barcelona-UB
24463,,JM,Folch,"Animal and Food Science Department, Autonomous University of Barcelona, Bellaterra, Spain.",Spain,Autonomous University of Barcelona
24464,,R,Quintanilla,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology
24465,,M,Ballester,"Animal Breeding and Genetics Program, Institute of Agrifood Research and Technology, Caldes de Montbui, Spain.",Spain,Institute of Agrifood Research and Technology
24466,,D,Crespo-Piazuelo,"Animal Breeding and Genetics Program, IRTA, Torre Marimon, Caldes de Montbui (08140), Spain.",Spain,Unparsed
24467,,H,Acloque,"GABI, Université Paris-Saclay, INRAE, AgroParisTech, Jouy-en-Josas (78350), France.",France,Université Paris-Saclay
24468,,O,González-Rodríguez,"Animal Breeding and Genetics Program, IRTA, Torre Marimon, Caldes de Montbui (08140), Spain.",Spain,Unparsed
24469,,M,Mongellaz,"GABI, Université Paris-Saclay, INRAE, AgroParisTech, Jouy-en-Josas (78350), France.",France,Université Paris-Saclay
24470,,MJ,Mercat,"IFIP-Institut du porc and Alliance R&D, Le Rheu (35651), France.",France,IFIP-Institut du porc and Alliance R&D
24471,,MCAM,Bink,"Hendrix Genetics Research Technology & Services B.V., Boxmeer (5830 AC), The Netherlands.",The Netherlands,Unparsed
24472,,AE,Huisman,"Hypor B.V., Boxmeer (5830 AC), The Netherlands.",The Netherlands,Unparsed
24473,,Y,Ramayo-Caldas,"Animal Breeding and Genetics Program, IRTA, Torre Marimon, Caldes de Montbui (08140), Spain.",Spain,Unparsed
24474,,JP,Sánchez,"Animal Breeding and Genetics Program, IRTA, Torre Marimon, Caldes de Montbui (08140), Spain.",Spain,Unparsed
24475,,M,Ballester,"Animal Breeding and Genetics Program, IRTA, Torre Marimon, Caldes de Montbui (08140), Spain.",Spain,Unparsed
24476,,J,Valdés-Hernández,"Departament de Ciència Animal i dels Aliments, Facultat de Veterinària, Universitat Autònoma de Barcelona, Bellaterra, Spain. jesus.valdes@cragenomica.es.",Spain,Universitat Autònoma de Barcelona
24477,,JM,Folch,"Departament de Ciència Animal i dels Aliments, Facultat de Veterinària, Universitat Autònoma de Barcelona, Bellaterra, Spain.",Spain,Universitat Autònoma de Barcelona
24478,,D,Crespo-Piazuelo,"Departament de Genètica i Millora Animal, Institut de Recerca y Tecnologia Agraroalimentàries (IRTA), Caldes de Montbui, Spain.",Spain,Institut de Recerca y Tecnologia Agraroalimentàries (IRTA)
24479,,M,Passols,"Plant and Animal Genomics, Centre for Research in Agricultural Genomics (CRAG), CSIC-IRTA-UAB-UB, Campus UAB, Bellaterra, Spain.",Spain,Unparsed
24480,,C,Sebastià,"Departament de Ciència Animal i dels Aliments, Facultat de Veterinària, Universitat Autònoma de Barcelona, Bellaterra, Spain.",Spain,Universitat Autònoma de Barcelona
24481,,L,Criado-Mesas,"Plant and Animal Genomics, Centre for Research in Agricultural Genomics (CRAG), CSIC-IRTA-UAB-UB, Campus UAB, Bellaterra, Spain.",Spain,Unparsed
24482,,A,Castelló,"Departament de Ciència Animal i dels Aliments, Facultat de Veterinària, Universitat Autònoma de Barcelona, Bellaterra, Spain.",Spain,Universitat Autònoma de Barcelona
24483,,A,Sánchez,"Departament de Ciència Animal i dels Aliments, Facultat de Veterinària, Universitat Autònoma de Barcelona, Bellaterra, Spain.",Spain,Universitat Autònoma de Barcelona
24484,,Y,Ramayo-Caldas,"Departament de Genètica i Millora Animal, Institut de Recerca y Tecnologia Agraroalimentàries (IRTA), Caldes de Montbui, Spain. yuliaxis.ramayo@irta.cat.",Spain,Institut de Recerca y Tecnologia Agraroalimentàries (IRTA)
24485,,DJ,Vaca,"Institute of Medical Microbiology and Infection Control, Goethe University Frankfurt, Frankfurt am Main, Germany.",Germany,Goethe University Frankfurt
24486,,A,Thibau,"Institute of Medical Microbiology and Infection Control, Goethe University Frankfurt, Frankfurt am Main, Germany.",Germany,Goethe University Frankfurt
24487,,MS,Leisegang,"Institute for Cardiovascular Physiology, Goethe University Frankfurt, Frankfurt am Main, Germany.",Germany,Goethe University Frankfurt
24488,,J,Malmström,"Division of Infection Medicine, Lund Universitygrid.4514.4, Lund, Sweden.",Sweden,Lund Universitygrid.4514.4
24489,,D,Linke,"Department of Biosciences, University of Oslo, Oslo, Norway.",Norway,University of Oslo
24490,,JA,Eble,"Institute for Physiological Chemistry and Pathobiochemistry, University of Münster, Münster, Germany.",Germany,University of Münster
24491,,W,Ballhorn,"Institute of Medical Microbiology and Infection Control, Goethe University Frankfurt, Frankfurt am Main, Germany.",Germany,Goethe University Frankfurt
24492,,M,Schaller,"Department of Dermatology, Eberhard Karls-University of Tübingen, Tübingen, Germany.",Germany,Eberhard Karls-University of Tübingen
24493,,L,Happonen,"Division of Infection Medicine, Lund Universitygrid.4514.4, Lund, Sweden.",Sweden,Lund Universitygrid.4514.4
24494,,VAJ,Kempf,"Institute of Medical Microbiology and Infection Control, Goethe University Frankfurt, Frankfurt am Main, Germany.",Germany,Goethe University Frankfurt
24495,,A,Kowalski,"Department of Molecular Neurochemistry, Medical University of Lodz, Lodz, Poland.",Poland,Medical University of Lodz
24496,,C,Betzer,"Department of Biomedicine, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
24497,,ST,Larsen,"Danish Research Institute of Translational Neuroscience - DANDRITE, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
24498,,E,Gregersen,"Department of Biomedicine, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
24499,,EA,Newcombe,"REPIN and Structural Biology and NMR Laboratory, Department of Biology, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
24500,,MC,Bermejo,"Department Biochemistry and Molecular Biology and Genetics, IBMP, University of Extremadura, Badajoz, Spain.",Spain,University of Extremadura
24501,,VW,Bendtsen,"Danish Research Institute of Translational Neuroscience - DANDRITE, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
24502,,J,Diemer,"Theoretical Biophysics, Humboldt-Universität zu Berlin, Berlin, Germany.",Germany,Humboldt-Universität zu Berlin
24503,,CV,Ernstsen,"Department of Clinical Medicine, Aarhus University, Aarhus N, Denmark.",Denmark,Aarhus University
24504,,S,Jain,"Departments of Neurology and Physiology, University of California San Francisco, San Francisco, CA, USA.",USA,University of California San Francisco
24505,,AE,Bou,"Danish Research Institute of Translational Neuroscience - DANDRITE, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
24506,,AE,Langkilde,"Department of Drug Design and Pharmacology, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
24507,,LN,Nejsum,"Department of Clinical Medicine, Aarhus University, Aarhus N, Denmark.",Denmark,Aarhus University
24508,,E,Klipp,"Theoretical Biophysics, Humboldt-Universität zu Berlin, Berlin, Germany.",Germany,Humboldt-Universität zu Berlin
24509,,R,Edwards,"Departments of Neurology and Physiology, University of California San Francisco, San Francisco, CA, USA.",USA,University of California San Francisco
24510,,BB,Kragelund,"REPIN and Structural Biology and NMR Laboratory, Department of Biology, University of Copenhagen, Copenhagen, Denmark.",Denmark,University of Copenhagen
24511,,PH,Jensen,"Department of Biomedicine, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
24512,,P,Nissen,"Danish Research Institute of Translational Neuroscience - DANDRITE, Aarhus University, Aarhus, Denmark.",Denmark,Aarhus University
24513,,J,Treffon,"Institute of Hygiene, University Hospital Münster, 48149 Münster, Germany.",Germany,University Hospital Münster
24514,,SA,Fotiadis,"Institute of Medical Microbiology, University Hospital Münster, 48149 Münster, Germany.",Germany,University Hospital Münster
24515,,S,van Alen,"Business Unit Pain, Grünenthal GmbH, 52222 Stolberg, Germany.",Germany,Unparsed
24516,,K,Becker,"Friedrich Loeffler-Institute of Medical Microbiology, University Medicine Greifswald, 17475 Greifswald, Germany.",Germany,University Medicine Greifswald
24517,,BC,Kahl,"Institute of Medical Microbiology, University Hospital Münster, 48149 Münster, Germany.",Germany,University Hospital Münster
24518,,S,Ramachandra Rao,"Departments of Ophthalmology and Biochemistry and Neuroscience Graduate Program, Jacobs School of Medicine and Biomedical Sciences, State University of New York- University at Buffalo, Buffalo, NY, USA; Research Service, VA Western NY Healthcare System, Buffalo, NY, USA.",USA,State University of New York- University at Buffalo
24519,,SJ,Fliesler,"Departments of Ophthalmology and Biochemistry and Neuroscience Graduate Program, Jacobs School of Medicine and Biomedical Sciences, State University of New York- University at Buffalo, Buffalo, NY, USA; Research Service, VA Western NY Healthcare System, Buffalo, NY, USA. Electronic address: fliesler@buffalo.edu.",USA,State University of New York- University at Buffalo
24520,,I,Foessl,"Department of Internal Medicine, Division of Endocrinology and Diabetology, Endocrine Lab Platform, Medical University of Graz, Graz, Austria.",Austria,Medical University of Graz
24521,,JHD,Bassett,"Molecular Endocrinology Laboratory, Department of Metabolism, Digestion and Reproduction, Imperial College London, London, United Kingdom.",United Kingdom,Imperial College London
24522,,Å,Bjørnerem,"Norwegian Research Centre for Women's Health, Oslo University Hospital, Oslo, Norway.",Norway,Oslo University Hospital
24523,,B,Busse,"Department of Osteology and Biomechanics, University Medical Center, Hamburg-Eppendorf, Hamburg, Germany.",Germany,University Medical Center
24524,,Â,Calado,"Instituto de Medicina Molecular João Lobo Antunes, Faculdade de Medicina, Universidade de Lisboa, Centro Académico de Medicina de Lisboa, Lisboa, Portugal.",Portugal,Universidade de Lisboa
24525,,P,Chavassieux,"INSERM UMR 1033, University of Lyon, Lyon, France.",France,University of Lyon
24526,,M,Christou,"Department of Hygiene and Epidemiology, Medical School, University of Ioannina, Ioannina, Greece.",Greece,University of Ioannina
24527,,E,Douni,"Department of Biotechnology, Agricultural University of Athens, Athens, Greece.",Greece,Agricultural University of Athens
24528,,IAK,Fiedler,"Department of Osteology and Biomechanics, University Medical Center, Hamburg-Eppendorf, Hamburg, Germany.",Germany,University Medical Center
24529,,JE,Fonseca,"Rheumatology Department, Hospital de Santa Maria, Centro Hospitalar Universitário Lisboa Norte (CHULN), Lisbon Academic Medical Centre, Lisbon, Portugal.",Portugal,Centro Hospitalar Universitário Lisboa Norte (CHULN)
24530,,E,Hassler,"Division of Neuroradiology, Vascular and Interventional Radiology, Department of Radiology, Medical University Graz, Graz, Austria.",Austria,Medical University Graz
24531,,W,Högler,"Department of Paediatrics and Adolescent Medicine, Johannes Kepler University Linz, Linz, Austria.",Austria,Johannes Kepler University Linz
24532,,E,Kague,"The School of Physiology, Pharmacology and Neuroscience, Biomedical Sciences, University of Bristol, Bristol, United Kingdom.",United Kingdom,University of Bristol
24533,,D,Karasik,"Azrieli Faculty of Medicine, Bar-Ilan University, Ramat Gan, Israel.",Israel,Bar-Ilan University
24534,,P,Khashayar,"Center for Microsystems Technology, Imec and Ghent University, Ghent, Belgium.",Belgium,Imec and Ghent University
24535,,BL,Langdahl,"Department of Endocrinology and Internal Medicine, Aarhus University Hospital, Aarhus, Denmark.",Denmark,Aarhus University Hospital
24536,,VD,Leitch,"Innovative Manufacturing Cooperative Research Centre, Royal Melbourne Institute of Technology, School of Engineering, Carlton, VIC, Australia.",Australia,Royal Melbourne Institute of Technology
24537,,P,Lopes,"Department of Clinical Sciences, Lund University, Malmö, Sweden.",Sweden,Lund University
24538,,G,Markozannes,"Department of Hygiene and Epidemiology, Medical School, University of Ioannina, Ioannina, Greece.",Greece,University of Ioannina
24539,,FEA,McGuigan,"Department of Clinical Sciences, Lund University, Malmö, Sweden.",Sweden,Lund University
24540,,C,Medina-Gomez,"Department of Internal Medicine, Erasmus MC Rotterdam, Rotterdam, Netherlands.",Netherlands,Unparsed
24541,,E,Ntzani,"Department of Health Services, Policy and Practice, Center for Research Synthesis in Health, School of Public Health, Brown University, Providence, RI, United States.",United States,Brown University
24542,,L,Oei,"Centre for Bone and Arthritis Research, Institute of Medicine, Sahlgrenska Academy at University of Gothenburg, Gothenburg, Sweden.",Sweden,Sahlgrenska Academy at University of Gothenburg
24543,,C,Ohlsson,"Department of Drug Treatment, Sahlgrenska University Hospital, Gothenburg, Sweden.",Sweden,Sahlgrenska University Hospital
24544,,P,Szulc,"INSERM UMR 1033, University of Lyon, Lyon, France.",France,University of Lyon
24545,,JH,Tobias,"MRC Integrative Epidemiology Unit, Bristol Medical School, Bristol, University of Bristol, Bristol, United Kingdom.",United Kingdom,University of Bristol
24546,,K,Trajanoska,"Department of Internal Medicine, Erasmus MC Rotterdam, Rotterdam, Netherlands.",Netherlands,Unparsed
24547,,Ş,Tuzun,"Physical Medicine & Rehabilitation Department, Cerrahpasa Medical Faculty, Istanbul University-Cerrahpaşa, Istanbul, Turkey.",Turkey,Istanbul University-Cerrahpaşa
