Unnamed: 0,firstName,initials,lastName,affiliation,country,institute
5505,,A,Postel,"Institute of Virology, University of Veterinary Medicine Hannover, Bünteweg 17, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5506,,A,Galatius,"Marine Mammal Research, Department of Ecoscience, Aarhus University, Frederiksborgvej 399, 4000 Roskilde, Denmark.",Denmark,Aarhus University
5507,,LA,Kyhn,"Marine Mammal Research, Department of Ecoscience, Aarhus University, Frederiksborgvej 399, 4000 Roskilde, Denmark.",Denmark,Aarhus University
5508,,CB,Thøstesen,"Fisheries and Maritime Museum, Tarphagevej 2, 6710 Esbjerg, Denmark.",Denmark,Unparsed
5509,,S,Persson,"Swedish Museum of Natural History, Department of Environmental Research and Monitoring, 104 05 Stockholm, Sweden.",Sweden,Unparsed
5510,,U,Siebert,"Institute for Terrestrial and Aquatic Wildlife Research, University of Veterinary Medicine Hannover, Werftstr. 6, 25761 Büsum, Germany.",Germany,University of Veterinary Medicine Hannover
5511,,MT,Olsen,"Evolutionary Genomics Section, GLOBE, University of Copenhagen, Øster Farimagsgade 5, 1353 Copenhagen, Denmark.",Denmark,University of Copenhagen
5512,,P,Becher,"Institute of Virology, University of Veterinary Medicine Hannover, Bünteweg 17, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5513,,A,Su,"Department of Infectious Diseases, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5514,,M,Yan,"Department of Infectious Diseases, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5515,,S,Pavasutthipaisit,"Department of Pathology, Faculty of Veterinary Medicine, Mahanakorn University of Technology, Bangkok, Thailand.",Thailand,Mahanakorn University of Technology
5516,,KD,Wicke,"Institute of Zoology, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5517,,GA,Grassl,"Institute of Medical Microbiology and Hospital Epidemiology, Hannover Medical School and German Center for Infection Research (DZIF), Hannover, Germany.",Germany,Institute of Medical Microbiology and Hospital Epidemiology
5518,,A,Beineke,"Center for Systems Neuroscience, Hannover, Germany.",Germany,Unparsed
5519,,F,Felmy,"Institute of Zoology, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5520,,S,Schmidt,"Institute of Zoology, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5521,,KH,Esser,"Institute of Zoology, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5522,,P,Becher,"Department of Infectious Diseases, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5523,,G,Herrler,"Department of Infectious Diseases, Institute of Virology, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5524,,JB,Hinrichs,"Institute of Food Quality and Food Safety, University of Veterinary Medicine Hannover, 30173 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5525,,A,Kreitlow,"Institute of Food Quality and Food Safety, University of Veterinary Medicine Hannover, 30173 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5526,,M,Plötz,"Institute of Food Quality and Food Safety, University of Veterinary Medicine Hannover, 30173 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5527,,U,Schotte,"Department C Animal Health and Zoonoses, Central Institute of the Bundeswehr Medical Service Kiel, 24119 Kronshagen, Germany.",Germany,Central Institute of the Bundeswehr Medical Service Kiel
5528,,P,Becher,"Institute of Virology, University of Veterinary Medicine Hannover, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5529,,N,Gremmel,"Institute of Virology, University of Veterinary Medicine Hannover, 30559 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5530,,R,Stephan,"Vetsuisse Faculty, Institute for Food Safety and Hygiene, University of Zurich, 8057 Zurich, Switzerland.",Switzerland,University of Zurich
5531,,N,Kemper,"Institute for Animal Hygiene, Animal Welfare and Farm Animal Behaviors, University of Veterinary Medicine Hannover, 30173 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5532,,A,Abdulmawjood,"Institute of Food Quality and Food Safety, University of Veterinary Medicine Hannover, 30173 Hannover, Germany.",Germany,University of Veterinary Medicine Hannover
5533,,M,Alvarez-Rodriguez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5534,,C,Martinez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5535,,D,Wright,"Department of Physics, Chemistry and Biology, Faculty of Science and Engineering; Linköping University, SE-58183 Linköping, Sweden.",Sweden,Faculty of Science and Engineering; Linköping University
5536,,I,Barranco,"Biotechnology of Animal and Human Reproduction (TechnoSperm), Department of Biology, Institute of Food and Agricultural Technology, University of Girona, 17003 Girona, Spain.",Spain,University of Girona
5537,,J,Roca,"Department of Medicine and Animal Surgery, Faculty of Veterinary Medicine, International Campus for Higher Education and Research ""Campus Mare Nostrum"", University of Murcia, 30100 Murcia, Spain.",Spain,University of Murcia
5538,,H,Rodriguez-Martinez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5539,,I,Barranco,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5540,,L,Padilla,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5541,,CA,Martinez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5542,,M,Alvarez-Rodriguez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5543,,I,Parrilla,"Department of Medicine and Animal Surgery, Faculty of Veterinary Medicine, University of Murcia, E-30100 Murcia, Spain.",Spain,University of Murcia
5544,,X,Lucas,"Department of Medicine and Animal Surgery, Faculty of Veterinary Medicine, University of Murcia, E-30100 Murcia, Spain.",Spain,University of Murcia
5545,,G,Ferreira-Dias,"CIISA-Centre for Interdisciplinary Research in Animal Health, Faculty of Veterinary Medicine, University of Lisbon, 1300-477 Lisbon, Portugal.",Portugal,University of Lisbon
5546,,M,Yeste,"Biotechnology of Animal and Human Reproduction (TechnoSperm), Department of Biology, Institute of Food and Agricultural Technology, University of Girona, E-17003 Girona, Spain.",Spain,University of Girona
5547,,H,Rodriguez-Martinez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5548,,J,Roca,"Department of Medicine and Animal Surgery, Faculty of Veterinary Medicine, University of Murcia, E-30100 Murcia, Spain.",Spain,University of Murcia
5549,,CA,Martínez,"Department of Biomedical and Clinical Sciences, Faculty of Medicine and Health Sciences, Institutionen för biomedicinska och kliniska vetenskaper (BKV), BKH/Obstetrics and Gynaecology, Linköping University, Linköping, Sweden.",Sweden,Linköping University
5550,,J,Roca,"Department of Medicine and Animal Surgery, Faculty of Veterinary Medicine, International Excellence Campus for Higher Education and Research ""Campus Mare Nostrum"", University of Murcia, Murcia, Spain.",Spain,University of Murcia
5551,,I,Barranco,"Department of Veterinary Medical Sciences, University of Bologna, Bologna, Italy.",Italy,University of Bologna
5552,,CA,Martinez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5553,,J,Roca,"Department of Medicine and Animal Surgery, Faculty of Veterinary Medicine, University of Murcia, 30100 Murcia, Spain.",Spain,University of Murcia
5554,,M,Alvarez-Rodriguez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5555,,H,Rodriguez-Martinez,"Department of Biomedical & Clinical Sciences (BKV), BKH/Obstetrics & Gynaecology, Faculty of Medicine and Health Sciences, Linköping University, SE-58185 Linköping, Sweden.",Sweden,Linköping University
5556,,S,Hosseini,"Center for Integrated Breeding Research (CiBreed), University of Göttingen, 37075 Göttingen, Germany.",Germany,University of Göttingen
5557,,AO,Schmitt,"Breeding Informatics Group, Department of Animal Sciences, University of Göttingen, 37075 Göttingen, Germany.",Germany,University of Göttingen
5558,,J,Tetens,"Center for Integrated Breeding Research (CiBreed), University of Göttingen, 37075 Göttingen, Germany.",Germany,University of Göttingen
5559,,B,Brenig,"Center for Integrated Breeding Research (CiBreed), University of Göttingen, 37075 Göttingen, Germany.",Germany,University of Göttingen
5560,,H,Simianer,"Animal Breeding and Genetics Group, Department of Animal Sciences, University of Göttingen, 37075 Göttingen, Germany.",Germany,University of Göttingen
5561,,AR,Sharifi,"Animal Breeding and Genetics Group, Department of Animal Sciences, University of Göttingen, 37075 Göttingen, Germany.",Germany,University of Göttingen
5562,,M,Gültas,"Faculty of Agriculture, South Westphalia University of Applied Sciences, 59494 Soest, Germany.",Germany,South Westphalia University of Applied Sciences
5563,,A,Al Halawani,"School of Life and Environmental Sciences, The University of Sydney, Camperdown, NSW 2006, Australia.",Australia,The University of Sydney
5564,,SM,Mithieux,"School of Life and Environmental Sciences, The University of Sydney, Camperdown, NSW 2006, Australia.",Australia,The University of Sydney
5565,,GC,Yeo,"School of Life and Environmental Sciences, The University of Sydney, Camperdown, NSW 2006, Australia.",Australia,The University of Sydney
5566,,E,Hosseini-Beheshti,"Sydney Nano Institute, The University of Sydney, Camperdown, NSW 2006, Australia.",Australia,The University of Sydney
5567,,AS,Weiss,"Sydney Nano Institute, The University of Sydney, Camperdown, NSW 2006, Australia.",Australia,The University of Sydney
5568,,P,Yuste-Checa,"Aligning Science Across Parkinson's (ASAP) Collaborative Research Network, Chevy Chase, MD, USA.",USA,Unparsed
5569,,VA,Trinkaus,"Munich Cluster for Systems Neurology (SyNergy), Munich, Germany.",Germany,Unparsed
5570,,I,Riera-Tur,"Molecular Neurodegeneration Group, Max Planck Institute of Neurobiology, Martinsried, Germany.",Germany,Max Planck Institute of Neurobiology
5571,,R,Imamoglu,"Department of Cellular Biochemistry, Max Planck Institute of Biochemistry, Martinsried, Germany.",Germany,Max Planck Institute of Biochemistry
5572,,TF,Schaller,"Institute for Molecular Medicine, University Medical Center of the Johannes Gutenberg-University Mainz, Mainz, Germany.",Germany,University Medical Center of the Johannes Gutenberg-University Mainz
5573,,H,Wang,"Department of Cellular Biochemistry, Max Planck Institute of Biochemistry, Martinsried, Germany.",Germany,Max Planck Institute of Biochemistry
5574,,I,Dudanova,"Molecular Neurodegeneration Group, Max Planck Institute of Neurobiology, Martinsried, Germany.",Germany,Max Planck Institute of Neurobiology
5575,,MS,Hipp,"School of Medicine and Health Sciences, Carl von Ossietzky University Oldenburg, Oldenburg, Germany.",Germany,Carl von Ossietzky University Oldenburg
5576,,A,Bracher,"Department of Cellular Biochemistry, Max Planck Institute of Biochemistry, Martinsried, Germany.",Germany,Max Planck Institute of Biochemistry
5577,,FU,Hartl,"Munich Cluster for Systems Neurology (SyNergy), Munich, Germany. uhartl@biochem.mpg.de.",Germany,Unparsed
5578,,A,Kröll-Hermi,"Karlsruhe Institute of Technology (KIT), Institut für Biologische und Chemische Systeme (IBCS, BIP), Eggenstein-Leopoldshafen, Germany.",Germany,Karlsruhe Institute of Technology (KIT)
5579,,F,Ebstein,"Institut für Medizinische Biochemie und Molekularbiologie (IMBM), Universitätsmedizin Greifswald, Greifswald, Germany.",Germany,Universitätsmedizin Greifswald
5580,,C,Stoetzel,"Laboratoire de Génétique Médicale, INSERM, UMRS_1112, Institut de Génétique Médicale d'Alsace (IGMA), Université de Strasbourg, Faculté de médecine de Strasbourg, Strasbourg, France.",France,Université de Strasbourg
5581,,V,Geoffroy,"Laboratoire de Génétique Médicale, INSERM, UMRS_1112, Institut de Génétique Médicale d'Alsace (IGMA), Université de Strasbourg, Faculté de médecine de Strasbourg, Strasbourg, France.",France,Université de Strasbourg
5582,,E,Schaefer,"Service de Génétique Médicale, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5583,,S,Scheidecker,"Laboratoires de Diagnostic Génétique, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5584,,S,Bär,"Laboratoire de Génétique Moléculaire, Génomique, Microbiologie (GMGM), UMR7156, Centre National de Recherche Scientifique (CNRS), Université de Strasbourg, Strasbourg, France.",France,Université de Strasbourg
5585,,M,Takamiya,"Karlsruhe Institute of Technology (KIT), Institut für Biologische und Chemische Systeme (IBCS, BIP), Eggenstein-Leopoldshafen, Germany.",Germany,Karlsruhe Institute of Technology (KIT)
5586,,K,Kawakami,"Department of Genetics, SOKENDAI (The Graduate University for Advanced Studies), Mishima, Japan.",Japan,SOKENDAI (The Graduate University for Advanced Studies)
5587,,BA,Zieba,"Institut für Medizinische Biochemie und Molekularbiologie (IMBM), Universitätsmedizin Greifswald, Greifswald, Germany.",Germany,Universitätsmedizin Greifswald
5588,,F,Studer,"Filière SENSGENE, Centre de Référence pour les affections rares en génétique ophtalmologique, CARGO, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5589,,V,Pelletier,"Filière SENSGENE, Centre de Référence pour les affections rares en génétique ophtalmologique, CARGO, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5590,,C,Eyermann,"Service de chirurgie ORL, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5591,,C,Speeg-Schatz,"Department of Ophthalmology, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5592,,V,Laugel,"Service de Pédiatrie, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5593,,D,Lipsker,"Faculté de Médecine, Hôpitaux Universitaires, Université de Strasbourg et Clinique Dermatologique, Strasbourg, France.",France,Hôpitaux Universitaires
5594,,F,Sandron,"Centre National de Recherche en Génomique Humaine (CNRGH), Institut de Biologie François Jacob, CEA, Université Paris-Saclay, Evry, France.",France,Université Paris-Saclay
5595,,S,McGinn,"Centre National de Recherche en Génomique Humaine (CNRGH), Institut de Biologie François Jacob, CEA, Université Paris-Saclay, Evry, France.",France,Université Paris-Saclay
5596,,A,Boland,"Centre National de Recherche en Génomique Humaine (CNRGH), Institut de Biologie François Jacob, CEA, Université Paris-Saclay, Evry, France.",France,Université Paris-Saclay
5597,,JF,Deleuze,"Centre d'études du polymorphisme humain-Fondation Jean Dausset, Paris, France.",France,Unparsed
5598,,L,Kuhn,"CNRS FRC1589, Institut de Biologie Moléculaire et Cellulaire (IBMC), Plateforme Protéomique Strasbourg-Esplanade, Strasbourg, France.",France,Institut de Biologie Moléculaire et Cellulaire (IBMC)
5599,,J,Chicher,"CNRS FRC1589, Institut de Biologie Moléculaire et Cellulaire (IBMC), Plateforme Protéomique Strasbourg-Esplanade, Strasbourg, France.",France,Institut de Biologie Moléculaire et Cellulaire (IBMC)
5600,,P,Hammann,"CNRS FRC1589, Institut de Biologie Moléculaire et Cellulaire (IBMC), Plateforme Protéomique Strasbourg-Esplanade, Strasbourg, France.",France,Institut de Biologie Moléculaire et Cellulaire (IBMC)
5601,,S,Friant,"Laboratoire de Génétique Moléculaire, Génomique, Microbiologie (GMGM), UMR7156, Centre National de Recherche Scientifique (CNRS), Université de Strasbourg, Strasbourg, France.",France,Université de Strasbourg
5602,,C,Etard,"Karlsruhe Institute of Technology (KIT), Institut für Biologische und Chemische Systeme (IBCS, BIP), Eggenstein-Leopoldshafen, Germany.",Germany,Karlsruhe Institute of Technology (KIT)
5603,,E,Krüger,"Institut für Medizinische Biochemie und Molekularbiologie (IMBM), Universitätsmedizin Greifswald, Greifswald, Germany.",Germany,Universitätsmedizin Greifswald
5604,,J,Muller,"Laboratoires de Diagnostic Génétique, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5605,,U,Strähle,"Karlsruhe Institute of Technology (KIT), Institut für Biologische und Chemische Systeme (IBCS, BIP), Eggenstein-Leopoldshafen, Germany.",Germany,Karlsruhe Institute of Technology (KIT)
5606,,H,Dollfus,"Filière SENSGENE, Centre de Référence pour les affections rares en génétique ophtalmologique, CARGO, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5607,,CN,Castro,"Institute for Immunodeficiency, Center for Chronic Immunodeficiency, Medical Center-University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg, Germany.",Germany,Medical Center-University of Freiburg
5608,,M,Rosenzwajg,"Sorbonne Université, Institut National de la Santé et de la Recherche Médicale UMR_S 959, Immunology-Immunopathology-Immunotherapy (i3), Paris, France.",France,Sorbonne Université
5609,,R,Carapito,"Service d'Immunologie Biologique, Plateau Technique de Biologie, Pôle de Biologie, Nouvel Hôpital Civil, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5610,,M,Shahrooei,"Department of Microbiology and Immunology, University of Leuven, Leuven, Belgium.",Belgium,University of Leuven
5611,,M,Konantz,"University of Basel and University Hospital Basel, Department of Biomedicine, Basel, Switzerland.",Switzerland,University of Basel and University Hospital Basel
5612,,A,Khan,"King Abdullah International Medical Research Center, Riyadh, Saudi Arabia.",Saudi Arabia,Unparsed
5613,,Z,Miao,"Shanghai Fourth People's Hospital Affiliated to Tongji University School of Medicine, Shanghai, Hongkou, China.",China,Shanghai Fourth People's Hospital Affiliated to Tongji University School of Medicine
5614,,M,Groß,"Institute for Immunodeficiency, Center for Chronic Immunodeficiency, Medical Center-University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg, Germany.",Germany,Medical Center-University of Freiburg
5615,,T,Tranchant,"Laboratoire d'ImmunoRhumatologie Moléculaire, Plateforme GENOMAX, Institut National de la Santé et de la Recherche Médicale UMR_S 1109, Faculté de Médecine, Fédération Hospitalo-Universitaire OMICARE, Fédération de Médecine Translationnelle de Strasbourg, Laboratory of Excellence TRANSPLANTEX, Université de Strasbourg, Strasbourg, France.",France,Fédération Hospitalo-Universitaire OMICARE
5616,,M,Radosavljevic,"Service d'Immunologie Biologique, Plateau Technique de Biologie, Pôle de Biologie, Nouvel Hôpital Civil, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5617,,N,Paul,"Laboratoire d'ImmunoRhumatologie Moléculaire, Plateforme GENOMAX, Institut National de la Santé et de la Recherche Médicale UMR_S 1109, Faculté de Médecine, Fédération Hospitalo-Universitaire OMICARE, Fédération de Médecine Translationnelle de Strasbourg, Laboratory of Excellence TRANSPLANTEX, Université de Strasbourg, Strasbourg, France.",France,Fédération Hospitalo-Universitaire OMICARE
5618,,T,Stemmelen,"Laboratoire d'ImmunoRhumatologie Moléculaire, Plateforme GENOMAX, Institut National de la Santé et de la Recherche Médicale UMR_S 1109, Faculté de Médecine, Fédération Hospitalo-Universitaire OMICARE, Fédération de Médecine Translationnelle de Strasbourg, Laboratory of Excellence TRANSPLANTEX, Université de Strasbourg, Strasbourg, France.",France,Fédération Hospitalo-Universitaire OMICARE
5619,,F,Pitoiset,"Sorbonne Université, Institut National de la Santé et de la Recherche Médicale UMR_S 959, Immunology-Immunopathology-Immunotherapy (i3), Paris, France.",France,Sorbonne Université
5620,,A,Hirschler,"Laboratoire de Spectrométrie de Masse Bio-Organique, Institut Pluridisciplinaire Hubert Curien, UMR 7178, Université de Strasbourg, Centre National de la Recherche Scientifique, Strasbourg, France.",France,Université de Strasbourg
5621,,B,Nespola,"Service d'Immunologie Biologique, Plateau Technique de Biologie, Pôle de Biologie, Nouvel Hôpital Civil, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5622,,A,Molitor,"Laboratoire d'ImmunoRhumatologie Moléculaire, Plateforme GENOMAX, Institut National de la Santé et de la Recherche Médicale UMR_S 1109, Faculté de Médecine, Fédération Hospitalo-Universitaire OMICARE, Fédération de Médecine Translationnelle de Strasbourg, Laboratory of Excellence TRANSPLANTEX, Université de Strasbourg, Strasbourg, France.",France,Fédération Hospitalo-Universitaire OMICARE
5623,,V,Rolli,"Service d'Immunologie Biologique, Plateau Technique de Biologie, Pôle de Biologie, Nouvel Hôpital Civil, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5624,,A,Pichot,"Laboratoire d'ImmunoRhumatologie Moléculaire, Plateforme GENOMAX, Institut National de la Santé et de la Recherche Médicale UMR_S 1109, Faculté de Médecine, Fédération Hospitalo-Universitaire OMICARE, Fédération de Médecine Translationnelle de Strasbourg, Laboratory of Excellence TRANSPLANTEX, Université de Strasbourg, Strasbourg, France.",France,Fédération Hospitalo-Universitaire OMICARE
5625,,LE,Faletti,"Department of Pediatrics and Adolescent Medicine, Medical Center-University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg, Germany.",Germany,Medical Center-University of Freiburg
5626,,B,Rinaldi,"Laboratoire de Génétique Moléculaire, Génomique, Microbiologie, UMR7156/Université de Strasbourg, Centre National de la Recherche Scientifique, Strasbourg, France.",France,UMR7156/Université de Strasbourg
5627,,S,Friant,"Laboratoire de Génétique Moléculaire, Génomique, Microbiologie, UMR7156/Université de Strasbourg, Centre National de la Recherche Scientifique, Strasbourg, France.",France,UMR7156/Université de Strasbourg
5628,,M,Mednikov,"Integrated BioTherapeutics, Inc., Rockville, MD.",MD,Unparsed
5629,,H,Karauzum,"Integrated BioTherapeutics, Inc., Rockville, MD.",MD,Unparsed
5630,,MJ,Aman,"Integrated BioTherapeutics, Inc., Rockville, MD.",MD,Unparsed
5631,,C,Carapito,"Laboratoire de Spectrométrie de Masse Bio-Organique, Institut Pluridisciplinaire Hubert Curien, UMR 7178, Université de Strasbourg, Centre National de la Recherche Scientifique, Strasbourg, France.",France,Université de Strasbourg
5632,,C,Lengerke,"University of Basel and University Hospital Basel, Department of Biomedicine, Basel, Switzerland.",Switzerland,University of Basel and University Hospital Basel
5633,,V,Ziaee,"Department of Pediatrics, Tehran University of Medical Sciences, Tehran, Iran.",Iran,Tehran University of Medical Sciences
5634,,W,Eyaid,"King Abdullah International Medical Research Center, Riyadh, Saudi Arabia.",Saudi Arabia,Unparsed
5635,,S,Ehl,"Department of Pediatrics and Adolescent Medicine, Medical Center-University of Freiburg, Faculty of Medicine, University of Freiburg, Freiburg, Germany.",Germany,Medical Center-University of Freiburg
5636,,F,Alroqi,"King Abdullah International Medical Research Center, Riyadh, Saudi Arabia.",Saudi Arabia,Unparsed
5637,,N,Parvaneh,"Research Center for Immunodeficiencies, Tehran University of Medical Sciences, Tehran, Iran.",Iran,Tehran University of Medical Sciences
5638,,S,Bahram,"Service d'Immunologie Biologique, Plateau Technique de Biologie, Pôle de Biologie, Nouvel Hôpital Civil, Hôpitaux Universitaires de Strasbourg, Strasbourg, France.",France,Hôpitaux Universitaires de Strasbourg
5639,,JJ,Xu,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5640,,F,Gao,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5641,,JQ,Wu,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5642,,H,Zheng,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5643,,W,Tong,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5644,,XF,Cheng,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5645,,Y,Liu,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5646,,H,Zhu,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5647,,X,Fu,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5648,,Y,Jiang,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5649,,L,Li,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5650,,N,Kong,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5651,,G,Li,"Jiangsu Co-innovation Center for the Prevention and Control of Important Animal Infectious Disease and Zoonoses, Yangzhou University, Yangzhou, China.",China,Yangzhou University
5652,,G,Tong,"Jiangsu Co-innovation Center for the Prevention and Control of Important Animal Infectious Disease and Zoonoses, Yangzhou University, Yangzhou, China.",China,Yangzhou University
5653,,H,Zhai,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5654,,W,Qin,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5655,,S,Dong,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5656,,X,Yang,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5657,,X,Zhai,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5658,,W,Tong,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5659,,C,Liu,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5660,,H,Zheng,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5661,,H,Yu,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China.",China,Shanghai Veterinary Research Institute
5662,,N,Kong,"Shanghai Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Shanghai, China; Jiangsu Co-innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonoses, Yangzhou University, Yangzhou, China. Electronic address: kongning@shvri.ac.cn.",China,Yangzhou University
