keyword,pubmedId,author_name,affiliation,institute,address
Chitin,36971450,Pawaskar GM,"Department of Biotechnology, Manipal Institute of Technology, Manipal Academy of Higher Education (MAHE).",Manipal Institute of Technology,"Architecture Building, MIT Inside Rd, Eshwar Nagar, Manipal, Karnataka 576104, India"
Chitin,36971450,Raval R,"Department of Biotechnology, Manipal Institute of Technology, Manipal Academy of Higher Education (MAHE); ritu.raval@manipal.edu.",Manipal Institute of Technology,"Architecture Building, MIT Inside Rd, Eshwar Nagar, Manipal, Karnataka 576104, India"
Chitin,36971450,Selvaraj S,"Department of Biotechnology, Manipal Institute of Technology, Manipal Academy of Higher Education (MAHE); subbalaxmi.s@manipal.edu.",Manipal Institute of Technology,"Architecture Building, MIT Inside Rd, Eshwar Nagar, Manipal, Karnataka 576104, India"
Chitin,31685194,Liu X,"Research Institute of Applied Biology, Shanxi University, Taiyuan, Shanxi 030006, China.",Shanxi University,"China, Tai Yuan Shi, Xiao Dian Qu, Shanxi RoadRH5C+V2P 邮政编码: 030006"
Chitin,31685194,Cooper AMW,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"Manhattan, KS 66502, USA"
Chitin,31685194,Yu Z,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"Manhattan, KS 66502, USA"
Chitin,31685194,Silver K,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"Manhattan, KS 66502, USA"
Chitin,31685194,Zhang J,"Research Institute of Applied Biology, Shanxi University, Taiyuan, Shanxi 030006, China. Electronic address: zjz@sxu.edu.cn.",Shanxi University,"China, Tai Yuan Shi, Xiao Dian Qu, Shanxi RoadRH5C+V2P 邮政编码: 030006"
Chitin,31685194,Zhu KY,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA. Electronic address: kzhu@ksu.edu.",Kansas State University,"Manhattan, KS 66502, USA"
Chitin,31134096,Amarsaikhan N,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Stolz DJ,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Wilcox A,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Sands EM,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Tsoggerel A,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Gravely H,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Templeton SP,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,33720135,Berrington B,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,Alley K,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,33720135,Bosch K,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,Thomas K,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,Hailer K,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"Butte, MT 59701, USA"
Chitin,33720135,Prieto-Centurion D,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,35222488,Hao G,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,Tiley H,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,McCormick S,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,36888604,Bhattacharya S,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,Maupin AJ,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,Schlosser AG,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense, Denmark"
Chitin,36888604,Füchtbauer EM,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Nørrebrogade 44, 8000 Aarhus, Denmark"
Chitin,36888604,Gloria YC,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"Eberhard Karls University of Tübingen, Auf d. Morgenstelle 15/3.008, 72076 Tübingen, Germany"
Chitin,36888604,Holmskov U,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Campusvej 55, 5230 Odense, Denmark"
Chitin,36888604,Moeller JB,"Danish Institute for Advanced Study, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Fioniavej 34, 5230 Odense, Denmark"
Chitin,36888604,Templeton SP,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Mannoprotein,37525429,Hajhosseini A,"Science and Research Branch, Islamic Azad University, Tehran, Iran.",Islamic Azad University,"استان تهران تهران ایران، تهران بزرگ، حصارک، بلوار دانشگاه،، Ferdos Blvd, Iran"
Mannoprotein,37525429,Sharifan A,"Food Science and Technology, Science and Research Branch, Islamic Azad University, Tehran, Iran.",Islamic Azad University,"Tehran Province, Tehran, District 5, N Iran Zamin St, Q85C+56P, Iran"
Mannoprotein,37525429,Eftekhari Z,"Biotechnology Department, Pasteur Institute of Iran, Tehran, Iran.",Pasteur Institute of Iran,"P93X+M4C, Tehran, Tehran Province, Iran"
Mannoprotein,37525429,Alavi A,"Biotechnology Department, Pasteur Institute of Iran, Tehran, Iran.",Pasteur Institute of Iran,"P93X+M4C, Tehran, Tehran Province, Iran"
Mannoprotein,37525429,Doroud D,"Biotechnology Department, Pasteur Institute of Iran, Tehran, Iran.",Pasteur Institute of Iran,"P93X+M4C, Tehran, Tehran Province, Iran"
Mannoprotein,30994368,Hasim S,"Department of Entomology & Plant Pathology, Auburn University, Auburn, AL 36849, USA.",Auburn University,"Auburn, AL 36849, USA"
Mannoprotein,30994368,Coleman JJ,"Department of Entomology & Plant Pathology, Auburn University, Auburn, AL 36849, USA.",Auburn University,"Auburn, AL 36849, USA"
Mannoprotein,35072856,Nguyen TT,"Institute of Natural Products Chemistry, Vietnam Academy of Science and Technology, Hanoi, Vietnam. nguyenthu1712@gmail.com.",Institute of Natural Products Chemistry,"Ring Rd, Irvine, CA 92617, USA"
Mannoprotein,35072856,Tran TTT,"Institute of Natural Products Chemistry, Vietnam Academy of Science and Technology, Hanoi, Vietnam.",Institute of Natural Products Chemistry,"2 Phạm Ngũ Lão, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, Vietnam"
Mannoprotein,31505886,Bindon KA,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. keren.bindon@awri.com.au.",The Australian Wine Research Institute,"Hartley Grove, Urrbrae SA 5064, Australia"
Mannoprotein,31505886,Kassara S,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. stella.kassara@awri.com.au.",The Australian Wine Research Institute,"Hartley Grove, Urrbrae SA 5064, Australia"
Mannoprotein,31505886,Solomon M,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. mark.solomon@awri.com.au.",The Australian Wine Research Institute,"Hartley Grove, Urrbrae SA 5064, Australia"
Mannoprotein,31505886,Bartel C,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. caroline.bartel@awri.com.au.",The Australian Wine Research Institute,"Hartley Grove, Urrbrae SA 5064, Australia"
Mannoprotein,31505886,Barker A,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. alice.barker44@gmail.com.",The Australian Wine Research Institute,"Hartley Grove, Urrbrae SA 5064, Australia"
Mannoprotein,31505886,Curtin C,"Department of Food Science and Technology, Oregon State University, 232B Wiegand Hall, Corvallis, OR 97331, USA. christopher.curtin@oregonstate.edu.",Oregon State University,"100 Wiegand Hall, 3051 SW Campus Way, Corvallis, OR 97331, USA"
Mannoprotein,35078005,Kwak S,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: srkwak84@gmail.com.",University of Illinois at Urbana-Champaign,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Mannoprotein,35078005,Robinson SJ,"Beckman Institute for Advanced Science & Technology, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: sjrobin@illinois.edu.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Mannoprotein,35078005,Lee JW,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: jlee762@illinois.edu.",University of Illinois at Urbana-Champaign,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Mannoprotein,35078005,Lim H,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801. Electronic address: hlim34@illinois.edu.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Mannoprotein,35078005,Wallace CL,"Beckman Institute for Advanced Science & Technology, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: ctopha2@illinois.edu.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Mannoprotein,35078005,Jin YS,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: ysjin@illinois.edu.",University of Illinois at Urbana-Champaign,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Mannoprotein,31187991,Sommer S,"Viticulture and Enology Research Center , California State University , 2360 East Barstow Avenue , Fresno , California 93740 , United States.",California State University ,"2703 E Barstow Ave M/S JC 133, Fresno, CA 93740, USA"
Mannoprotein,31187991,Weber F,"Department of Nutritional and Food Sciences, Chair of Molecular Food Technology , University of Bonn , Bonn , Germany.",University of Bonn ,"Allgemeines Verfügungszentrum I, Endenicher Allee 11-13/1.037, 53115 Bonn, Germany"
Mannoprotein,31187991,Harbertson JF,"Viticulture and Enology Program, Wine Science Center , Washington State University , Richland , Washington 99354 , United States.",Washington State University ,"University Dr, Richland, WA 99354, USA"
α-Glucan,29551572,Ray SC,"Ohio State University, Columbus, OH, 43210, USA. Electronic address: ray.550@osu.edu.",Ohio State University,"Northwood-High Bldg, 2231 N High St #200, Columbus, OH 43201, USA"
α-Glucan,29551572,Rappleye CA,"Ohio State University, Columbus, OH, 43210, USA. Electronic address: rappleye.1@osu.edu.",Ohio State University,"Northwood-High Bldg, 2231 N High St #200, Columbus, OH 43201, USA"
α-Glucan,36448710,Li J,"Department of Chemistry, Wayne State University 5101 Cass Avenue, Detroit, Michigan 48202, United States.",Wayne State University 5101 Cass Avenue,"5101 Cass Ave, Detroit, MI 48202, USA"
α-Glucan,36448710,Nguyen HM,"Department of Chemistry, Wayne State University 5101 Cass Avenue, Detroit, Michigan 48202, United States.",Wayne State University 5101 Cass Avenue,"5101 Cass Ave, Detroit, MI 48202, USA"
α-Glucan,32825708,Evans KO,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"Irvine, CA 92697, USA"
α-Glucan,32825708,Skory C,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"Irvine, CA 92697, USA"
α-Glucan,32825708,Compton DL,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"Irvine, CA 92697, USA"
α-Glucan,32825708,Cormier R,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"Irvine, CA 92697, USA"
α-Glucan,32825708,Côté GL,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"Irvine, CA 92697, USA"
α-Glucan,32825708,Kim S,"Plant Polymer Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N. University Street, Peoria, IL 61604, USA.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,32825708,Appell M,"Mycotoxin Prevention and Applied Microbiology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N. University Street, Peoria, IL 61604, USA.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,38020725,Evans KO,"USDA, Agricultural Research Service, National Center of Agricultural Utilization Research, Renewable Product Technology Research Unit, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,38020725,Compton DL,"USDA, Agricultural Research Service, National Center of Agricultural Utilization Research, Renewable Product Technology Research Unit, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,38020725,Skory CD,"USDA, Agricultural Research Service, National Center of Agricultural Utilization Research, Renewable Product Technology Research Unit, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,38020725,Appell M,"Mycotoxin Prevention and Applied Microbiology Research, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,36456471,Uemura MT,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Suh ER,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Robinson JL,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Brunden KR,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Grossman M,"Penn Frontotemporal Degeneration Center, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"South Pavilion, 3400 Civic Center Blvd 2nd Floor, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Irwin DJ,"Penn Digital Neuropathology Laboratory, Department of Neurology, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"South Pavilion, 3400 Civic Center Blvd 2nd Floor, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Lee VM,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Trojanowski JQ,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Lee EB,"Translational Neuropathology Research Laboratory, Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"125 S 31st St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Van Deerlin VM,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
GPI-Anchored Proteins,36294667,Liston SD,"Department of Molecular Genetics, University of Toronto, Toronto, ON M5G 1M1, Canada.",University of Toronto,"Medical Science Building, 1 King's College Cir Room 4386, Toronto, ON M5S 1A8, Canada"
GPI-Anchored Proteins,36294667,Whitesell L,"Department of Molecular Genetics, University of Toronto, Toronto, ON M5G 1M1, Canada.",University of Toronto,"Medical Science Building, 1 King's College Cir Room 4386, Toronto, ON M5S 1A8, Canada"
GPI-Anchored Proteins,36294667,Kapoor M,"Pfizer Inc., San Diego, CA 92121, USA.",Unparsed,"10555 Science Center Dr, San Diego, CA 92121, USA"
GPI-Anchored Proteins,36294667,Shaw KJ,"Hearts Consulting Group, LLC, Poway, CA 92064, USA.",Unparsed,"13332 Via Stephen, Poway, CA 92064, USA"
GPI-Anchored Proteins,36294667,Cowen LE,"Department of Molecular Genetics, University of Toronto, Toronto, ON M5G 1M1, Canada.",University of Toronto,"Medical Science Building, 1 King's College Cir Room 4386, Toronto, ON M5S 1A8, Canada"
GPI-Anchored Proteins,35427801,Tavares CS,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
GPI-Anchored Proteins,35427801,Mishra R,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
GPI-Anchored Proteins,35427801,Ghobrial PN,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
GPI-Anchored Proteins,35427801,Bonning BC,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA. Electronic address: bbonning@ufl.edu.",University of Florida,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
GPI-Anchored Proteins,32844210,Rikitake M,"Department of Systems Life Sciences, Kyushu University Graduate School, Fukuoka 819-0395, Japan.",Kyushu University Graduate School,"744 Motooka, Nishi Ward, Fukuoka, 819-0395, Japan"
GPI-Anchored Proteins,32844210,Matsuda A,"Department of Systems Life Sciences, Kyushu University Graduate School, Fukuoka 819-0395, Japan.",Kyushu University Graduate School,"744 Motooka, Nishi Ward, Fukuoka, 819-0395, Japan"
GPI-Anchored Proteins,32844210,Murata D,"Department of Cell Biology, Johns Hopkins University School of Medicine, 725 N. Wolfe Street, 113 Hunterian, Baltimore, MD 21205, USA.",Johns Hopkins University School of Medicine,"Church Professional Office Building, 98 N Broadway #300, Baltimore, MD 21231, USA"
GPI-Anchored Proteins,32844210,Dejima K,"Department of Physiology, Tokyo Women's Medical University School of Medicine, Tokyo 162-8666, Japan.",Tokyo Women's Medical University School of Medicine,"8-1 Kawadachō, Shinjuku City, Tokyo 162-8666, Japan"
GPI-Anchored Proteins,32844210,Nomura KH,"Department of Biology, Kyushu University, Fukuoka 819-0395, Japan.",Kyushu University,"3-chōme-1-1 Maidashi, Higashi Ward, Fukuoka, 812-8582, Japan"
GPI-Anchored Proteins,32844210,Mitani S,"Department of Physiology, Tokyo Women's Medical University School of Medicine, Tokyo 162-8666, Japan.",Tokyo Women's Medical University School of Medicine,"8-1 Kawadachō, Shinjuku City, Tokyo 162-8666, Japan"
GPI-Anchored Proteins,32844210,Nomura K,"Department of Medical Biochemistry, Kurume University School of Medicine, 67 Asahi-machi, Kurume, Fukuoka 830-0011, Japan.",Kurume University School of Medicine,"155-1 Kokubumachi, Kurume, Fukuoka 839-0863, Japan"
GPI-Anchored Proteins,33715494,Chandra PK,"Department of Pharmacology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Cikic S,"Department of Pharmacology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Baddoo MC,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Rutkai I,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Guidry JJ,"Tulane Brain Institute, Tulane University, New Orleans, LA, USA.",Tulane University,"1415 Tulane Ave Suite 501, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Flemington EK,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Katakam PV,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Busija DW,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,35867835,Saha S,"Cardiovascular Research Institute, University of California, San Francisco, CA 94158.",University of California,"555 Mission Bay Boulevard South, San Francisco, CA 94158, USA"
GPI-Anchored Proteins,35867835,Das A,"Department of Physics and Center for Theoretical Biological Physics, Northeastern University, Boston, MA 02115.",Northeastern University,"Dana Research Center, 100 Forsyth St #111, Boston, MA 02115, USA"
GPI-Anchored Proteins,35867835,Patra C,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"Dr Homi Bhabha Road, Navy Nagar, Colaba, TIFR, Old Navy Nagar, Colaba, Mumbai, Maharashtra 400005, India"
GPI-Anchored Proteins,35867835,Anilkumar AA,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"Dr Homi Bhabha Road, Navy Nagar, Colaba, TIFR, Old Navy Nagar, Colaba, Mumbai, Maharashtra 400005, India"
GPI-Anchored Proteins,35867835,Sil P,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"Dr Homi Bhabha Road, Navy Nagar, Colaba, TIFR, Old Navy Nagar, Colaba, Mumbai, Maharashtra 400005, India"
GPI-Anchored Proteins,35867835,Mayor S,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"Dr Homi Bhabha Road, Navy Nagar, Colaba, TIFR, Old Navy Nagar, Colaba, Mumbai, Maharashtra 400005, India"
GPI-Anchored Proteins,35867835,Rao M,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"Dr Homi Bhabha Road, Navy Nagar, Colaba, TIFR, Old Navy Nagar, Colaba, Mumbai, Maharashtra 400005, India"
Mannan,35148840,Borriello F,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA; Department of Translational Medical Sciences, University of Naples Federico II, Naples, Italy.",University of Naples Federico II,"C.so Umberto I, 40, 80138 Napoli NA, Italy"
Mannan,35148840,Poli V,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Mannan,35148840,Shrock E,"Harvard Medical School, Boston, MA, USA; Howard Hughes Medical Institute, Division of Genetics, Brigham and Women's Hospital, Program in Virology, Boston, MA, USA.",USA; Howard Hughes Medical Institute,"4000 Jones Bridge Rd, Chevy Chase, MD 20815, USA"
Mannan,35148840,Spreafico R,"Institute for Quantitative and Computational Biosciences, University of California, Los Angeles, Los Angeles, CA, USA.",University of California,"621 Charles E Young Dr S, Los Angeles, CA 90024, USA"
Mannan,35148840,Liu X,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
Mannan,35148840,Pishesha N,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
Mannan,35148840,Carpenet C,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
Mannan,35148840,Chou J,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Mannan,35148840,Di Gioia M,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Mannan,35148840,McGrath ME,"University of Maryland School of Medicine, Department of Microbiology and Immunology, Baltimore, MD, USA.",University of Maryland School of Medicine,"615 N Wolfe St, Baltimore, MD 21205, USA"
