keyword,pubmedId,author_name,affiliation,institute,address
β-Glucan,33125892,Verginis P,"Institute for Clinical Chemistry and Laboratory Medicine, Faculty of Medicine, Technische Universität Dresden, 01307 Dresden, Germany; Laboratory of Immune Regulation and Tolerance, Autoimmunity and Inflammation, Biomedical Research Foundation of the Academy of Athens, 11527 Athens, Greece.",Technische Universität Dresden,"601 Elmwood Ave, Rochester, NY 14642, USA"
β-Glucan,33125892,Mitroulis I,"Institute for Clinical Chemistry and Laboratory Medicine, Faculty of Medicine, Technische Universität Dresden, 01307 Dresden, Germany; National Center for Tumor Diseases, Partner Site Dresden, 01307 Dresden and German Cancer Research Center, Heidelberg, 69120 Heidelberg, Germany.",Technische Universität Dresden,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
β-Glucan,33125892,Chavakis T,"Institute for Clinical Chemistry and Laboratory Medicine, Faculty of Medicine, Technische Universität Dresden, 01307 Dresden, Germany; Centre for Cardiovascular Science, Queen's Medical Research Institute, University of Edinburgh, Edinburgh, EH16 4TJ, UK. Electronic address: triantafyllos.chavakis@uniklinikum-dresden.de.",Technische Universität Dresden,"1691 S 2700 W, Aberdeen, ID 83210, USA"
β-Glucan,34740960,Stothers CL,"Department of Pathology, Microbiology and Immunology, Vanderbilt University Medical Center, Nashville, TN; cody.l.stothers@vanderbilt.edu.",Vanderbilt University Medical Center,"502 Walnut St, Madison, WI 53726, USA"
β-Glucan,36782332,Zheng N,"Department of Anatomy, Basic Medical College, Xuzhou Medical University, Xuzhou, 221004, Jiangsu, China.",Xuzhou Medical University,"University of California San Diego, Atkinson Hall, 9500 Gilman Dr, La Jolla, CA 92093, USA"
Chitin,37259538,Huang Y,"Department of Cell Biology and Institute of Biomedicine, College of Life Science and Technology, Guangzhou 510632, PR China.",Department of Cell Biology and Institute of Biomedicine,"1230 York Ave, New York, NY 10065, USA"
Chitin,36850077,Sikora M,"Lukasiewicz Research Network-Lodz Institute of Technology, Marii Curie-Sklodowskiej 19/27, 90-570 Lodz, Poland.",Lukasiewicz Research Network-Lodz Institute of Technology,"Manhattan, KS 66502, USA"
Chitin,36850077,Owczarek M,"Lukasiewicz Research Network-Lodz Institute of Technology, Marii Curie-Sklodowskiej 19/27, 90-570 Lodz, Poland.",Lukasiewicz Research Network-Lodz Institute of Technology,"Manhattan, KS 66502, USA"
Chitin,36850077,Jóźwik-Pruska J,"Lukasiewicz Research Network-Lodz Institute of Technology, Marii Curie-Sklodowskiej 19/27, 90-570 Lodz, Poland.",Lukasiewicz Research Network-Lodz Institute of Technology,"Manhattan, KS 66502, USA"
Chitin,37553334,Chen DD,"Department of Biochemistry and Biophysics, School of Basic Medical Sciences, Peking University, Beijing, China.",Peking University,"Manhattan, KS 66502, USA"
Chitin,37553334,Wang ZB,"Department of Biochemistry and Biophysics, School of Basic Medical Sciences, Peking University, Beijing, China.",Peking University,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,37553334,Wang LX,"Department of Biochemistry and Biophysics, School of Basic Medical Sciences, Peking University, Beijing, China.",Peking University,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,37553334,Zhao P,"Department of Biochemistry and Biophysics, School of Basic Medical Sciences, Peking University, Beijing, China.",Peking University,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,37553334,Yun CH,"Department of Biochemistry and Biophysics, School of Basic Medical Sciences, Peking University, Beijing, China. yunch@hsc.pku.edu.cn.",Peking University,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,37553334,Bai L,"Department of Biochemistry and Biophysics, School of Basic Medical Sciences, Peking University, Beijing, China. lbai@pku.edu.cn.",Peking University,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,37111795,Desai N,"Department of Biomedical Engineering, Indian Institute of Technology Hyderabad, Kandi 502285, India.",Indian Institute of Technology Hyderabad,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,37111795,Rana D,"National Institute of Pharmaceutical Education and Research (NIPER), Ahmedabad 382355, India.",National Institute of Pharmaceutical Education and Research (NIPER),"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,37111795,Salave S,"National Institute of Pharmaceutical Education and Research (NIPER), Ahmedabad 382355, India.",National Institute of Pharmaceutical Education and Research (NIPER),"1300 W Park St, Butte, MT 59701, USA"
Chitin,37111795,Gupta R,"National Institute of Pharmaceutical Education and Research (NIPER), Ahmedabad 382355, India.",National Institute of Pharmaceutical Education and Research (NIPER),"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,37111795,Patel P,"National Institute of Pharmaceutical Education and Research (NIPER), Ahmedabad 382355, India.",National Institute of Pharmaceutical Education and Research (NIPER),"1300 W Park St, Butte, MT 59701, USA"
Chitin,37111795,Karunakaran B,"National Institute of Pharmaceutical Education and Research (NIPER), Ahmedabad 382355, India.",National Institute of Pharmaceutical Education and Research (NIPER),"1300 W Park St, Butte, MT 59701, USA"
Chitin,37111795,Sharma A,"National Institute of Pharmaceutical Education and Research (NIPER), Ahmedabad 382355, India.",National Institute of Pharmaceutical Education and Research (NIPER),"Butte, MT 59701, USA"
Chitin,37111795,Giri J,"Department of Biomedical Engineering, Indian Institute of Technology Hyderabad, Kandi 502285, India.",Indian Institute of Technology Hyderabad,"1300 W Park St, Butte, MT 59701, USA"
Chitin,37111795,Benival D,"National Institute of Pharmaceutical Education and Research (NIPER), Ahmedabad 382355, India.",National Institute of Pharmaceutical Education and Research (NIPER),"1815 N University St, Peoria, IL 61604, USA"
Chitin,37111795,Kommineni N,"Center for Biomedical Research, Population Council, New York, NY 10065, USA.",Unparsed,"1815 N University St, Peoria, IL 61604, USA"
Chitin,36971450,Pawaskar GM,"Department of Biotechnology, Manipal Institute of Technology, Manipal Academy of Higher Education (MAHE).",Manipal Institute of Technology,"1815 N University St, Peoria, IL 61604, USA"
Chitin,36971450,Raval R,"Department of Biotechnology, Manipal Institute of Technology, Manipal Academy of Higher Education (MAHE); ritu.raval@manipal.edu.",Manipal Institute of Technology,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36971450,Selvaraj S,"Department of Biotechnology, Manipal Institute of Technology, Manipal Academy of Higher Education (MAHE); subbalaxmi.s@manipal.edu.",Manipal Institute of Technology,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31685194,Zhu KY,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA. Electronic address: kzhu@ksu.edu.",Kansas State University,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Gravely H,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"Auburn, AL 36849, USA"
Chitin,31134096,Templeton SP,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"Auburn, AL 36849, USA"
Chitin,33720135,Berrington B,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"Ring Rd, Irvine, CA 92617, USA"
Chitin,35222488,Tiley H,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"100 Wiegand Hall, 3051 SW Campus Way, Corvallis, OR 97331, USA"
Chitin,35222488,McCormick S,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Chitin,36888604,Bhattacharya S,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"Champaign, IL, USA"
Chitin,36888604,Maupin AJ,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Chitin,36888604,Schlosser AG,"Department of Cancer and Inflammation Research, Department of Molecular Medicine, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"Champaign, IL, USA"
Chitin,36888604,Füchtbauer EM,"Department of Molecular Biology and Genetics, Aarhus University, Aarhus, Denmark.",Aarhus University,"Champaign, IL, USA"
Chitin,36888604,Gloria YC,"Department of Immunology, University of Tübingen, Tübingen, Germany.",University of Tübingen,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Chitin,36888604,Weber ANR,"German Cancer Consortium (DKTK) and German Cancer Research Center (DKFZ) Partner Site Tübingen, Tübingen, Germany.",Unparsed,"2703 E Barstow Ave M/S JC 133, Fresno, CA 93740, USA"
Chitin,36888604,Moeller JB,"Danish Institute for Advanced Study, University of Southern Denmark, Odense, Denmark.",University of Southern Denmark,"University Dr, Richland, WA 99354, USA"
Chitin,36888604,Templeton SP,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"Northwood-High Bldg, 2231 N High St #200, Columbus, OH 43201, USA"
Mannoprotein,37525429,Hajhosseini A,"Science and Research Branch, Islamic Azad University, Tehran, Iran.",Islamic Azad University,"Northwood-High Bldg, 2231 N High St #200, Columbus, OH 43201, USA"
Mannoprotein,37525429,Sharifan A,"Food Science and Technology, Science and Research Branch, Islamic Azad University, Tehran, Iran.",Islamic Azad University,"5101 Cass Ave, Detroit, MI 48202, USA"
Mannoprotein,37525429,Eftekhari Z,"Biotechnology Department, Pasteur Institute of Iran, Tehran, Iran.",Pasteur Institute of Iran,"5101 Cass Ave, Detroit, MI 48202, USA"
Mannoprotein,37525429,Alavi A,"Biotechnology Department, Pasteur Institute of Iran, Tehran, Iran.",Pasteur Institute of Iran,"Irvine, CA 92697, USA"
Mannoprotein,37525429,Doroud D,"Biotechnology Department, Pasteur Institute of Iran, Tehran, Iran.",Pasteur Institute of Iran,"Irvine, CA 92697, USA"
Mannoprotein,30994368,Hasim S,"Department of Entomology & Plant Pathology, Auburn University, Auburn, AL 36849, USA.",Auburn University,"Irvine, CA 92697, USA"
Mannoprotein,30994368,Coleman JJ,"Department of Entomology & Plant Pathology, Auburn University, Auburn, AL 36849, USA.",Auburn University,"Irvine, CA 92697, USA"
Mannoprotein,35072856,Nguyen TT,"Institute of Natural Products Chemistry, Vietnam Academy of Science and Technology, Hanoi, Vietnam. nguyenthu1712@gmail.com.",Institute of Natural Products Chemistry,"Irvine, CA 92697, USA"
Mannoprotein,35072856,Voilley A,"International Joint Research Laboratory Tropical Bioresources & Biotechnology between PAM, UMR A 02.102 (Université de Bourgogne Franche-Comté and L'Institut Agro Dijon) and SBFT (Hanoi University of Science and Technology), L'Institut Agro Dijon, 1, esplanade Erasme, Dijon, France.",UMR A 02.102 (Université de Bourgogne Franche-Comté and L'Institut Agro Dijon) and SBFT (Hanoi University of Science and Technology),"1815 N University St, Peoria, IL 61604, USA"
Mannoprotein,35072856,Tran TTT,"Institute of Natural Products Chemistry, Vietnam Academy of Science and Technology, Hanoi, Vietnam.",Institute of Natural Products Chemistry,"1815 N University St, Peoria, IL 61604, USA"
Mannoprotein,35072856,Waché Y,"International Joint Research Laboratory Tropical Bioresources & Biotechnology between PAM, UMR A 02.102 (Université de Bourgogne Franche-Comté and L'Institut Agro Dijon) and SBFT (Hanoi University of Science and Technology), L'Institut Agro Dijon, 1, esplanade Erasme, Dijon, France.",UMR A 02.102 (Université de Bourgogne Franche-Comté and L'Institut Agro Dijon) and SBFT (Hanoi University of Science and Technology),"1815 N University St, Peoria, IL 61604, USA"
Mannoprotein,31505886,Bindon KA,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. keren.bindon@awri.com.au.",The Australian Wine Research Institute,"1815 N University St, Peoria, IL 61604, USA"
Mannoprotein,31505886,Kassara S,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. stella.kassara@awri.com.au.",The Australian Wine Research Institute,"1815 N University St, Peoria, IL 61604, USA"
Mannoprotein,31505886,Solomon M,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. mark.solomon@awri.com.au.",The Australian Wine Research Institute,"1815 N University St, Peoria, IL 61604, USA"
Mannoprotein,31505886,Bartel C,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. caroline.bartel@awri.com.au.",The Australian Wine Research Institute,"3400 Spruce St, Philadelphia, PA 19104, USA"
Mannoprotein,31505886,Smith PA,"Wine Australia, Industry House, Corner Hackney and Botanic Roads, Adelaide, SA 5000, Australia. paul.smith@wineaustralia.com.",Unparsed,"3400 Spruce St, Philadelphia, PA 19104, USA"
Mannoprotein,31505886,Barker A,"The Australian Wine Research Institute, Hartley Grove, Urrbrae, Adelaide, SA 5064, Australia. alice.barker44@gmail.com.",The Australian Wine Research Institute,"3400 Spruce St, Philadelphia, PA 19104, USA"
Mannoprotein,31505886,Curtin C,"Department of Food Science and Technology, Oregon State University, 232B Wiegand Hall, Corvallis, OR 97331, USA. christopher.curtin@oregonstate.edu.",Oregon State University,"3400 Spruce St, Philadelphia, PA 19104, USA"
Mannoprotein,35078005,Kwak S,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: srkwak84@gmail.com.",University of Illinois at Urbana-Champaign,"South Pavilion, 3400 Civic Center Blvd 2nd Floor, Philadelphia, PA 19104, USA"
Mannoprotein,35078005,Robinson SJ,"Beckman Institute for Advanced Science & Technology, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: sjrobin@illinois.edu.",University of Illinois at Urbana-Champaign,"South Pavilion, 3400 Civic Center Blvd 2nd Floor, Philadelphia, PA 19104, USA"
Mannoprotein,35078005,Lee JW,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: jlee762@illinois.edu.",University of Illinois at Urbana-Champaign,"3400 Spruce St, Philadelphia, PA 19104, USA"
Mannoprotein,35078005,Lim H,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801. Electronic address: hlim34@illinois.edu.",University of Illinois at Urbana-Champaign,"3400 Spruce St, Philadelphia, PA 19104, USA"
Mannoprotein,35078005,Wallace CL,"Beckman Institute for Advanced Science & Technology, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: ctopha2@illinois.edu.",University of Illinois at Urbana-Champaign,"125 S 31st St, Philadelphia, PA 19104, USA"
Mannoprotein,35078005,Jin YS,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: ysjin@illinois.edu.",University of Illinois at Urbana-Champaign,"3400 Spruce St, Philadelphia, PA 19104, USA"
Mannoprotein,31187991,Harbertson JF,"Viticulture and Enology Program, Wine Science Center , Washington State University , Richland , Washington 99354 , United States.",Washington State University,"10555 Science Center Dr, San Diego, CA 92121, USA"
α-Glucan,29551572,Ray SC,"Ohio State University, Columbus, OH, 43210, USA. Electronic address: ray.550@osu.edu.",Ohio State University,"13332 Via Stephen, Poway, CA 92064, USA"
α-Glucan,36448710,Li J,"Department of Chemistry, Wayne State University 5101 Cass Avenue, Detroit, Michigan 48202, United States.",Wayne State University 5101 Cass Avenue,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
α-Glucan,36448710,Nguyen HM,"Department of Chemistry, Wayne State University 5101 Cass Avenue, Detroit, Michigan 48202, United States.",Wayne State University 5101 Cass Avenue,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
α-Glucan,32825708,Evans KO,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
α-Glucan,32825708,Skory C,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
α-Glucan,32825708,Côté GL,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"Church Professional Office Building, 98 N Broadway #300, Baltimore, MD 21231, USA"
α-Glucan,38020725,Skory CD,"USDA, Agricultural Research Service, National Center of Agricultural Utilization Research, Renewable Product Technology Research Unit, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
α-Glucan,38020725,Appell M,"Mycotoxin Prevention and Applied Microbiology Research, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
α-Glucan,36456471,Uemura MT,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"1430 Tulane Ave, New Orleans, LA 70112, USA"
α-Glucan,36456471,Suh ER,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"1430 Tulane Ave, New Orleans, LA 70112, USA"
α-Glucan,36456471,Robinson JL,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"1415 Tulane Ave Suite 501, New Orleans, LA 70112, USA"
α-Glucan,36456471,Brunden KR,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"1430 Tulane Ave, New Orleans, LA 70112, USA"
α-Glucan,36456471,Grossman M,"Penn Frontotemporal Degeneration Center, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"1430 Tulane Ave, New Orleans, LA 70112, USA"
α-Glucan,36456471,Irwin DJ,"Penn Digital Neuropathology Laboratory, Department of Neurology, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"1430 Tulane Ave, New Orleans, LA 70112, USA"
α-Glucan,36456471,Lee VM,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"555 Mission Bay Boulevard South, San Francisco, CA 94158, USA"
α-Glucan,36456471,Trojanowski JQ,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"Dana Research Center, 100 Forsyth St #111, Boston, MA 02115, USA"
GPI-Anchored Proteins,36294667,Cowen LE,"Department of Molecular Genetics, University of Toronto, Toronto, ON M5G 1M1, Canada.",University of Toronto,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
GPI-Anchored Proteins,35427801,Tavares CS,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"4000 Jones Bridge Rd, Chevy Chase, MD 20815, USA"
GPI-Anchored Proteins,35427801,Mishra R,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"621 Charles E Young Dr S, Los Angeles, CA 90024, USA"
GPI-Anchored Proteins,35427801,Ghobrial PN,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
GPI-Anchored Proteins,35427801,Bonning BC,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA. Electronic address: bbonning@ufl.edu.",University of Florida,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
GPI-Anchored Proteins,32844210,Rikitake M,"Department of Systems Life Sciences, Kyushu University Graduate School, Fukuoka 819-0395, Japan.",Kyushu University Graduate School,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
GPI-Anchored Proteins,32844210,Matsuda A,"Department of Systems Life Sciences, Kyushu University Graduate School, Fukuoka 819-0395, Japan.",Kyushu University Graduate School,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
GPI-Anchored Proteins,32844210,Murata D,"Department of Cell Biology, Johns Hopkins University School of Medicine, 725 N. Wolfe Street, 113 Hunterian, Baltimore, MD 21205, USA.",Johns Hopkins University School of Medicine,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
GPI-Anchored Proteins,32844210,Dejima K,"Department of Physiology, Tokyo Women's Medical University School of Medicine, Tokyo 162-8666, Japan.",Tokyo Women's Medical University School of Medicine,"615 N Wolfe St, Baltimore, MD 21205, USA"
GPI-Anchored Proteins,32844210,Nomura KH,"Department of Biology, Kyushu University, Fukuoka 819-0395, Japan.",Kyushu University,"615 N Wolfe St, Baltimore, MD 21205, USA"
GPI-Anchored Proteins,32844210,Abbott KL,"SL Young Biomedical Research Center, 975 NE 10th St., BRC 409 North lab/411A Office, Little Rock, AR 72205, USA.",Unparsed,"850 Boylston St # 540, Chestnut Hill, MA 02467, USA"
GPI-Anchored Proteins,33715494,Baddoo MC,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"OHSU Physicians Pavilion, 3270 SW Pavilion Loop Suite 250, Portland, OR 97239, USA"
GPI-Anchored Proteins,33715494,Rutkai I,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
GPI-Anchored Proteins,33715494,Guidry JJ,"Tulane Brain Institute, Tulane University, New Orleans, LA, USA.",Tulane University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
GPI-Anchored Proteins,33715494,Flemington EK,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
GPI-Anchored Proteins,33715494,Katakam PV,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
GPI-Anchored Proteins,33715494,Busija DW,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"55 Heath St, Boston, MA 02130, USA"
GPI-Anchored Proteins,35867835,Saha S,"Cardiovascular Research Institute, University of California, San Francisco, CA 94158.",University of California,"300 Longwood Ave, Boston, MA 02115, USA"
GPI-Anchored Proteins,35867835,Das A,"Department of Physics and Center for Theoretical Biological Physics, Northeastern University, Boston, MA 02115.",Northeastern University,"300 Longwood Ave, Boston, MA 02115, USA"
GPI-Anchored Proteins,35867835,Patra C,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"450 Brookline Ave, Boston, MA 02215, USA"
GPI-Anchored Proteins,35867835,Anilkumar AA,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"450 Brookline Ave, Boston, MA 02215, USA"
GPI-Anchored Proteins,35867835,Sil P,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"55 Heath St, Boston, MA 02130, USA"
GPI-Anchored Proteins,35867835,Mayor S,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"615 N Wolfe St, Baltimore, MD 21205, USA"
GPI-Anchored Proteins,35867835,Rao M,"Cellular Organization and Signalling, National Centre for Biological Sciences, Tata Institute of Fundamental Research, Bangalore 560065, India.",Tata Institute of Fundamental Research,"4000 Jones Bridge Rd, Chevy Chase, MD 20815, USA"
Mannan,35148840,Borriello F,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA; Department of Translational Medical Sciences, University of Naples Federico II, Naples, Italy.",University of Naples Federico II,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Mannan,35148840,Poli V,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"21 Ames St #56-651, Cambridge, MA 02139, USA"
Mannan,35148840,Shrock E,"Harvard Medical School, Boston, MA, USA; Howard Hughes Medical Institute, Division of Genetics, Brigham and Women's Hospital, Program in Virology, Boston, MA, USA.",USA; Howard Hughes Medical Institute,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
Mannan,35148840,Spreafico R,"Institute for Quantitative and Computational Biosciences, University of California, Los Angeles, Los Angeles, CA, USA.",University of California,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,Liu X,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"55 Heath St, Boston, MA 02130, USA"
Mannan,35148840,Pishesha N,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"120 W Green St, Athens, GA 30602, USA"
Mannan,35148840,Carpenet C,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"120 W Green St, Athens, GA 30602, USA"
Mannan,35148840,Chou J,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,35148840,Di Gioia M,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,35148840,McGrath ME,"University of Maryland School of Medicine, Department of Microbiology and Immunology, Baltimore, MD, USA.",University of Maryland School of Medicine,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,35148840,Dillen CA,"University of Maryland School of Medicine, Department of Microbiology and Immunology, Baltimore, MD, USA.",University of Maryland School of Medicine,"120 W Green St, Athens, GA 30602, USA"
Mannan,35148840,Barrett NA,"Harvard Medical School, Boston, MA, USA; Brigham and Women's Hospital, Division of Allergy and Clinical Immunology, Boston, MA, USA.",Harvard Medical School,"510 20th St S, Birmingham, AL 35294, USA"
Mannan,35148840,Franco ME,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA; Department of Biotechnology and Biosciences, University of Milano-Bicocca, Milan, Italy.",University of Milano-Bicocca,"510 20th St S, Birmingham, AL 35294, USA"
Mannan,35148840,Iwakura Y,"Center for Animal Disease Models, Research Institute for Biomedical Sciences, Tokyo University of Science, Tokyo, Japan.",Tokyo University of Science,"1665 University Blvd #327, Birmingham, AL 35294, USA"
Mannan,35148840,Pucci F,"Department of Otolaryngology-Head and Neck Surgery, Department of Cell, Developmental & Cancer Biology, Knight Cancer Institute, Oregon Health & Science University, Portland, OR, USA.",Oregon Health & Science University,"1665 University Blvd #327, Birmingham, AL 35294, USA"
