keyword,pubmedId,author_name,affiliation,institute,address
Chitin,31685194,Cooper AMW,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"123 W. Waters Hall, 1603 Old Claflin Place, Manhattan, KS 66506-4004, USA"
Chitin,31685194,Yu Z,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"123 W. Waters Hall, 1603 Old Claflin Place, Manhattan, KS 66506-4004, USA"
Chitin,31685194,Silver K,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA.",Kansas State University,"123 W. Waters Hall, 1603 Old Claflin Place, Manhattan, KS 66506-4004, USA"
Chitin,31685194,Zhu KY,"Department of Entomology, Kansas State University, Manhattan, KS 66506, USA. Electronic address: kzhu@ksu.edu.",Kansas State University,"123 W. Waters Hall, 1603 Old Claflin Place, Manhattan, KS 66506-4004, USA"
Chitin,31134096,Amarsaikhan N,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Stolz DJ,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Wilcox A,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Sands EM,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Tsoggerel A,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Gravely H,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,31134096,Templeton SP,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, IN, United States.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,33720135,Berrington B,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,Alley K,"Applied Surface Science Laboratory, Montana Technological University; Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University; Department of Chemistry and Geochemistry,"Chemistry Building, 32 Campus Dr, Missoula, MT 59812, USA"
Chitin,33720135,Bosch K,"Applied Surface Science Laboratory, Montana Technological University; Department of Environmental Engineering, Montana Technological University.",Montana Technological University; Department of Environmental Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,Thomas K,"Applied Surface Science Laboratory, Montana Technological University; Department of Metallurgy and Materials Science, Montana Technological University.",Montana Technological University; Department of Metallurgy and Materials Science,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,Hailer K,"Department of Chemistry and Geochemistry, Montana Technological University.",Montana Technological University.,"1300 W Park St, Butte, MT 59701, USA"
Chitin,33720135,Prieto-Centurion D,"Applied Surface Science Laboratory, Montana Technological University; Department of Mechanical Engineering, Montana Technological University; dprieto@mtech.edu.",Montana Technological University; Department of Mechanical Engineering,"1300 W Park St, Butte, MT 59701, USA"
Chitin,35222488,Hao G,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,Tiley H,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,35222488,McCormick S,"USDA, Agricultural Research Service, National Center for Agricultural Utilization Research, Mycotoxin Prevention and Applied Microbiology Research Unit, N. University St., Peoria, IL, United States.",N. University St.,"1815 N University St, Peoria, IL 61604, USA"
Chitin,36888604,Bhattacharya S,"Department of Biology, Indiana State University, Terre Haute, Indiana, United States of America.",Indiana State University,"1001 E 3rd St, Bloomington, IN 47405, USA"
Chitin,36888604,Maupin AJ,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Chitin,36888604,Templeton SP,"Department of Microbiology and Immunology, Indiana University School of Medicine-Terre Haute, Terre Haute, Indiana, United States of America.",Indiana University School of Medicine-Terre Haute,"620 Chestnut St, Terre Haute, IN 47809, USA"
Mannoprotein,30994368,Hasim S,"Department of Entomology & Plant Pathology, Auburn University, Auburn, AL 36849, USA.",Auburn University,"301 Funchess Hall, Auburn Univ, AL 36849, USA"
Mannoprotein,30994368,Coleman JJ,"Department of Entomology & Plant Pathology, Auburn University, Auburn, AL 36849, USA.",Auburn University,"301 Funchess Hall, Auburn Univ, AL 36849, USA"
Mannoprotein,31505886,Curtin C,"Department of Food Science and Technology, Oregon State University, 232B Wiegand Hall, Corvallis, OR 97331, USA. christopher.curtin@oregonstate.edu.",Oregon State University,"100 Wiegand Hall, 3051 SW Campus Way, Corvallis, OR 97331, USA"
Mannoprotein,35078005,Kwak S,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: srkwak84@gmail.com.",University of Illinois at Urbana-Champaign,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Mannoprotein,35078005,Robinson SJ,"Beckman Institute for Advanced Science & Technology, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: sjrobin@illinois.edu.",University of Illinois at Urbana-Champaign,"405 N. Mathews Ave. M/C 251, Urbana, IL 61801, USA"
Mannoprotein,35078005,Lee JW,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: jlee762@illinois.edu.",University of Illinois at Urbana-Champaign,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Mannoprotein,35078005,Lim H,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801. Electronic address: hlim34@illinois.edu.",University of Illinois at Urbana-Champaign,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Mannoprotein,35078005,Wallace CL,"Beckman Institute for Advanced Science & Technology, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: ctopha2@illinois.edu.",University of Illinois at Urbana-Champaign,"405 N. Mathews Ave. M/C 251, Urbana, IL 61801, USA"
Mannoprotein,35078005,Jin YS,"Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL, USA, 61801; Department of Food Science and Human Nutrition, University of Illinois at Urbana-Champaign, IL, 61801, USA. Electronic address: ysjin@illinois.edu.",University of Illinois at Urbana-Champaign,"1206 W Gregory Dr, Urbana, IL 61801, USA"
Mannoprotein,31187991,Sommer S,"Viticulture and Enology Research Center , California State University , 2360 East Barstow Avenue , Fresno , California 93740 , United States.",California State University,"2703 E Barstow Ave M/S JC 133, Fresno, CA 93740, USA"
Mannoprotein,31187991,Harbertson JF,"Viticulture and Enology Program, Wine Science Center , Washington State University , Richland , Washington 99354 , United States.",Washington State University,"2710 Crimson Way, Richland, Washington 99354, USA"
α-Glucan,29551572,Ray SC,"Ohio State University, Columbus, OH, 43210, USA. Electronic address: ray.550@osu.edu.",Ohio State University,"Northwood-High Bldg, 2231 N High St #200, Columbus, OH 43201, USA"
α-Glucan,29551572,Rappleye CA,"Ohio State University, Columbus, OH, 43210, USA. Electronic address: rappleye.1@osu.edu.",Ohio State University,"Northwood-High Bldg, 2231 N High St #200, Columbus, OH 43201, USA"
α-Glucan,36448710,Li J,"Department of Chemistry, Wayne State University 5101 Cass Avenue, Detroit, Michigan 48202, United States.",Wayne State University 5101 Cass Avenue,"5101 Cass Ave, Detroit, MI 48202, USA"
α-Glucan,36448710,Nguyen HM,"Department of Chemistry, Wayne State University 5101 Cass Avenue, Detroit, Michigan 48202, United States.",Wayne State University 5101 Cass Avenue,"5101 Cass Ave, Detroit, MI 48202, USA"
α-Glucan,32825708,Evans KO,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,32825708,Skory C,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,32825708,Compton DL,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,32825708,Cormier R,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,32825708,Côté GL,"Renewable Product Technology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N, University Street, Peoria, IL 61604, USA.",University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,32825708,Kim S,"Plant Polymer Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N. University Street, Peoria, IL 61604, USA.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,32825708,Appell M,"Mycotoxin Prevention and Applied Microbiology Research Unit, National Center for Agricultural Utilization Research, USDA, 1815 N. University Street, Peoria, IL 61604, USA.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,38020725,Evans KO,"USDA, Agricultural Research Service, National Center of Agricultural Utilization Research, Renewable Product Technology Research Unit, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,38020725,Compton DL,"USDA, Agricultural Research Service, National Center of Agricultural Utilization Research, Renewable Product Technology Research Unit, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,38020725,Skory CD,"USDA, Agricultural Research Service, National Center of Agricultural Utilization Research, Renewable Product Technology Research Unit, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,38020725,Appell M,"Mycotoxin Prevention and Applied Microbiology Research, 1815 N. University Street, Peoria, IL 61604, United States of America.",1815 N. University Street,"1815 N University St, Peoria, IL 61604, USA"
α-Glucan,36456471,Uemura MT,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Suh ER,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Robinson JL,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Brunden KR,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Grossman M,"Penn Frontotemporal Degeneration Center, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"South Pavilion, 3400 Civic Center Blvd 2nd Floor, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Irwin DJ,"Penn Digital Neuropathology Laboratory, Department of Neurology, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"South Pavilion, 3400 Civic Center Blvd 2nd Floor, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Lee VM,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Trojanowski JQ,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Lee EB,"Translational Neuropathology Research Laboratory, Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"125 S 31st St, Philadelphia, PA 19104, USA"
α-Glucan,36456471,Van Deerlin VM,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Pennsylvania, USA.",Perelman School of Medicine at the University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
GPI-Anchored Proteins,36294667,Kapoor M,"Pfizer Inc., San Diego, CA 92121, USA.",Unparsed,"10555 Science Center Dr, San Diego, CA 92121, USA"
GPI-Anchored Proteins,36294667,Shaw KJ,"Hearts Consulting Group, LLC, Poway, CA 92064, USA.",Unparsed,"13332 Via Stephen, Poway, CA 92064, USA"
GPI-Anchored Proteins,35427801,Tavares CS,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
GPI-Anchored Proteins,35427801,Mishra R,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
GPI-Anchored Proteins,35427801,Ghobrial PN,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA.",University of Florida,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
GPI-Anchored Proteins,35427801,Bonning BC,"Department of Entomology and Nematology, University of Florida, PO Box 110620, Gainesville, Florida 32611, USA. Electronic address: bbonning@ufl.edu.",University of Florida,"925 NW 56th Terrace A, Gainesville, FL 32605, USA"
GPI-Anchored Proteins,32844210,Murata D,"Department of Cell Biology, Johns Hopkins University School of Medicine, 725 N. Wolfe Street, 113 Hunterian, Baltimore, MD 21205, USA.",Johns Hopkins University School of Medicine,"Church Professional Office Building, 98 N Broadway #300, Baltimore, MD 21231, USA"
GPI-Anchored Proteins,33715494,Chandra PK,"Department of Pharmacology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Cikic S,"Department of Pharmacology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Baddoo MC,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Rutkai I,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Guidry JJ,"Tulane Brain Institute, Tulane University, New Orleans, LA, USA.",Tulane University,"1415 Tulane Ave Suite 501, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Flemington EK,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Katakam PV,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,33715494,Busija DW,"Department of Pathology, Tulane University School of Medicine, New Orleans, LA, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA"
GPI-Anchored Proteins,35867835,Saha S,"Cardiovascular Research Institute, University of California, San Francisco, CA 94158.",University of California,"555 Mission Bay Boulevard South, San Francisco, CA 94158, USA"
GPI-Anchored Proteins,35867835,Das A,"Department of Physics and Center for Theoretical Biological Physics, Northeastern University, Boston, MA 02115.",Northeastern University,"Dana Research Center, 100 Forsyth St #111, Boston, MA 02115, USA"
Mannan,35148840,Poli V,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Mannan,35148840,Shrock E,"Harvard Medical School, Boston, MA, USA; Howard Hughes Medical Institute, Division of Genetics, Brigham and Women's Hospital, Program in Virology, Boston, MA, USA.",USA; Howard Hughes Medical Institute,"4000 Jones Bridge Rd, Chevy Chase, MD 20815, USA"
Mannan,35148840,Spreafico R,"Institute for Quantitative and Computational Biosciences, University of California, Los Angeles, Los Angeles, CA, USA.",University of California,"621 Charles E Young Dr S, Los Angeles, CA 90024, USA"
Mannan,35148840,Liu X,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
Mannan,35148840,Pishesha N,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
Mannan,35148840,Carpenet C,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
Mannan,35148840,Chou J,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Mannan,35148840,Di Gioia M,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA.",Harvard Medical School,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Mannan,35148840,McGrath ME,"University of Maryland School of Medicine, Department of Microbiology and Immunology, Baltimore, MD, USA.",University of Maryland School of Medicine,"615 N Wolfe St, Baltimore, MD 21205, USA"
Mannan,35148840,Dillen CA,"University of Maryland School of Medicine, Department of Microbiology and Immunology, Baltimore, MD, USA.",University of Maryland School of Medicine,"615 N Wolfe St, Baltimore, MD 21205, USA"
Mannan,35148840,Barrett NA,"Harvard Medical School, Boston, MA, USA; Brigham and Women's Hospital, Division of Allergy and Clinical Immunology, Boston, MA, USA.",Harvard Medical School,"850 Boylston St # 540, Chestnut Hill, MA 02467, USA"
Mannan,35148840,Pucci F,"Department of Otolaryngology-Head and Neck Surgery, Department of Cell, Developmental & Cancer Biology, Knight Cancer Institute, Oregon Health & Science University, Portland, OR, USA.",Oregon Health & Science University,"OHSU Physicians Pavilion, 3270 SW Pavilion Loop Suite 250, Portland, OR 97239, USA"
Mannan,35148840,Kruppa MD,"Department of Biomedical Sciences, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,Ma Z,"Department of Surgery, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,Lowman DW,"Department of Surgery, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,Ensley HE,"Department of Surgery, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,Nanishi E,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA.",Harvard Medical School,"55 Heath St, Boston, MA 02130, USA"
Mannan,35148840,Saito Y,"Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA.",Unparsed,"300 Longwood Ave, Boston, MA 02115, USA"
Mannan,35148840,O'Meara TR,"Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA.",Unparsed,"300 Longwood Ave, Boston, MA 02115, USA"
Mannan,35148840,Seo HS,"Harvard Medical School, Boston, MA, USA; Dana-Farber Cancer Institute, Department of Cancer Biology, Boston, MA, USA.",USA; Dana-Farber Cancer Institute,"450 Brookline Ave, Boston, MA 02215, USA"
Mannan,35148840,Dhe-Paganon S,"Harvard Medical School, Boston, MA, USA; Dana-Farber Cancer Institute, Department of Cancer Biology, Boston, MA, USA.",USA; Dana-Farber Cancer Institute,"450 Brookline Ave, Boston, MA 02215, USA"
Mannan,35148840,Dowling DJ,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA.",Harvard Medical School,"55 Heath St, Boston, MA 02130, USA"
Mannan,35148840,Frieman M,"University of Maryland School of Medicine, Department of Microbiology and Immunology, Baltimore, MD, USA.",University of Maryland School of Medicine,"615 N Wolfe St, Baltimore, MD 21205, USA"
Mannan,35148840,Elledge SJ,"Harvard Medical School, Boston, MA, USA; Howard Hughes Medical Institute, Division of Genetics, Brigham and Women's Hospital, Program in Virology, Boston, MA, USA.",USA; Howard Hughes Medical Institute,"4000 Jones Bridge Rd, Chevy Chase, MD 20815, USA"
Mannan,35148840,Levy O,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Precision Vaccines Program, Boston, MA, USA; Broad Institute of MIT & Harvard, Cambridge, MA, USA.",USA; Broad Institute of MIT & Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Mannan,35148840,Irvine DJ,"Massachusetts Institute of Technology, Department of Biological Engineering and Department of Materials Science and Engineering, Koch Institute for Integrative Cancer Research, Ragon Institute of MGH, MIT and Harvard, Cambridge, MA, USA; Howard Hughes Medical Institute, Chevy Chase, MD, USA.",Massachusetts Institute of Technology,"21 Ames St #56-651, Cambridge, MA 02139, USA"
Mannan,35148840,Ploegh HL,"Harvard Medical School, Boston, MA, USA; Program in Cellular and Molecular Medicine, Boston Children's Hospital, Boston, MA, USA.",Harvard Medical School,"77 Avenue Louis Pasteur, Boston, MA 02115, USA"
Mannan,35148840,Williams DL,"Department of Biomedical Sciences, Quillen College of Medicine, Center of Excellence in Inflammation, Infectious Disease and Immunity, East Tennessee State University, Johnson City, TN, USA.",East Tennessee State University,"615 N State of Franklin Rd, Johnson City, TN 37604, USA"
Mannan,35148840,Zanoni I,"Harvard Medical School, Boston, MA, USA; Boston Children's Hospital, Division of Immunology, Boston, MA, USA; Boston Children's Hospital, Division of Gastroenterology, Boston, MA, USA. Electronic address: ivan.zanoni@childrens.harvard.edu.",Harvard Medical School,"55 Heath St, Boston, MA 02130, USA"
Mannan,31666315,Ambati S,"Department of Genetics, University of Georgia, Athens, Georgia, USA.",University of Georgia,"120 W Green St, Athens, GA 30602, USA"
Mannan,31666315,Ellis EC,"Department of Genetics, University of Georgia, Athens, Georgia, USA.",University of Georgia,"120 W Green St, Athens, GA 30602, USA"
Mannan,31666315,Lin J,"Department of Microbiology, University of Georgia, Athens, Georgia, USA.",University of Georgia,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,31666315,Lin X,"Department of Microbiology, University of Georgia, Athens, Georgia, USA.",University of Georgia,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,31666315,Lewis ZA,"Department of Microbiology, University of Georgia, Athens, Georgia, USA.",University of Georgia,"Biological Sciences Building, 527 Biological Sciences Bldg, Athens, GA 30602, USA"
Mannan,31666315,Meagher RB,"Department of Genetics, University of Georgia, Athens, Georgia, USA meagher@uga.edu.",University of Georgia,"120 W Green St, Athens, GA 30602, USA"
Mannan,30941137,Rizk DV,"Department of Medicine, University of Alabama at Birmingham, Birmingham, AL, United States.",University of Alabama at Birmingham,"510 20th St S, Birmingham, AL 35294, USA"
Mannan,30941137,Julian BA,"Department of Medicine, University of Alabama at Birmingham, Birmingham, AL, United States.",University of Alabama at Birmingham,"510 20th St S, Birmingham, AL 35294, USA"
Mannan,30941137,Green TJ,"Department of Microbiology, University of Alabama at Birmingham, Birmingham, AL, United States.",University of Alabama at Birmingham,"1665 University Blvd #327, Birmingham, AL 35294, USA"
Mannan,30941137,Novak J,"Department of Microbiology, University of Alabama at Birmingham, Birmingham, AL, United States.",University of Alabama at Birmingham,"1665 University Blvd #327, Birmingham, AL 35294, USA"
Mannan,30941137,Wyatt RJ,"Department of Pediatrics, University of Tennessee Health Sciences Center, Memphis, TN, United States.",University of Tennessee Health Sciences Center,"50 N Dunlap St # 4624, Memphis, TN 38103, USA"
Mannan,33163724,Lafayette RA,"Division of Nephrology, Department of Medicine, Stanford University, Stanford, California, USA.",Stanford University,"300 Pasteur Dr Suite A175, Palo Alto, CA 94305, USA"
Mannan,33163724,Rovin BH,"Division of Nephrology, The Ohio State University Wexner Medical Center, Columbus, Ohio, USA.",The Ohio State University Wexner Medical Center,"456 W 10th Ave, Columbus, OH 43210, USA"
Mannan,33163724,Tumlin JA,"NephroNet Clinical Research Consortium, Atlanta, Georgia, USA.",Unparsed,"1936 Lenox Rd NE, Atlanta, GA 30306, USA"
Mannan,35506957,Hoenigl M,"Division of Infectious Diseases and Global Public Health, University of California San Diego, San Diego, USA.",University of California San Diego,"4168 Front St, San Diego, CA 92103, USA"
Saccharomyces,35046576,Stein KC,"Department of Biology, Stanford University, Stanford, CA, USA.",Stanford University,"279 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,35046576,Morales-Polanco F,"Department of Biology, Stanford University, Stanford, CA, USA.",Stanford University,"279 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,35046576,van der Lienden J,"Department of Biology, Stanford University, Stanford, CA, USA.",Stanford University,"279 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,35046576,Rainbolt TK,"Department of Biology, Stanford University, Stanford, CA, USA.",Stanford University,"279 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,35046576,Frydman J,"Department of Genetics, Stanford University, Stanford, CA, USA. jfrydman@stanford.edu.",Stanford University,"291 Campus Drive, Stanford, CA 94305, USA"
Saccharomyces,31578522,Aykut B,"S. Arthur Localio Laboratory, Department of Surgery, New York University School of Medicine, New York, NY, USA.",New York University School of Medicine,"160 E 34th St #3, New York, NY 10016, USA"
